#{"t_start": 1597220878.5214093, "env_id": "gripper-env-v0"}
r,s,l,c,timesteps,t
7892.393887,0.993,15,1.0,268172,22412.657409
8293.396104,0.993,13,1.0,268185,22413.636002
7980.711804,0.993,14,1.0,268199,22415.254299
5992.531359,0.993,24,1.0,268223,22417.319556
7589.086453,0.993,17,1.0,268240,22418.630674
7788.173916,0.993,15,1.0,268255,22419.938206
8579.416438,0.993,11,1.0,268266,22421.315492
7886.398627,0.993,15,1.0,268281,22422.503324
7980.693029,0.993,14,1.0,268295,22424.915409
8384.2391,0.993,12,1.0,268307,22425.954143
6529.024238,0.993,24,1.0,268331,22427.889234
7695.192325,0.993,16,1.0,268347,22429.13535
6018.259736,0.993,26,1.0,268373,22431.217426
7985.126987,0.993,14,1.0,268387,22432.234446
8380.448035,0.993,12,1.0,268399,22433.401144
7176.452232,0.993,18,1.0,268417,22434.976528
8094.317778,0.993,14,1.0,268431,22436.439412
8383.370967,0.993,12,1.0,268443,22437.511151
7983.651369,0.993,14,1.0,268457,22438.558474
7287.934673,0.993,18,1.0,268475,22440.425898
7512.544673,0.993,18,1.0,268493,22442.343126
8182.887193,0.993,13,1.0,268506,22443.47274
7004.35728,0.993,20,1.0,268526,22445.431745
8376.049205,0.993,12,1.0,268538,22446.411352
8099.31679,0.993,14,1.0,268552,22447.743783
8192.285091,0.993,13,1.0,268565,22448.86629
8182.310665,0.993,13,1.0,268578,22450.041149
7982.292407,0.993,14,1.0,268592,22451.175674
6688.911273,0.993,22,1.0,268614,22453.329505
8296.757527,0.993,13,1.0,268627,22455.683303
7899.053859,0.993,15,1.0,268642,22457.228729
8380.293884,0.993,12,1.0,268654,22458.196597
8193.804341,0.993,13,1.0,268667,22459.551887
8586.327808,0.993,11,1.0,268678,22460.466033
7976.459259,0.993,14,1.0,268692,22461.869459
7896.531427,0.993,15,1.0,268707,22463.053932
8183.694404,0.993,13,1.0,268720,22464.304649
8095.541386,0.993,14,1.0,268734,22466.569922
8585.799039,0.993,11,1.0,268745,22467.617497
8496.792819,0.993,12,1.0,268757,22469.02969
7891.022227,0.993,15,1.0,268772,22470.584437
8183.757995,0.993,13,1.0,268785,22471.793061
7086.686027,0.993,19,1.0,268804,22473.477387
8194.339424,0.993,13,1.0,268817,22474.558336
7378.878124,0.993,17,1.0,268834,22476.307099
8091.744746,0.993,14,1.0,268848,22477.463363
6110.673555,0.993,26,1.0,268874,22481.528876
8387.946935,0.993,12,1.0,268886,22482.549578
7775.661194,0.993,15,1.0,268901,22484.069429
8083.825817,0.993,14,1.0,268915,22485.135032
7887.351459,0.993,15,1.0,268930,22486.315788
7781.429319,0.993,15,1.0,268945,22487.734653
8175.488653,0.993,13,1.0,268958,22488.848582
8171.388408,0.993,13,1.0,268971,22490.015693
7780.034294,0.993,15,1.0,268986,22491.181438
7984.740759,0.993,14,1.0,269000,22492.241624
8294.820323,0.993,13,1.0,269013,22493.3756
5704.768524,0.993,27,1.0,269040,22495.642916
8177.515868,0.993,13,1.0,269053,22497.149298
8579.875877,0.993,11,1.0,269064,22498.306625
7882.953942,0.993,15,1.0,269079,22499.74451
7490.216056,0.993,17,1.0,269096,22501.467242
8585.237401,0.994,11,1.0,269107,22502.725135
8378.035031,0.994,12,1.0,269119,22503.925215
8096.935625,0.994,14,1.0,269133,22504.965528
7897.256972,0.994,15,1.0,269148,22506.418192
7890.474322,0.994,15,1.0,269163,22508.048774
6178.898739,0.994,23,1.0,269186,22510.014649
7893.791173,0.994,15,1.0,269201,22511.348734
8292.585456,0.994,13,1.0,269214,22512.326969
8079.202295,0.994,14,1.0,269228,22513.365813
8379.8788,0.994,12,1.0,269240,22514.641613
8090.50439,0.994,14,1.0,269254,22515.904164
7393.376528,0.994,18,1.0,269272,22517.514001
7989.390884,0.994,14,1.0,269286,22518.908402
7981.054647,0.994,14,1.0,269300,22520.306091
8184.264013,0.994,13,1.0,269313,22521.664991
8386.80676,0.994,12,1.0,269325,22522.738216
8091.517908,0.994,14,1.0,269339,22524.009712
8092.869872,0.994,14,1.0,269353,22525.218583
8096.165837,0.994,14,1.0,269367,22526.453607
6994.71279,0.994,20,1.0,269387,22528.138761
7012.713109,0.994,20,1.0,269407,22529.922477
8086.427006,0.994,14,1.0,269421,22531.07444
8389.46232,0.994,12,1.0,269433,22531.991894
7484.365744,0.994,17,1.0,269450,22533.314253
7597.363683,0.994,17,1.0,269467,22535.077284
8096.26802,0.994,14,1.0,269481,22536.291845
8094.358403,0.994,14,1.0,269495,22537.495111
6984.249934,0.994,19,1.0,269514,22538.959926
7116.97186,0.994,20,1.0,269534,22540.500919
7592.308576,0.994,16,1.0,269550,22541.894507
6603.281292,0.994,22,1.0,269572,22543.686971
7989.503702,0.994,14,1.0,269586,22545.005172
8082.73227,0.995,14,1.0,269600,22546.196029
8381.790771,0.995,12,1.0,269612,22547.122427
8183.579119,0.995,13,1.0,269625,22548.270141
8178.780242,0.995,13,1.0,269638,22549.877513
8090.228041,0.995,14,1.0,269652,22551.26234
8292.401706,0.995,13,1.0,269665,22552.543401
8092.973802,0.995,14,1.0,269679,22553.7968
8182.722229,0.995,13,1.0,269692,22555.036294
8091.879468,0.995,14,1.0,269706,22556.285347
8087.757181,0.995,14,1.0,269720,22557.593634
8178.125503,0.995,13,1.0,269733,22559.085635
2114.155393,0.995,46,1.0,269779,22562.752718
8295.902919,0.995,13,1.0,269792,22564.082534
8294.106659,0.995,13,1.0,269805,22565.532852
8291.743401,0.995,13,1.0,269818,22567.007613
7894.834537,0.995,15,1.0,269833,22568.356844
8094.187222,0.995,14,1.0,269847,22569.620884
4125.364763,0.995,36,1.0,269883,22573.051071
7511.540923,0.995,18,1.0,269901,22574.295855
7504.392685,0.995,18,1.0,269919,22576.258513
7781.423699,0.995,15,1.0,269934,22578.397326
6693.28789,0.995,22,1.0,269956,22580.658297
8098.211261,0.995,14,1.0,269970,22581.662303
8180.356958,0.995,13,1.0,269983,22582.857176
7782.261865,0.995,15,1.0,269998,22584.188235
8384.598263,0.995,12,1.0,270010,22585.495787
8095.444382,0.995,14,1.0,270024,22586.998092
6588.111983,0.995,21,1.0,270045,22588.925576
7982.300759,0.995,14,1.0,270059,22590.242403
7580.380885,0.995,16,1.0,270075,22591.465945
7404.937047,0.995,18,1.0,270093,22593.041285
6295.997685,0.995,24,1.0,270117,22594.936045
5382.862569,0.995,27,1.0,270144,22597.42684
7199.542171,0.995,19,1.0,270163,22599.069935
7983.6297,0.995,14,1.0,270177,22600.640101
8093.069791,0.995,14,1.0,270191,22601.703754
6391.083109,0.995,22,1.0,270213,22603.654087
8287.946951,0.995,13,1.0,270226,22604.821003
5182.670599,0.995,29,1.0,270255,22606.944239
8184.639896,0.995,13,1.0,270268,22608.48215
7892.276704,0.995,15,1.0,270283,22609.760707
8193.120714,0.995,13,1.0,270296,22610.787706
8296.427665,0.995,13,1.0,270309,22612.323152
8173.215586,0.995,13,1.0,270322,22613.568801
7019.743827,0.995,21,1.0,270343,22615.483629
6016.688421,0.995,26,1.0,270369,22617.916321
7779.396991,0.995,15,1.0,270384,22619.05178
8188.715748,0.995,13,1.0,270397,22620.17135
8582.240036,0.995,11,1.0,270408,22621.795663
8181.301752,0.995,13,1.0,270421,22622.714923
8188.979386,0.995,13,1.0,270434,22623.896685
8184.860842,0.995,13,1.0,270447,22625.054193
7199.973247,0.995,19,1.0,270466,22626.430473
8375.453117,0.995,12,1.0,270478,22627.356378
8186.924563,0.995,13,1.0,270491,22628.338387
8182.423166,0.995,13,1.0,270504,22629.545379
8182.011134,0.995,13,1.0,270517,22630.596393
8183.80284,0.995,13,1.0,270530,22631.835823
7485.939673,0.995,17,1.0,270547,22633.211322
8382.792746,0.995,12,1.0,270559,22634.193694
8179.01194,0.995,13,1.0,270572,22635.273374
7693.902746,0.995,16,1.0,270588,22636.39255
8297.316197,0.995,13,1.0,270601,22638.550256
7980.801424,0.995,14,1.0,270615,22639.757003
7897.815292,0.995,15,1.0,270630,22641.378538
7183.978006,0.995,18,1.0,270648,22643.147262
7888.732625,0.995,15,1.0,270663,22644.512667
8379.605284,0.995,12,1.0,270675,22645.713731
7979.128236,0.995,14,1.0,270689,22646.825704
8385.702946,0.995,12,1.0,270701,22648.312889
8387.842715,0.995,12,1.0,270713,22649.371579
8185.669893,0.995,13,1.0,270726,22650.586804
8578.659632,0.995,11,1.0,270737,22651.537732
8180.951381,0.995,13,1.0,270750,22652.72487
8181.005073,0.995,13,1.0,270763,22653.988378
7892.207924,0.995,15,1.0,270778,22655.31728
8178.353322,0.995,13,1.0,270791,22656.631398
8380.340984,0.995,12,1.0,270803,22657.90618
7311.138804,0.995,19,1.0,270822,22659.271905
7988.014467,0.995,14,1.0,270836,22660.375603
5882.154824,0.995,26,1.0,270862,22662.729378
8385.440753,0.995,12,1.0,270874,22663.838942
8297.581375,0.995,13,1.0,270887,22664.998086
7988.622286,0.995,14,1.0,270901,22666.170938
7878.469507,0.995,15,1.0,270916,22668.177233
8083.767634,0.995,14,1.0,270930,22669.166891
8096.43982,0.995,14,1.0,270944,22670.313407
8193.171517,0.995,13,1.0,270957,22671.554435
8179.824131,0.995,13,1.0,270970,22672.851511
-11779.229846,0.995,115,1.0,271085,22681.793043
7870.165684,0.995,15,1.0,271100,22683.003569
8379.169593,0.995,12,1.0,271112,22683.959382
7974.03807,0.995,14,1.0,271126,22685.422017
6988.059902,0.995,20,1.0,271146,22687.209352
8093.457575,0.995,14,1.0,271160,22688.526391
7490.966862,0.995,17,1.0,271177,22690.139351
7686.096962,0.995,16,1.0,271193,22691.399892
6092.414193,0.995,24,1.0,271217,22693.347527
7892.949038,0.995,15,1.0,271232,22694.707751
8574.103418,0.995,11,1.0,271243,22695.625217
8377.887623,0.995,12,1.0,271255,22696.871063
6294.202265,0.995,23,1.0,271278,22698.875324
8184.463914,0.995,13,1.0,271291,22700.007441
5619.122954,0.995,29,1.0,271320,22702.182727
8184.466925,0.995,13,1.0,271333,22703.416506
8292.923415,0.995,13,1.0,271346,22704.511646
8093.637839,0.995,14,1.0,271360,22705.783957
8383.835809,0.995,12,1.0,271372,22708.355905
5599.085276,0.995,28,1.0,271400,22711.672669
8582.416621,0.995,11,1.0,271411,22712.552279
8381.675398,0.995,12,1.0,271423,22713.561414
7988.349493,0.995,14,1.0,271437,22715.503471
8090.263052,0.995,14,1.0,271451,22716.758307
8092.278696,0.995,14,1.0,271465,22718.196842
7002.16233,0.995,20,1.0,271485,22719.910665
7400.742324,0.995,18,1.0,271503,22721.383631
8385.257287,0.995,12,1.0,271515,22722.495528
8384.773603,0.995,12,1.0,271527,22724.284152
8579.984939,0.995,11,1.0,271538,22725.460284
7785.813409,0.995,15,1.0,271553,22727.057164
7996.780867,0.995,15,1.0,271568,22728.366748
7982.125653,0.995,14,1.0,271582,22729.89126
6416.770166,0.995,25,1.0,271607,22732.211892
7777.320437,0.995,15,1.0,271622,22733.411522
7693.483207,0.995,16,1.0,271638,22734.832952
7685.106505,0.995,16,1.0,271654,22736.150473
8287.816478,0.995,13,1.0,271667,22737.284223
8392.286303,0.995,12,1.0,271679,22738.354349
7891.163743,0.995,15,1.0,271694,22739.75457
8376.293089,0.995,12,1.0,271706,22740.917589
8376.994958,0.995,12,1.0,271718,22741.972002
7293.843015,0.995,18,1.0,271736,22743.803477
7777.50896,0.995,15,1.0,271751,22745.220829
8185.67784,0.995,13,1.0,271764,22746.856758
7986.450788,0.995,14,1.0,271778,22748.117485
7982.887966,0.995,14,1.0,271792,22749.111321
8185.618469,0.995,13,1.0,271805,22750.464865
7695.127714,0.995,16,1.0,271821,22751.769182
8299.644293,0.995,13,1.0,271834,22752.899786
8174.026133,0.995,13,1.0,271847,22754.164322
8181.895475,0.995,13,1.0,271860,22755.816176
7487.171648,0.995,17,1.0,271877,22757.359135
8193.21675,0.995,13,1.0,271890,22758.544306
7895.212246,0.995,15,1.0,271905,22759.703253
8590.279201,0.995,11,1.0,271916,22760.961593
8387.024866,0.995,12,1.0,271928,22761.872196
8380.297896,0.995,12,1.0,271940,22763.038565
8178.459574,0.995,13,1.0,271953,22764.329564
7496.137714,0.995,17,1.0,271970,22765.735305
7889.962649,0.995,15,1.0,271985,22766.87262
8093.781329,0.995,14,1.0,271999,22768.245179
8382.169847,0.995,12,1.0,272011,22770.184527
8296.864842,0.995,13,1.0,272024,22771.246321
8094.339331,0.995,14,1.0,272038,22772.391934
8188.758668,0.995,13,1.0,272051,22773.45686
8377.259254,0.995,12,1.0,272063,22775.127206
-400.23719,0.995,62,1.0,272125,22780.07731
7294.517425,0.995,18,1.0,272143,22781.851243
8096.565339,0.995,14,1.0,272157,22782.959896
8297.807247,0.995,13,1.0,272170,22783.87886
8188.670508,0.995,13,1.0,272183,22785.320347
6302.957794,0.995,24,1.0,272207,22787.272909
7692.842612,0.995,16,1.0,272223,22788.722218
8178.72603,0.995,13,1.0,272236,22789.94302
8694.881189,0.995,11,1.0,272247,22790.931038
5302.967555,0.995,30,1.0,272277,22793.584793
5971.145719,0.995,24,1.0,272301,22796.240978
-29343.167598,0.994,150,1.0,272451,22808.555237
8181.636586,0.994,13,1.0,272464,22810.472265
8295.452356,0.994,13,1.0,272477,22811.730881
8383.133555,0.994,12,1.0,272489,22812.683278
7891.968564,0.994,15,1.0,272504,22814.204216
8089.820691,0.994,14,1.0,272518,22815.510534
8186.995609,0.994,13,1.0,272531,22816.534272
8196.70673,0.994,13,1.0,272544,22817.902717
8178.475898,0.994,13,1.0,272557,22819.222132
3269.324219,0.994,42,1.0,272599,22822.471036
8186.931429,0.994,13,1.0,272612,22823.565103
7594.853192,0.994,17,1.0,272629,22825.182836
7889.188783,0.994,15,1.0,272644,22826.662047
8189.200576,0.994,13,1.0,272657,22827.906596
7986.038314,0.994,14,1.0,272671,22828.909155
8187.058964,0.994,13,1.0,272684,22830.253362
8296.404993,0.994,13,1.0,272697,22831.355429
8180.969733,0.994,13,1.0,272710,22832.534649
8096.324982,0.994,14,1.0,272724,22833.932576
7886.403243,0.994,15,1.0,272739,22835.921704
7383.858434,0.994,17,1.0,272756,22837.150956
8090.674511,0.994,14,1.0,272770,22838.443012
8296.513248,0.994,13,1.0,272783,22839.590394
6413.396434,0.994,24,1.0,272807,22842.031522
8095.066042,0.994,14,1.0,272821,22843.276606
8186.575867,0.994,13,1.0,272834,22844.687469
7713.367545,0.994,17,1.0,272851,22846.00159
7985.258594,0.994,14,1.0,272865,22847.294738
8381.793811,0.994,12,1.0,272877,22848.192475
2214.756555,0.994,45,1.0,272922,22852.407578
6719.10914,0.994,22,1.0,272944,22853.975013
5696.896327,0.994,26,1.0,272970,22856.156437
7693.767409,0.994,16,1.0,272986,22857.551326
7310.258444,0.994,19,1.0,273005,22860.17439
8581.554592,0.994,11,1.0,273016,22861.063844
1878.455148,0.994,45,1.0,273061,22864.727687
7981.240217,0.994,14,1.0,273075,22865.931821
7895.599941,0.994,15,1.0,273090,22866.946115
8096.238317,0.994,14,1.0,273104,22868.23223
8375.934484,0.994,12,1.0,273116,22869.220433
8178.528947,0.994,13,1.0,273129,22870.726826
8099.201828,0.994,14,1.0,273143,22871.794986
7983.28914,0.994,14,1.0,273157,22873.021416
8184.165709,0.994,13,1.0,273170,22874.520841
7191.718872,0.994,19,1.0,273189,22876.504866
8187.180018,0.994,13,1.0,273202,22877.494175
8094.154445,0.994,14,1.0,273216,22878.985055
7279.23893,0.994,18,1.0,273234,22880.257499
8088.798683,0.994,14,1.0,273248,22881.557989
7784.08969,0.994,15,1.0,273263,22882.821464
7482.885069,0.994,17,1.0,273280,22884.349038
8379.318774,0.994,12,1.0,273292,22885.370727
7785.585512,0.994,15,1.0,273307,22886.761956
7981.819031,0.994,14,1.0,273321,22888.009331
7002.684632,0.994,20,1.0,273341,22889.746487
7599.572805,0.994,17,1.0,273358,22891.186266
8495.02737,0.994,12,1.0,273370,22892.173053
8379.786262,0.994,12,1.0,273382,22893.105448
7403.841377,0.994,18,1.0,273400,22894.776739
6698.849333,0.994,21,1.0,273421,22896.311865
8178.605086,0.994,13,1.0,273434,22897.874819
8089.539237,0.994,14,1.0,273448,22900.057616
7896.59761,0.994,15,1.0,273463,22901.433716
8094.152298,0.994,14,1.0,273477,22902.628004
8384.470039,0.994,12,1.0,273489,22903.539366
6901.33947,0.994,21,1.0,273510,22905.042164
966.172352,0.994,54,1.0,273564,22909.119421
7765.943913,0.994,15,1.0,273579,22911.14046
8381.357907,0.994,12,1.0,273591,22912.13829
8580.506718,0.994,11,1.0,273602,22912.909703
8177.836455,0.994,13,1.0,273615,22914.120582
6990.772872,0.994,19,1.0,273634,22915.777817
8295.693138,0.994,13,1.0,273647,22916.886547
8094.629368,0.994,14,1.0,273661,22917.98114
8386.292653,0.994,12,1.0,273673,22919.183779
5319.311198,0.994,30,1.0,273703,22921.869761
8298.599517,0.994,13,1.0,273716,22923.104611
8182.425742,0.994,13,1.0,273729,22924.259607
6611.246405,0.994,23,1.0,273752,22926.329816
7987.175733,0.994,14,1.0,273766,22927.673267
7982.917246,0.994,14,1.0,273780,22928.86277
7979.060068,0.994,14,1.0,273794,22930.167743
8382.433178,0.994,12,1.0,273806,22931.700832
8190.828221,0.994,13,1.0,273819,22933.070835
8180.35555,0.994,13,1.0,273832,22934.015896
8379.039012,0.994,12,1.0,273844,22935.243879
8581.198,0.994,11,1.0,273855,22936.531331
7785.135298,0.994,15,1.0,273870,22937.738568
8585.570594,0.994,11,1.0,273881,22938.775093
8098.538439,0.994,14,1.0,273895,22940.067517
8183.344766,0.994,13,1.0,273908,22941.302184
8098.499,0.994,14,1.0,273922,22942.289144
8179.678497,0.994,13,1.0,273935,22943.39619
7981.69833,0.994,14,1.0,273949,22944.834426
7780.16149,0.994,15,1.0,273964,22946.693939
7293.662368,0.994,18,1.0,273982,22948.095894
8176.401946,0.994,13,1.0,273995,22949.304711
7403.181549,0.994,18,1.0,274013,22950.89606
7004.033726,0.994,20,1.0,274033,22952.536939
7985.912304,0.994,14,1.0,274047,22953.824923
6498.572949,0.994,22,1.0,274069,22956.275271
8381.836431,0.994,12,1.0,274081,22957.218892
8389.209618,0.994,12,1.0,274093,22958.276883
7591.365554,0.994,16,1.0,274109,22959.78514
7981.450818,0.994,14,1.0,274123,22960.916861
7782.073553,0.994,15,1.0,274138,22962.421532
7980.777649,0.994,14,1.0,274152,22963.730318
8579.954619,0.994,11,1.0,274163,22964.574596
8182.295365,0.994,13,1.0,274176,22965.558975
7379.053823,0.994,17,1.0,274193,22966.938586
8089.402441,0.994,14,1.0,274207,22968.15836
7978.232671,0.994,14,1.0,274221,22969.497677
8169.262921,0.994,13,1.0,274234,22970.551462
8380.293039,0.994,12,1.0,274246,22971.906211
6388.968925,0.994,23,1.0,274269,22974.747376
5485.30849,0.994,27,1.0,274296,22976.986349
8188.117825,0.994,13,1.0,274309,22978.258556
8388.721496,0.994,12,1.0,274321,22979.261184
5935.467077,0.994,27,1.0,274348,22981.436878
8174.45642,0.994,13,1.0,274361,22982.644558
7984.704656,0.994,14,1.0,274375,22983.891688
8089.277487,0.994,14,1.0,274389,22985.124913
3095.540091,0.994,39,1.0,274428,22989.567859
8292.771215,0.994,13,1.0,274441,22990.635473
7697.073711,0.994,16,1.0,274457,22992.818438
8095.110845,0.994,14,1.0,274471,22993.976919
7890.391754,0.994,15,1.0,274486,22995.335272
8181.785413,0.994,13,1.0,274499,22996.480036
7577.651819,0.994,16,1.0,274515,22997.683427
8099.459611,0.994,14,1.0,274529,22999.023511
8097.733555,0.994,14,1.0,274543,23000.455762
8377.481654,0.994,12,1.0,274555,23001.837269
8094.552595,0.994,14,1.0,274569,23003.023905
8582.075906,0.994,11,1.0,274580,23004.011788
8584.500502,0.994,11,1.0,274591,23005.496843
8389.270237,0.994,12,1.0,274603,23006.44386
8176.933315,0.994,13,1.0,274616,23007.630984
8191.025447,0.994,13,1.0,274629,23008.660139
7585.021256,0.994,16,1.0,274645,23009.976004
7307.65487,0.994,19,1.0,274664,23012.373144
7983.692344,0.994,14,1.0,274678,23013.667291
8178.111155,0.994,13,1.0,274691,23014.708752
8382.299443,0.994,12,1.0,274703,23015.712814
6113.619861,0.994,25,1.0,274728,23018.346563
7984.34636,0.994,14,1.0,274742,23019.790266
8189.016881,0.994,13,1.0,274755,23021.404944
8092.855493,0.994,14,1.0,274769,23022.517059
8180.415632,0.994,13,1.0,274782,23023.620438
8386.225369,0.994,12,1.0,274794,23024.734061
8183.439188,0.994,13,1.0,274807,23026.928301
7093.306018,0.994,20,1.0,274827,23029.307108
6285.863537,0.994,23,1.0,274850,23031.146283
7101.098107,0.994,20,1.0,274870,23032.721538
7398.303605,0.994,18,1.0,274888,23034.253449
8380.889922,0.994,12,1.0,274900,23035.259525
6205.099012,0.994,25,1.0,274925,23037.701504
8180.763549,0.994,13,1.0,274938,23038.883618
8387.799619,0.994,12,1.0,274950,23040.095738
5698.22947,0.994,26,1.0,274976,23042.144862
8296.544879,0.994,13,1.0,274989,23043.134035
8376.740104,0.994,12,1.0,275001,23044.191061
8178.451505,0.994,13,1.0,275014,23045.115944
8177.627924,0.994,13,1.0,275027,23046.470912
8178.55711,0.994,13,1.0,275040,23047.700187
7197.432178,0.994,19,1.0,275059,23049.243731
8785.330414,0.994,10,1.0,275069,23050.092173
6770.238437,0.994,20,1.0,275089,23051.70898
7017.92084,0.994,21,1.0,275110,23053.444489
8291.920621,0.994,13,1.0,275123,23054.506068
6797.005756,0.994,21,1.0,275144,23056.306169
7696.399002,0.994,16,1.0,275160,23057.547464
8092.033998,0.994,14,1.0,275174,23058.555941
7984.948876,0.994,14,1.0,275188,23060.054182
8176.558831,0.994,13,1.0,275201,23061.119985
7982.066845,0.994,14,1.0,275215,23062.404813
8183.543641,0.994,13,1.0,275228,23063.598006
7588.565684,0.994,17,1.0,275245,23065.061625
6023.4869,0.994,26,1.0,275271,23066.808091
8384.428797,0.994,12,1.0,275283,23067.975898
8381.571358,0.994,12,1.0,275295,23069.233307
7889.010289,0.994,15,1.0,275310,23070.545753
8177.166518,0.994,13,1.0,275323,23071.673416
7284.188073,0.994,18,1.0,275341,23073.141938
7897.041571,0.994,15,1.0,275356,23074.313036
8094.23741,0.994,14,1.0,275370,23075.384981
8384.418609,0.994,12,1.0,275382,23076.619971
8583.283483,0.994,11,1.0,275393,23077.687642
6910.15974,0.994,21,1.0,275414,23079.576301
8581.151813,0.994,11,1.0,275425,23080.47151
-2880.561094,0.994,70,1.0,275495,23085.729357
7899.515481,0.994,15,1.0,275510,23087.385001
8180.278434,0.994,13,1.0,275523,23088.517168
7982.767456,0.994,14,1.0,275537,23089.913849
8099.911244,0.994,14,1.0,275551,23091.004378
8291.778112,0.994,13,1.0,275564,23092.760728
7191.767014,0.994,19,1.0,275583,23094.306521
7981.907428,0.994,14,1.0,275597,23095.386255
8589.222531,0.994,11,1.0,275608,23096.366655
7879.714685,0.994,15,1.0,275623,23097.660469
7685.655418,0.994,16,1.0,275639,23099.033889
6388.740114,0.994,23,1.0,275662,23100.902875
7892.92401,0.994,15,1.0,275677,23102.08073
7891.534987,0.994,15,1.0,275692,23103.576416
8383.545632,0.994,12,1.0,275704,23104.47884
7884.553191,0.994,15,1.0,275719,23106.072764
7895.908878,0.994,15,1.0,275734,23107.354637
7103.490384,0.994,20,1.0,275754,23108.832715
8087.666979,0.994,14,1.0,275768,23110.022557
6881.81815,0.994,20,1.0,275788,23111.572879
7007.092932,0.994,20,1.0,275808,23113.647497
7678.936832,0.994,16,1.0,275824,23115.181429
8185.158948,0.994,13,1.0,275837,23116.230494
8094.119065,0.994,14,1.0,275851,23117.336113
8184.220315,0.994,13,1.0,275864,23118.472884
7695.975117,0.994,16,1.0,275880,23119.920427
7796.682542,0.994,15,1.0,275895,23121.02431
7386.467146,0.994,17,1.0,275912,23123.080599
7985.773171,0.994,14,1.0,275926,23124.150523
7986.702081,0.994,14,1.0,275940,23125.159731
8184.701827,0.994,13,1.0,275953,23126.197032
8180.982566,0.994,13,1.0,275966,23127.291855
8181.594411,0.994,13,1.0,275979,23128.444741
8383.386182,0.994,12,1.0,275991,23129.411283
8184.569087,0.994,13,1.0,276004,23130.494053
7186.107576,0.994,18,1.0,276022,23131.82593
8392.982479,0.994,12,1.0,276034,23132.889488
8285.901735,0.994,13,1.0,276047,23133.999922
8293.156392,0.994,13,1.0,276060,23134.972622
8384.362391,0.994,12,1.0,276072,23135.983729
8385.104751,0.994,12,1.0,276084,23136.889054
7491.794766,0.994,17,1.0,276101,23138.019485
8581.629153,0.994,11,1.0,276112,23139.042316
8297.067777,0.994,13,1.0,276125,23139.976017
7980.85738,0.994,14,1.0,276139,23141.606015
8095.202837,0.994,14,1.0,276153,23143.416679
6380.73767,0.994,22,1.0,276175,23145.029293
8184.841163,0.994,13,1.0,276188,23146.052025
8092.068468,0.994,14,1.0,276202,23147.217314
7001.336722,0.994,20,1.0,276222,23149.089434
8188.705785,0.994,13,1.0,276235,23149.9723
8383.073823,0.994,12,1.0,276247,23150.95121
7200.316766,0.994,19,1.0,276266,23152.680733
7692.043419,0.994,16,1.0,276282,23153.889594
8280.531125,0.994,13,1.0,276295,23155.054074
6591.461189,0.994,21,1.0,276316,23157.341642
8383.769266,0.994,12,1.0,276328,23158.635683
8098.801307,0.994,14,1.0,276342,23160.009429
8579.819116,0.994,11,1.0,276353,23160.914562
7896.713444,0.994,15,1.0,276368,23162.251549
6784.108192,0.994,21,1.0,276389,23163.877952
8384.573916,0.994,12,1.0,276401,23164.860943
5893.104396,0.994,25,1.0,276426,23167.30277
8188.039989,0.994,13,1.0,276439,23168.368411
8577.546926,0.994,11,1.0,276450,23170.124387
8380.218618,0.994,12,1.0,276462,23171.526858
8178.416954,0.994,13,1.0,276475,23172.703911
8381.741084,0.994,12,1.0,276487,23173.707901
8397.25462,0.994,12,1.0,276499,23174.620006
7579.466653,0.994,16,1.0,276515,23175.834956
8090.411794,0.994,14,1.0,276529,23176.912924
8387.90652,0.994,12,1.0,276541,23178.28018
8383.426032,0.994,12,1.0,276553,23179.83783
8088.044907,0.994,14,1.0,276567,23180.961176
8176.59237,0.994,13,1.0,276580,23183.160309
8179.400523,0.994,13,1.0,276593,23184.280611
8096.181369,0.994,14,1.0,276607,23185.604264
8287.322823,0.995,13,1.0,276620,23186.749397
5803.647712,0.995,26,1.0,276646,23188.952187
8379.34989,0.995,12,1.0,276658,23189.800882
7383.699361,0.995,17,1.0,276675,23191.304977
8180.755784,0.995,13,1.0,276688,23192.267021
8381.811803,0.995,12,1.0,276700,23193.446528
7896.566078,0.995,15,1.0,276715,23194.97119
8182.131988,0.995,13,1.0,276728,23196.381997
6991.614349,0.995,19,1.0,276747,23197.926256
8588.048705,0.995,11,1.0,276758,23198.776903
8584.847845,0.995,11,1.0,276769,23200.063966
7981.76736,0.995,14,1.0,276783,23201.126726
8187.045248,0.995,13,1.0,276796,23202.099373
8380.987684,0.995,12,1.0,276808,23203.069905
8184.815762,0.995,13,1.0,276821,23204.001561
8181.264515,0.995,13,1.0,276834,23204.883252
8296.366017,0.995,13,1.0,276847,23206.177511
8377.382026,0.995,12,1.0,276859,23207.088001
8380.673347,0.995,12,1.0,276871,23208.904094
7073.778551,0.995,19,1.0,276890,23210.477791
5791.407215,0.995,27,1.0,276917,23213.559864
8374.693964,0.995,12,1.0,276929,23214.672508
7193.950969,0.995,19,1.0,276948,23216.455009
5593.948376,0.995,28,1.0,276976,23218.656372
7983.20646,0.995,14,1.0,276990,23219.852088
8097.023276,0.995,14,1.0,277004,23221.081895
8182.60576,0.995,13,1.0,277017,23222.736117
7983.382006,0.995,14,1.0,277031,23223.814202
7476.508455,0.995,17,1.0,277048,23225.337204
8489.372826,0.995,12,1.0,277060,23226.559859
7985.671564,0.995,14,1.0,277074,23227.622761
