total_timesteps,policy_loss,ent_coef,qf1_loss,mean_rew,qf2_loss,current_lr,success_rate,value_loss,entropy,episodes,ent_coef_loss
774836,-1.8610257,0.00083293515,0.0074126553,7345.8,0.007599061,0.0003,0.99,0.00049787806,3.7264378,45660,-2.4939845
774896,-1.7904418,0.00083152205,0.0047880476,7378.8,0.0047179568,0.0003,0.99,0.0003582004,3.5936947,45664,-0.4106593
774966,-1.7639073,0.0008270943,0.020568904,7347.0,0.020189948,0.0003,0.99,0.00041448258,3.285859,45668,1.1090784
775015,-1.7214265,0.000825323,0.004467601,7358.2,0.0047757844,0.0003,0.99,0.00050306576,3.2579377,45672,-1.8606588
775070,-1.7515019,0.00082804885,0.0030579623,7387.2,0.0034259947,0.0003,0.99,0.0007732501,3.4122827,45676,0.5831089
775122,-1.7884277,0.0008301224,0.0045056883,7384.8,0.004580008,0.0003,0.99,0.00088448776,3.241692,45680,-0.04850012
775171,-1.7966434,0.0008342385,0.0050981264,7414.5,0.0050867237,0.0003,0.99,0.0007391374,3.5411997,45684,4.0622673
775224,-1.9190469,0.0008350732,0.004235413,7466.7,0.0037928692,0.0003,0.99,0.0002480872,3.3483613,45688,0.40893507
775303,-1.7853333,0.00083636865,0.0027750148,7451.4,0.0030038282,0.0003,0.99,0.00025764236,3.4637055,45692,0.018110037
775369,-1.7332785,0.00083587505,0.007747697,7430.6,0.0073191123,0.0003,0.99,0.0003600855,3.4450173,45696,0.033352613
775433,-1.8783326,0.0008379914,0.0049795043,7410.9,0.006663433,0.0003,0.99,0.000363317,3.5041227,45700,-2.5985522
775487,-1.8708376,0.0008366758,0.005560844,7404.1,0.0063565103,0.0003,0.99,0.0008943514,3.6169941,45704,-0.5757768
775549,-1.8784156,0.0008494508,0.0025405136,7443.8,0.0028463919,0.0003,0.99,0.0004139234,3.2552404,45708,2.8937733
775608,-1.755209,0.0008535457,0.0051457044,7441.6,0.0047987,0.0003,0.99,0.00032157524,3.461152,45712,0.618676
775659,-1.9587889,0.00085531635,0.0033312403,7522.8,0.003151342,0.0003,0.99,0.0004990095,3.678325,45716,0.08075297
775716,-1.8573039,0.00085722463,0.00193499,7526.6,0.0022119563,0.0003,0.99,0.00030802048,3.617435,45720,-2.7266269
775771,-1.8515832,0.0008589412,0.0037562677,7527.9,0.004056729,0.0003,0.99,0.00014941413,3.5903783,45724,-2.3032892
775823,-1.697211,0.00086127885,0.0062743034,7912.9,0.0059846705,0.0003,1.0,0.0006070906,3.3191524,45728,3.1357818
775876,-1.8893151,0.000865632,0.0016988129,7956.6,0.0017138445,0.0003,1.0,0.00022137248,3.209908,45732,-1.7385532
775931,-1.8745695,0.0008654835,0.0013617177,7964.3,0.0013173437,0.0003,1.0,0.00027559727,3.539315,45736,-2.0549924
775996,-1.796179,0.000860306,0.00574438,7970.6,0.006401142,0.0003,1.0,0.0008117329,3.6530352,45740,-3.0191152
776049,-1.670865,0.00085795054,0.0032569943,7986.8,0.0036163095,0.0003,1.0,0.001208535,3.44691,45744,3.533627
776102,-1.7793792,0.00085732114,0.0037308212,7992.7,0.0039592846,0.0003,1.0,0.0002797758,3.4186273,45748,-1.7468927
776152,-1.7637471,0.0008566934,0.0055541764,7997.5,0.0061366116,0.0003,1.0,0.00048747525,3.5875788,45752,2.039906
776206,-1.7883918,0.00085354404,0.0056617158,8008.0,0.00599696,0.0003,1.0,0.00011396595,3.3652954,45756,1.134531
776260,-1.818979,0.0008510803,0.0030809254,8007.0,0.0026469019,0.0003,1.0,0.00028526064,3.284596,45760,3.1900399
776451,-1.7142642,0.00083993527,0.007518131,7641.5,0.006736381,0.0003,0.99,0.0005627419,3.4774048,45764,0.9969678
776509,-1.8661563,0.0008399096,0.0032844106,7664.6,0.002373695,0.0003,0.99,0.00045060395,3.5249507,45768,-2.6115274
776574,-1.8511455,0.0008474777,0.0026922564,7637.0,0.00279111,0.0003,0.99,0.00022962556,3.4525633,45772,-4.6597433
776626,-1.8558722,0.0008476721,0.00329648,7642.9,0.003915926,0.0003,0.99,0.0004128281,3.5041573,45776,-0.6720797
776679,-1.8260866,0.0008439805,0.0030516046,7643.1,0.0032264965,0.0003,0.99,0.00023888281,3.2420573,45780,-1.1847744
776741,-1.8727582,0.0008536958,0.0038116623,7619.0,0.0032585547,0.0003,0.99,0.0002670794,3.4592717,45784,0.715914
776798,-1.7421839,0.00086106494,0.002114928,7612.2,0.0019485796,0.0003,0.99,0.00018086114,3.5464716,45788,0.35581994
776863,-1.7542578,0.0008673881,0.0031464612,7635.6,0.0032771393,0.0003,0.99,0.0005509135,3.531034,45792,3.3663235
776920,-1.7748706,0.0008734773,0.0024630139,7652.8,0.0021029748,0.0003,0.99,0.00042651306,3.2189934,45796,0.93996036
776977,-1.7598875,0.0008744233,0.011836119,7667.7,0.011810821,0.0003,0.99,0.001519411,3.4402342,45800,0.60928476
777031,-1.9555063,0.0008739073,0.00748949,7668.8,0.006771505,0.0003,0.99,0.0005256507,3.4780169,45804,-5.9640145
777083,-1.7265927,0.00087207445,0.005329148,7682.3,0.004701362,0.0003,0.99,0.0008282648,3.4091182,45808,1.2691516
777136,-1.708608,0.0008662192,0.0029160862,7691.3,0.0032272176,0.0003,0.99,0.00030431827,3.3022895,45812,-1.4245281
777190,-1.7125162,0.0008603151,0.0032731798,7684.3,0.0022342715,0.0003,0.99,0.0011085281,3.2456381,45816,-3.293984
777250,-1.9122282,0.0008567319,0.0037124408,7676.2,0.0029284128,0.0003,0.99,0.00037847896,3.3841505,45820,-3.7151608
777303,-1.8552547,0.0008508158,0.0063067386,7676.7,0.00613691,0.0003,0.99,0.0007362517,3.303206,45824,-1.065013
777356,-1.7677782,0.00084690086,0.0048104366,7674.8,0.0041616894,0.0003,0.99,0.0003122745,3.370027,45828,2.1872315
777423,-1.8591703,0.0008485137,0.004769014,7650.1,0.0047811586,0.0003,0.99,0.00017290942,3.3358889,45832,2.2964878
777480,-1.8578578,0.0008567012,0.0042788545,7646.3,0.004032569,0.0003,0.99,0.00038989214,3.4270864,45836,0.9910402
777537,-1.7978008,0.0008581138,0.0035796002,7656.8,0.0036728587,0.0003,0.99,0.0005738213,3.4511645,45840,-1.0740486
777596,-1.8497151,0.0008628853,0.0063869613,7642.4,0.006773335,0.0003,0.99,0.000400625,3.4909315,45844,1.7798615
777660,-1.7458338,0.0008685888,0.0028292106,7622.3,0.0029034943,0.0003,0.99,0.0005232738,3.565157,45848,-7.2073154
777707,-1.7573414,0.0008619823,0.0037446823,7627.5,0.0036748266,0.0003,0.99,0.00043478125,3.6127582,45852,4.529759
777757,-1.8708818,0.0008665993,0.006989532,7634.4,0.0065000555,0.0003,0.99,0.00028688234,3.4357414,45856,0.046970963
777808,-1.7098249,0.0008708262,0.0030501434,7639.3,0.0027959498,0.0003,0.99,0.0002138156,3.2382193,45860,1.9725345
777861,-1.881245,0.0008763426,0.010278286,8019.9,0.011115318,0.0003,1.0,0.0004894361,3.5028944,45864,4.604111
777917,-1.7805628,0.00088508177,0.002289338,8024.9,0.0024742289,0.0003,1.0,0.00027284928,3.1614695,45868,1.5439717
777972,-1.8524507,0.0008847649,0.0042903163,8040.6,0.0036013096,0.0003,1.0,0.0005388175,3.0896149,45872,-3.257451
778022,-1.9693854,0.0008911138,0.0037532866,8043.3,0.003961471,0.0003,1.0,0.0002675952,3.4826405,45876,-6.6141233
778083,-1.8621873,0.00089257205,0.0023020913,8026.3,0.0019752886,0.0003,1.0,0.0005175301,3.5084796,45880,-0.22915792
778142,-1.8500699,0.00089815597,0.004953734,8034.5,0.0057209805,0.0003,1.0,0.0009979033,3.331348,45884,-0.19886112
778195,-1.8663168,0.00089515926,0.0036290684,8039.3,0.0033703477,0.0003,1.0,0.00028844032,3.6890783,45888,0.56276816
778267,-1.8741599,0.0008951827,0.004993224,8024.5,0.0051175607,0.0003,1.0,0.00045895422,3.3604412,45892,-0.86891115
778333,-1.780237,0.00089594454,0.0040804185,8008.7,0.0040765177,0.0003,1.0,0.00036082475,3.6282525,45896,3.791588
778386,-1.9343162,0.0008959066,0.002238601,8016.8,0.0025577624,0.0003,1.0,0.00048752874,3.623505,45900,-1.6238701
778435,-1.743947,0.0008914615,0.0034748823,8024.6,0.003010184,0.0003,1.0,0.000734202,3.3774114,45904,-2.4984407
778489,-1.9614141,0.00089066476,0.0019176614,8020.7,0.002221826,0.0003,1.0,0.00041593632,3.527444,45908,-0.9297948
778540,-1.831659,0.00089345605,0.0032954747,8024.6,0.0033179086,0.0003,1.0,0.0003881245,3.3688576,45912,-4.693018
778614,-1.8319359,0.00089910335,0.00724266,7984.6,0.0073911576,0.0003,1.0,0.00081328716,3.6477501,45916,-0.19222438
778668,-1.7919147,0.0008972451,0.005806083,7999.8,0.009604521,0.0003,1.0,0.0005856711,3.606772,45920,-0.19031239
778717,-1.7747642,0.00089757115,0.0058045317,8007.9,0.006589596,0.0003,1.0,0.0018495253,3.328395,45924,3.3836417
778769,-1.8098841,0.00090199686,0.0028604432,8009.9,0.0029494339,0.0003,1.0,0.0015818054,3.3782084,45928,0.6198884
778834,-1.913748,0.00089776295,0.002601767,8015.0,0.003431222,0.0003,1.0,0.0009342269,3.418275,45932,-4.9217987
778888,-1.8602959,0.00089419127,0.004057259,8017.8,0.004030145,0.0003,1.0,0.00041753688,3.5316877,45936,-4.8951983
778974,-1.832534,0.0008956404,0.004813887,7962.0,0.004761529,0.0003,1.0,0.00050118944,3.3731546,45940,1.2944247
779034,-1.7999454,0.00089636416,0.0029825906,7963.4,0.002518929,0.0003,1.0,0.0004078347,3.4538727,45944,3.6891835
779084,-1.8525033,0.0008905977,0.010220719,7988.4,0.00831035,0.0003,1.0,0.0006891637,3.6415772,45948,-5.1746883
779139,-1.830527,0.00088760245,0.010670086,7973.2,0.010496683,0.0003,1.0,0.0004567907,3.2704458,45952,1.8033427
779194,-1.8797336,0.00088835356,0.007209314,7962.9,0.0061303484,0.0003,1.0,0.0004737979,3.4716935,45956,1.0399214
779248,-1.9948077,0.0008885099,0.0019296275,7956.9,0.0020674872,0.0003,1.0,0.00023647425,3.6902373,45960,-5.706912
779305,-1.828207,0.00088399905,0.0034879628,7947.9,0.0039079525,0.0003,1.0,0.00037964684,3.5417895,45964,4.433822
779361,-1.7295744,0.0008806165,0.011220582,7945.5,0.012638263,0.0003,1.0,0.0010397838,3.4354887,45968,-0.9214939
779411,-1.8050348,0.0008773524,0.013680965,7955.3,0.013308629,0.0003,1.0,0.0007590002,3.1961117,45972,1.5685382
779600,-1.7182404,0.000868858,0.0020719415,7573.6,0.002030415,0.0003,0.99,0.00049290684,3.4238906,45976,0.34019732
779653,-1.8395333,0.0008683631,0.01042691,7589.6,0.011248537,0.0003,0.99,0.00042873825,3.4535823,45980,-3.1256666
779713,-1.8510956,0.00086266897,0.0033904328,7586.7,0.0037908321,0.0003,0.99,0.0002524758,3.442439,45984,0.4688636
779764,-1.8230036,0.0008572226,0.0050265556,7590.7,0.0055071884,0.0003,0.99,0.0010483875,3.6100252,45988,1.0316758
779819,-1.7218025,0.0008488022,0.003225692,7621.3,0.0025349401,0.0003,0.99,0.00034834788,3.3413947,45992,2.5556107
779878,-1.7674303,0.00084050454,0.0032850252,7634.4,0.0037720823,0.0003,0.99,0.00076967326,3.520354,45996,0.31186116
779928,-1.7524625,0.00084510085,0.006145288,7638.3,0.0065106507,0.0003,0.99,0.00057038077,3.452396,46000,0.8273462
779988,-1.8814039,0.00084527297,0.008595912,7618.7,0.007571441,0.0003,0.99,0.00019181936,3.5303707,46004,0.3522398
780034,-1.8310751,0.00084526127,0.011632542,7634.6,0.011670666,0.0003,0.99,0.0005813012,3.620484,46008,3.7618556
780098,-1.8589782,0.00085034606,0.0027324364,7614.3,0.002878662,0.0003,0.99,0.0002528555,3.3247447,46012,-2.294652
780160,-1.7649455,0.0008493366,0.004141315,7639.4,0.0032685257,0.0003,0.99,0.0005206095,3.3803663,46016,5.2690277
780223,-1.7467859,0.00085655577,0.0051828,7620.4,0.0050539477,0.0003,0.99,0.000932238,3.2422066,46020,-1.4279952
780276,-1.801914,0.0008569427,0.008888004,7613.6,0.010504199,0.0003,0.99,0.0007556311,3.4694104,46024,-1.433508
780331,-1.7811384,0.0008545304,0.0020217053,7607.6,0.00258061,0.0003,0.99,0.0008666036,3.189408,46028,1.2761123
780396,-1.8242286,0.00085596583,0.003092872,7611.1,0.0028725823,0.0003,0.99,0.0003891844,3.3798003,46032,-0.22168612
780471,-1.9742554,0.0008627438,0.004736571,7579.2,0.0053889086,0.0003,0.99,0.00038547703,3.4133425,46036,-6.0963025
780528,-1.7173024,0.00086578185,0.0074388776,7634.8,0.007332133,0.0003,0.99,0.00076110795,3.1807475,46040,-0.0065977573
780580,-1.7861644,0.0008695307,0.0070656575,7646.2,0.0060064746,0.0003,0.99,0.00045255042,3.0336561,46044,1.6393988
780639,-1.7704971,0.0008697866,0.0074006906,7631.5,0.0066852337,0.0003,0.99,0.0003498071,3.1119144,46048,-2.660812
780689,-1.8340257,0.00086910627,0.008280801,7640.5,0.008800525,0.0003,0.99,0.00032674448,3.393124,46052,-3.8638577
780747,-1.94028,0.0008638602,0.0028001843,7636.9,0.0025974154,0.0003,0.99,0.00030591758,3.6646876,46056,-3.9208179
780809,-1.9648106,0.00086235016,0.0019218789,7624.0,0.0014291012,0.0003,0.99,0.00016480457,3.4685125,46060,-7.6015778
780861,-1.9654659,0.00085899275,0.0019925395,7632.8,0.0022668699,0.0003,0.99,0.00031705646,3.5828047,46064,-3.1440566
780915,-1.7932684,0.0008529016,0.006417261,7635.8,0.005877643,0.0003,0.99,0.00028805688,3.2337883,46068,-0.32254696
780968,-1.7774726,0.00084708264,0.005873096,7632.2,0.0074753584,0.0003,0.99,0.00054832373,3.1962433,46072,0.4335022
781028,-1.7281781,0.00085132185,0.0027624907,7996.3,0.0038549264,0.0003,1.0,0.00031334942,3.352261,46076,1.2109853
781095,-1.713264,0.0008510624,0.0020296662,7968.3,0.001983672,0.0003,1.0,0.000228632,3.0727937,46080,-1.0608051
781143,-1.9132024,0.0008532563,0.00848264,7990.1,0.008251012,0.0003,1.0,0.00044035906,3.5420103,46084,-0.8184738
781199,-1.8700826,0.0008477093,0.0031138372,7983.4,0.003306241,0.0003,1.0,0.00030133803,3.392141,46088,2.5575042
781259,-1.7613866,0.0008478912,0.01934863,7976.5,0.018614732,0.0003,1.0,0.001789311,2.908009,46092,-3.172764
781359,-1.8398317,0.0008349174,0.0031539057,7893.0,0.0032483325,0.0003,1.0,0.00039435053,3.228253,46096,-0.29981172
781410,-1.8327657,0.00083215703,0.0044632545,7889.7,0.0041742167,0.0003,1.0,0.00079681503,3.4765944,46100,-0.038104653
781489,-1.7763999,0.000822457,0.0069791316,7854.6,0.0068520634,0.0003,1.0,0.00095846993,3.1341195,46104,2.1436305
781543,-1.800067,0.00083058997,0.0056294417,7837.5,0.006134836,0.0003,1.0,0.00075292296,3.530066,46108,0.24909604
781610,-1.8776263,0.0008375448,0.006803735,7827.9,0.0062054275,0.0003,1.0,0.00026529242,3.2098384,46112,4.808354
781662,-1.6640818,0.0008437166,0.0034851066,7847.6,0.003956657,0.0003,1.0,0.0003327824,3.3495634,46116,1.5594499
781713,-1.8429706,0.00084325124,0.0040782723,7869.4,0.0040089176,0.0003,1.0,0.0005334477,3.381229,46120,-0.41087678
781763,-1.9562466,0.0008449683,0.004316861,7875.1,0.004562661,0.0003,1.0,0.00024911592,3.723895,46124,-7.015967
781816,-1.8050714,0.0008413827,0.0044072494,7877.9,0.0048481817,0.0003,1.0,0.00028698824,3.4203815,46128,-1.2101814
781890,-1.838525,0.00083612424,0.0044658883,7857.6,0.0051133656,0.0003,1.0,0.00048369978,3.211402,46132,-0.26142633
781955,-1.8710771,0.00083172583,0.0057041515,7867.5,0.0038114658,0.0003,1.0,0.00049777934,3.146103,46136,-2.9094725
782004,-1.871175,0.0008342274,0.0045414288,7882.6,0.00397292,0.0003,1.0,0.0002718552,3.4537191,46140,-3.0434437
782054,-1.7427634,0.00083478494,0.003796488,7886.7,0.004085184,0.0003,1.0,0.0002511855,3.1741376,46144,1.2019743
782117,-1.5960063,0.0008371611,0.0046961596,7878.6,0.0027681105,0.0003,1.0,0.000714883,3.3667302,46148,1.703058
782171,-1.9135416,0.0008413575,0.0022236973,7870.7,0.0020948038,0.0003,1.0,0.00027731972,3.5322752,46152,-0.8711211
782230,-1.8219255,0.00084679347,0.0054387366,7868.8,0.005762692,0.0003,1.0,0.00081635435,3.4969988,46156,8.725798
782278,-1.6941824,0.00085104984,0.0027087675,7892.5,0.0044479906,0.0003,1.0,0.00048535975,3.4014874,46160,5.544573
782328,-1.8006556,0.0008563712,0.0022114136,7896.5,0.0016383949,0.0003,1.0,0.00045904898,3.5757387,46164,2.4254675
782381,-1.9278775,0.0008645245,0.004009498,7898.6,0.0037859646,0.0003,1.0,0.0005118586,3.513798,46168,-0.7896849
782443,-1.6947898,0.00086675055,0.0048794285,7881.6,0.004511229,0.0003,1.0,0.00033808526,3.230916,46172,-2.26979
782631,-1.8487544,0.0008635777,0.004812625,7515.5,0.0046038423,0.0003,0.99,0.00021036528,3.3578198,46176,-2.1010118
782688,-1.8765063,0.00085686875,0.01231462,7537.8,0.010716978,0.0003,0.99,0.00040436856,3.3326504,46180,-0.24240269
782741,-1.9736626,0.0008527946,0.01636706,7526.8,0.015779767,0.0003,0.99,0.0008441298,3.8416474,46184,-3.7838454
782791,-1.8877614,0.0008500979,0.0028906139,7535.5,0.0028463537,0.0003,0.99,0.00058640604,3.450408,46188,-4.332878
782845,-1.77176,0.00084668526,0.0024425783,7543.3,0.0031998178,0.0003,0.99,0.00014686798,3.459001,46192,-0.85809886
782906,-1.83047,0.0008424249,0.0029527587,7621.3,0.0016261633,0.0003,0.99,0.0006706051,3.354671,46196,0.031479746
783057,-1.7622966,0.0008374761,0.013228841,7426.9,0.0129026575,0.0003,0.99,0.0013708369,3.43428,46200,5.4194317
783112,-1.8391291,0.00083599903,0.0042709783,7473.1,0.004347153,0.0003,0.99,0.00041086442,3.6781533,46204,-3.7656581
783169,-1.7157835,0.00083095406,0.0055621443,7470.4,0.0065602167,0.0003,0.99,0.00024616363,3.221878,46208,-0.291404
783227,-1.8844875,0.0008263464,0.0037009032,7486.4,0.0038897363,0.0003,0.99,0.00049437484,3.642465,46212,-0.63036907
783280,-1.858346,0.00082532736,0.002293397,7483.7,0.0023294268,0.0003,0.99,0.00031136567,3.7381287,46216,-1.3116298
783329,-1.8186679,0.00082490005,0.0068159574,7490.0,0.006327292,0.0003,0.99,0.00018251575,3.3239875,46220,1.4131001
783391,-1.8305206,0.00082548475,0.0035156347,7470.5,0.003079504,0.0003,0.99,0.000424647,3.047649,46224,0.068761945
783443,-1.9368541,0.00082366465,0.005951619,7472.6,0.0054026716,0.0003,0.99,0.00035796163,3.528863,46228,-3.422973
783496,-1.8645179,0.000820657,0.0022139528,7509.4,0.0023807539,0.0003,0.99,0.00041319942,3.3373208,46232,0.63110864
783543,-1.8487357,0.00082300825,0.009895356,7546.3,0.009098117,0.0003,0.99,0.000655737,3.475694,46236,6.3693523
783593,-1.7782238,0.00082447653,0.0039655967,7545.3,0.004632704,0.0003,0.99,0.00040166106,2.815353,46240,3.0794654
783641,-1.7712233,0.0008280417,0.007830917,7550.5,0.008018704,0.0003,0.99,0.00044931873,3.1275144,46244,0.16384017
783711,-1.9286209,0.0008322694,0.0061406456,7537.8,0.006810546,0.0003,0.99,0.0003049772,3.0265505,46248,-4.20295
783777,-1.8005209,0.00083541404,0.0021395027,7520.6,0.0017175465,0.0003,0.99,0.00068497594,3.300652,46252,1.2827425
783831,-1.7941581,0.00083887175,0.012244858,7529.4,0.013298942,0.0003,0.99,0.00046245535,3.7135181,46256,-0.4642402
783897,-1.7602075,0.00084261096,0.006303178,7500.2,0.0076359683,0.0003,0.99,0.001989548,3.1787677,46260,-1.3920189
783948,-1.6749667,0.0008412323,0.009507066,7498.1,0.009324142,0.0003,0.99,0.00026794116,3.4668574,46264,1.3503219
784000,-1.8619168,0.00083506154,0.03671564,7500.3,0.03880518,0.0003,0.99,0.00035348567,3.430363,46268,-0.19941032
784050,-1.841626,0.0008338782,0.02977023,7522.9,0.03135257,0.0003,0.99,0.00051209936,3.340663,46272,-3.413493
784100,-1.7915416,0.0008252384,0.003798737,7907.8,0.0035385708,0.0003,1.0,0.0006898778,3.2987885,46276,2.644527
784158,-1.8175853,0.0008186988,0.0038435603,7905.8,0.003765332,0.0003,1.0,0.0007344348,3.6184468,46280,4.093624
784211,-1.8508843,0.00082174165,0.0032435216,7906.7,0.0035467949,0.0003,1.0,0.0005196254,3.3349357,46284,1.83687
784260,-1.7903926,0.00082244177,0.0039154384,7908.7,0.0034530498,0.0003,1.0,0.000225493,3.307239,46288,-3.4886787
784314,-1.7792974,0.00082174875,0.0051661576,7908.7,0.005734406,0.0003,1.0,0.00024990583,3.2622545,46292,2.9631653
784373,-1.7108417,0.00081973517,0.001610646,7911.7,0.0018151868,0.0003,1.0,0.00049813045,2.9849987,46296,-3.3606873
784431,-1.8209784,0.00081425346,0.012483951,8096.7,0.010761165,0.0003,1.0,0.00024271043,3.2789261,46300,-1.1939285
784481,-1.8194505,0.00080837973,0.0028128296,8104.5,0.0023861988,0.0003,1.0,0.00053059723,3.315645,46304,-1.2662625
784539,-1.7335724,0.00080288365,0.0058167614,8102.5,0.0056207282,0.0003,1.0,0.0005889421,2.994368,46308,0.29887974
784591,-1.9789886,0.0008035888,0.0032820427,8113.2,0.0032808327,0.0003,1.0,0.00034619204,3.5151272,46312,-3.8734937
784640,-1.7934043,0.00080142217,0.007888705,8121.1,0.007993797,0.0003,1.0,0.0004202706,3.3600576,46316,6.7572675
784697,-1.8886925,0.0008025201,0.0041139293,8102.8,0.0038054949,0.0003,1.0,0.00037399976,3.4628963,46320,-0.72244334
784754,-1.8202438,0.0008040219,0.0074088313,8109.6,0.0076999487,0.0003,1.0,0.0007739826,3.2466066,46324,2.5513926
784815,-1.8741385,0.0008071468,0.0041513694,8096.2,0.0025397833,0.0003,1.0,0.0012722287,3.044746,46328,-1.6234859
784869,-1.749714,0.00080924906,0.0033150136,8092.8,0.0025172497,0.0003,1.0,0.00047401432,3.2265983,46332,-2.1355126
784927,-1.8713473,0.00080449163,0.0034937037,8069.7,0.003956526,0.0003,1.0,0.0007344799,3.2000198,46336,-4.688742
784985,-1.8427502,0.000803844,0.003550463,8053.8,0.0030883371,0.0003,1.0,0.00040323264,3.3789086,46340,1.6324615
785040,-1.8876375,0.00080557034,0.0035862403,8039.7,0.002981481,0.0003,1.0,0.00067093683,3.397109,46344,-4.0049295
785091,-1.8955505,0.00080822053,0.0014134243,8074.3,0.0014016298,0.0003,1.0,0.00050073664,3.481565,46348,-1.4527304
785143,-1.7642527,0.00080533995,0.0041198255,8095.5,0.0037779452,0.0003,1.0,0.0003376896,3.3515637,46352,-9.212877
785199,-1.8830786,0.00080101716,0.0058303243,8092.5,0.0054999907,0.0003,1.0,0.00060088874,3.4171743,46356,-4.611256
785252,-1.8785975,0.00079867494,0.0033496183,8114.1,0.0040320503,0.0003,1.0,0.0002813552,3.2765849,46360,-4.1186647
785318,-1.7871076,0.0008033727,0.0050497847,8093.2,0.005626309,0.0003,1.0,0.00039931136,3.2759786,46364,2.55552
785365,-1.7980208,0.0008129321,0.0016870659,8103.1,0.0022534477,0.0003,1.0,0.0009234858,3.2605574,46368,5.4146643
785426,-1.8870633,0.0008249303,0.00618155,8082.5,0.0069826487,0.0003,1.0,0.00030691008,3.2609792,46372,-1.5976015
785488,-1.7396837,0.0008308372,0.0072698365,8061.8,0.006154418,0.0003,1.0,0.00042866595,3.1453965,46376,-2.4554029
785571,-1.8256352,0.0008257914,0.0050759073,8017.5,0.003644927,0.0003,1.0,0.0010603496,3.258898,46380,-0.024992973
785664,-1.8504484,0.00082852907,0.0035512745,7950.8,0.0044275704,0.0003,1.0,0.0004901059,3.1576343,46384,1.1888642
785721,-1.8119417,0.00082811364,0.004060711,7938.2,0.0036001198,0.0003,1.0,0.00040081923,3.14682,46388,-0.43131626
785776,-1.848701,0.00083485333,0.02822358,7934.9,0.026303655,0.0003,1.0,0.00036294895,3.4728816,46392,-2.0585208
785830,-1.859949,0.00083749683,0.0026517496,7944.8,0.0025396645,0.0003,1.0,0.00036602485,3.5085137,46396,-1.9570692
785885,-1.8094378,0.000834231,0.0029527275,7949.5,0.002995175,0.0003,1.0,0.0010145864,3.337883,46400,1.8562903
785942,-1.9006059,0.00083719305,0.0030106176,7935.4,0.0028367,0.0003,1.0,0.00037860364,3.4029152,46404,-2.7935185
785993,-1.8320284,0.00084074744,0.0025013287,7946.2,0.0023481338,0.0003,1.0,0.0006628458,3.3915827,46408,-3.5830085
786045,-1.9533257,0.0008366483,0.012169625,7944.1,0.011909551,0.0003,1.0,0.00016797581,3.8647635,46412,-5.985505
786110,-1.8079802,0.00084055465,0.0037801745,7916.6,0.0038454153,0.0003,1.0,0.00043102575,3.245096,46416,-0.039413452
786169,-1.6972344,0.0008442055,0.005485119,7917.1,0.006054174,0.0003,1.0,0.00033850202,3.508511,46420,-1.3077364
786223,-1.9270353,0.0008427399,0.0037188712,7921.7,0.0032453097,0.0003,1.0,0.00032793995,3.3441777,46424,2.652292
786277,-1.8624139,0.00083943596,0.0033446006,7932.3,0.0033934345,0.0003,1.0,0.00031403295,3.3071773,46428,-4.730278
786333,-1.7934933,0.0008386398,0.0020660115,7929.5,0.0024858993,0.0003,1.0,0.00046822734,3.7630372,46432,0.06688774
786387,-1.9087179,0.0008437371,0.003058168,7938.6,0.002532583,0.0003,1.0,0.00023881672,3.76503,46436,-1.4033023
786442,-1.8118957,0.0008515796,0.0030394723,7945.9,0.0029249229,0.0003,1.0,0.00017255223,2.9738085,46440,4.362522
786498,-1.7645867,0.00086112856,0.006282718,7945.7,0.005488633,0.0003,1.0,0.0005262557,3.2377121,46444,3.4885213
786549,-1.8013496,0.00086532335,0.0031723385,7945.7,0.003317626,0.0003,1.0,0.0004085246,3.4619417,46448,3.3360105
786603,-1.8908066,0.0008646135,0.004573687,7942.8,0.004408747,0.0003,1.0,0.000796271,3.5271573,46452,0.16569042
786660,-1.8483984,0.0008624242,0.031798825,7940.8,0.03227029,0.0003,1.0,0.0004183602,3.2289534,46456,-5.3526297
786717,-1.9128972,0.0008618799,0.00265581,7934.9,0.0018890843,0.0003,1.0,0.00039355084,3.4639354,46460,1.8382721
786775,-1.9265298,0.00086237775,0.003994057,7944.0,0.0036402368,0.0003,1.0,0.0002627634,3.4853916,46464,-5.7304955
786838,-1.8947921,0.00086772814,0.0055726813,7914.1,0.005420675,0.0003,1.0,0.0004761738,3.5310621,46468,1.7180643
786897,-1.8771868,0.00087029435,0.002703319,7919.0,0.002481186,0.0003,1.0,0.00033827656,3.54469,46472,2.8236158
786950,-1.9090991,0.00087228406,0.003699062,7935.9,0.0046825944,0.0003,1.0,0.000510897,3.7075574,46476,1.3459036
787003,-1.764298,0.00087775954,0.0028843689,7988.3,0.0027257048,0.0003,1.0,0.00064155215,3.2836664,46480,-1.5033834
787053,-1.8401439,0.0008805733,0.0049079885,8061.0,0.004168632,0.0003,1.0,0.00028620593,3.4569745,46484,-0.8633401
787112,-1.7726868,0.00087462226,0.0050621815,8058.9,0.005435077,0.0003,1.0,0.00048109135,3.4950635,46488,-0.21410024
787164,-1.9456143,0.0008703508,0.007095584,8067.3,0.007539735,0.0003,1.0,0.0006746973,3.8179507,46492,-7.0534987
787219,-1.8256187,0.00086386356,0.0023943493,8065.5,0.0026538533,0.0003,1.0,0.0027649796,3.6417398,46496,-4.253184
787284,-1.844979,0.0008582644,0.0046804287,8048.7,0.0045749024,0.0003,1.0,0.00037873315,3.3179703,46500,-1.9091144
