#{"t_start": 1606315077.983036, "env_id": "gripper-env-v0"}
r,l,t
34856.772375,97,330888.71314
22348.057197,160,330898.570482
-30302.174537,200,330925.56475
20695.019822,171,330936.018432
3672.768486,200,330950.344922
34570.757555,100,330957.350503
30200.292569,129,330969.096225
31268.969503,116,330976.618975
29931.951357,125,330984.162331
29520.305977,128,330992.037532
3463.419341,200,331003.84184
3441.64317,200,331020.444208
35916.512906,96,331026.975443
35620.261904,93,331033.137269
33852.614125,102,331040.396706
-6987.590852,200,331064.917273
35206.990209,95,331071.058312
35052.976456,98,331077.370102
36621.214033,87,331083.770753
32437.534899,109,331091.838546
29550.679139,132,331101.02966
24324.655342,149,331110.327023
36711.014927,86,331115.649738
36453.15109,89,331121.417998
26657.917897,140,331130.443864
33945.502548,102,331137.124231
3350.597165,200,331149.289356
31454.910939,115,331156.610377
30228.372106,121,331164.187636
36054.550128,92,331170.187303
29951.675881,130,331178.345314
28840.13586,133,331187.822252
35652.176034,94,331194.514767
36941.519281,87,331200.137571
32777.49334,111,331207.706289
4017.80331,200,331221.327895
35366.580442,96,331227.587961
31337.455585,116,331235.145069
4669.465547,200,331249.584604
35736.290921,93,331255.51735
20656.604161,169,331266.027043
26359.01768,143,331275.804948
33986.261399,103,331282.418102
36736.875289,88,331288.327805
35631.5223,93,331295.090144
34436.352466,99,331301.405429
33226.696368,105,331310.152441
34034.099245,102,331316.592705
35553.582208,94,331322.999742
25499.737253,147,331331.7585
29960.142415,122,331338.784004
4635.464914,200,331350.745077
3339.314798,200,331366.768219
31960.62612,112,331373.946117
35022.461575,95,331380.662844
33282.088194,107,331387.462882
33618.464478,103,331394.28997
32365.933824,110,331401.272308
3915.927825,200,331417.710834
28965.223811,127,331426.042352
26669.179141,139,331434.730489
4431.016283,200,331449.51821
3677.216973,200,331462.218165
3752.567125,200,331474.265689
28460.658126,134,331483.548012
34931.018614,96,331489.911808
31840.664561,112,331496.539564
26820.209699,142,331506.56645
34491.097813,102,331513.486808
35654.929569,93,331520.359438
33757.115861,103,331526.840425
35020.636518,96,331534.309233
19435.895506,173,331544.847292
-7425.744574,200,331556.160139
23005.310997,162,331568.652922
29565.255226,125,331576.913944
33996.317465,104,331583.769427
36744.946792,88,331589.717661
-6080.375591,200,331601.778743
36944.061097,87,331607.334934
29246.058523,126,331615.522228
18975.026323,180,331627.09998
34960.014572,97,331634.50432
33533.084298,104,331641.587141
26301.699805,143,331651.648425
24550.651527,149,331660.731333
-5368.7655,200,331675.836158
3354.737889,200,331687.410924
31455.056227,114,331694.623293
30620.669927,117,331703.971357
34367.355341,101,331710.169423
35351.164744,96,331718.265407
29129.673491,126,331726.319243
36755.300472,88,331733.544618
37559.685082,84,331738.654181
16430.801616,194,331750.039635
26237.217036,140,331758.316411
3905.129756,200,331769.893857
-25223.749576,200,331790.506989
31074.417939,118,331798.191573
35586.512988,95,331804.360912
34442.707939,99,331810.695413
34827.824045,97,331817.063247
34662.424702,100,331823.506269
35972.690517,94,331829.580142
-16399.209794,200,331847.128239
35859.531771,93,331852.994766
29450.544943,124,331861.542033
37656.141949,84,331866.9598
34779.534042,103,331873.987491
3361.477337,200,331886.699417
24363.839477,150,331897.140806
29659.151362,125,331905.056245
31685.415033,116,331912.664706
35675.834938,95,331919.02115
3234.144509,200,331933.76963
35562.769389,95,331940.687419
33975.944338,103,331947.976902
36348.593377,90,331954.173018
33080.589711,109,331960.956915
34289.331874,102,331968.161294
29084.88914,128,331976.399619
32290.308688,114,331985.21703
29671.488911,130,331997.009146
4309.802361,200,332009.05166
36233.607063,90,332015.569698
27385.539364,137,332024.573762
34248.295195,101,332030.9913
34966.98618,97,332037.425864
33134.908155,106,332045.199564
35962.542082,92,332051.758111
34495.20959,102,332059.102322
3771.767253,200,332071.087976
36349.285879,90,332077.287171
29481.745865,126,332086.065907
36660.767779,89,332091.984738
-4340.733342,200,332112.560758
27883.253616,134,332121.107025
33290.822322,108,332128.56249
22858.455993,159,332138.444874
15117.609912,199,332150.769483
17949.118778,181,332162.024417
36489.189736,91,332168.488177
29830.248657,126,332176.58762
3670.483886,200,332188.099828
3568.880134,200,332202.623012
29322.252788,124,332210.106003
37559.542975,84,332215.76648
29226.441033,125,332223.630797
28062.210326,139,332233.683408
3734.037847,200,332246.360296
37622.904891,82,332251.538937
25989.505662,143,332260.326075
33869.999682,104,332267.051972
3348.233156,200,332282.557139
35653.055533,93,332288.949598
3566.771476,200,332303.273685
36349.460573,90,332308.98145
35177.142339,98,332315.470795
36257.223273,91,332321.636697
33995.419441,105,332328.867027
21949.578894,166,332338.850827
34125.630041,104,332345.579183
33952.492384,102,332352.84021
29917.877697,125,332361.364479
3347.269068,200,332375.543781
34858.525279,99,332382.246984
37845.673126,83,332387.911061
24704.103045,158,332399.188274
31902.777422,118,332406.986375
31679.584977,115,332413.983008
33076.719156,108,332420.845921
35269.673462,96,332427.320921
35340.77206,95,332433.573899
39220.897522,74,332438.711143
3938.728663,200,332453.270168
27751.875248,133,332461.977792
26366.174339,145,332472.788794
33693.915056,106,332479.638734
15405.317851,197,332491.287958
3352.706486,200,332505.757149
3460.329918,200,332521.253445
30698.233893,121,332530.41846
33735.878876,102,332536.980342
18659.288727,178,332547.801401
34463.539178,100,332554.22324
15273.817445,197,332565.991221
32156.659407,112,332573.267457
31531.069831,114,332583.448891
25450.948657,145,332592.41576
33590.137864,107,332599.65081
3657.933905,200,332613.44426
35250.305632,97,332619.788782
37042.080318,86,332626.40547
30367.554443,121,332635.147652
30467.08719,120,332642.813606
3445.564621,200,332655.622754
28673.406359,130,332663.592431
36466.69167,91,332669.633646
-6889.967182,200,332682.014635
35538.965231,94,332688.103413
28871.274678,128,332695.54456
28512.369341,133,332703.72846
23156.985006,156,332713.02455
30741.124921,117,332720.56639
37428.114852,84,332726.339665
4430.568151,200,332739.136272
30466.588332,121,332746.864643
17337.691463,185,332758.892462
34879.997545,100,332765.861528
3569.927626,200,332779.661635
20942.440077,167,332789.782283
36084.435039,93,332796.289568
37036.656027,86,332802.888229
32661.50652,109,332809.912062
24163.187345,152,332822.286772
29195.483516,129,332830.590669
36120.68605,92,332836.897519
31823.432877,112,332844.007583
37237.602611,85,332849.360433
36908.371913,86,332855.157211
36968.055106,88,332861.287472
31249.240513,115,332868.414715
38846.393756,77,332873.209069
36342.324116,89,332878.837629
32561.498447,109,332886.28247
4663.878362,200,332900.428698
31661.340292,114,332907.891858
24270.949162,151,332917.538607
37830.176645,81,332922.940808
-7321.58035,200,332935.34225
35007.359684,95,332941.337905
16233.085066,189,332955.946465
35260.681668,97,332962.582659
35447.322377,94,332968.626571
3343.777696,200,332982.09527
24852.398175,147,332991.23328
3576.875449,200,333003.506577
32837.360433,113,333011.580774
3557.467679,200,333023.49978
3242.050424,200,333036.914113
34041.201446,101,333043.994185
3458.546658,200,333055.130232
21451.372645,164,333064.733476
38127.919841,80,333070.584799
3244.444738,200,333083.959126
30584.418742,120,333094.219637
30968.130965,118,333102.06222
3677.302008,200,333115.515123
3544.230575,200,333131.042311
3462.291113,200,333144.746284
21643.254376,163,333154.373495
38142.203092,80,333160.255114
36840.26343,87,333166.098873
35529.35032,94,333172.261529
20846.873333,167,333182.141716
33510.2878,108,333189.230898
23574.574563,155,333198.628244
3808.329084,200,333214.330916
36752.566836,88,333220.848399
23545.414317,154,333230.349599
28313.951905,134,333239.487726
34240.625211,101,333246.418662
3232.733922,200,333259.73186
33161.224041,108,333266.916492
31214.300065,120,333275.173996
5211.207049,200,333287.549958
34464.351543,101,333294.5111
3330.181715,200,333307.308867
34479.066989,102,333314.097438
36456.559655,89,333319.949355
37857.667965,83,333325.578641
36843.430417,88,333332.341114
25403.602959,147,333341.900528
24953.017243,147,333350.523972
28880.972747,129,333358.574756
36652.145106,88,333364.376169
32728.48809,107,333371.004564
27755.582959,133,333379.342229
35687.001038,95,333385.564414
31300.597307,118,333393.589379
36534.568784,88,333399.242483
32547.162367,109,333407.283902
32391.506437,112,333414.192576
3689.316829,200,333425.819008
31603.915782,112,333433.53945
16197.361066,193,333445.079994
3471.74926,200,333456.773093
25674.21008,157,333466.750377
3793.499964,200,333478.550496
25294.846026,147,333489.424103
36548.476833,89,333495.95499
3676.510248,200,333511.084749
36548.908182,89,333516.997125
36795.21037,90,333524.011354
26247.740235,140,333532.654233
34237.888268,102,333539.300618
30563.618937,120,333547.041511
35343.230979,97,333553.609134
37065.560146,87,333559.856276
29750.889854,122,333567.532427
36273.871877,91,333573.145597
23653.968905,157,333583.481432
4774.800912,200,333595.927104
4366.131373,200,333607.352094
26184.287841,143,333617.018618
37040.411078,86,333622.91621
20163.172082,171,333636.315684
38349.954471,80,333642.093931
36920.575745,86,333647.647252
4387.924937,200,333659.271324
37272.406006,87,333664.97893
35068.675877,97,333671.366586
15154.018516,198,333682.951328
31958.809513,112,333690.174649
-28669.933711,200,333704.07023
33151.713818,110,333711.562108
34869.861543,99,333719.22966
36530.928672,88,333725.164371
35422.143629,97,333731.701625
25045.881176,146,333740.34282
30086.751208,128,333749.275757
26189.355762,143,333758.538356
26513.227736,142,333767.887019
3355.178786,200,333781.825182
33167.856997,111,333789.117747
36061.581253,93,333795.788787
4097.288624,200,333807.667976
31458.034174,115,333814.986828
34841.468493,98,333821.443991
36471.036569,90,333827.668376
22567.272804,160,333837.64786
-6072.003127,200,333849.445633
16753.427438,188,333863.206985
23702.130415,155,333873.403887
23968.410325,153,333882.657107
32124.97635,115,333890.158395
28754.698223,128,333898.579143
34176.44134,102,333905.550138
36749.767488,88,333911.650089
27208.722385,135,333920.771319
3685.436822,200,333932.711507
32439.181574,110,333939.97466
34890.973075,100,333948.463001
34440.30556,100,333956.066178
31975.543251,113,333963.878793
3678.327883,200,334038.524305
36067.08236,92,334044.633653
22457.538577,159,334056.084439
30362.474953,121,334063.618642
24035.606402,157,334073.809999
36068.896409,92,334081.272434
35869.005595,94,334087.153922
32565.519681,110,334095.538916
3357.124962,200,334108.016048
21790.439904,165,334119.092364
32941.835272,107,334126.346552
19667.748102,174,334137.034017
31478.411111,115,334145.878596
33227.034866,108,334152.418572
32029.586958,111,334159.696922
25354.436594,145,334169.307199
38238.536825,80,334174.33932
20158.57498,182,334186.048896
35535.151538,94,334192.413169
3234.355167,200,334205.676625
4583.645384,200,334219.540768
33331.486411,104,334226.46406
3353.464124,200,334240.999302
27125.019213,140,334249.501395
23256.618341,155,334260.182329
32819.478877,108,334267.314209
-20313.180988,200,334283.051669
35115.552739,94,334289.836467
35757.457819,93,334298.148276
38532.736874,78,334303.095664
38147.701794,80,334309.366709
4231.684987,200,334322.530426
35045.316861,96,334329.126305
33871.457811,103,334335.435687
32176.11174,112,334342.84549
4257.453703,200,334354.878096
25499.48588,147,334364.898488
35846.579021,92,334371.219304
23455.276688,155,334380.646214
35876.454745,93,334386.894028
36563.415606,89,334393.195753
-17357.229333,200,334407.245557
37953.326889,82,334412.753842
3337.896852,200,334424.106496
36626.014943,87,334430.081476
31978.445206,114,334437.803041
32637.224702,108,334444.229937
32454.23853,110,334451.891265
38251.350701,80,334457.222493
28341.995525,130,334465.635442
28253.362923,130,334473.849124
-7428.686024,200,334489.482151
33771.723963,105,334496.754059
35688.813867,95,334502.975605
36291.629752,92,334509.081109
35744.936968,93,334515.244054
26457.091064,139,334523.651018
36846.506785,87,334529.615182
-7228.814614,200,334542.517837
38345.279192,79,334548.285988
37061.401463,87,334554.239554
32654.216909,108,334561.377459
32747.270537,110,334568.121555
4893.226042,200,334580.537206
37848.906414,82,334585.888905
25463.403183,145,334594.86534
3465.74126,200,334606.159357
29154.596325,126,334614.325533
34445.827839,99,334620.415215
3677.305163,200,334635.643574
3925.026239,200,334648.945515
38733.356099,77,334654.646659
35115.3976,95,334660.739723
34925.50709,96,334667.396969
21487.869439,171,334678.287179
31932.115067,116,334686.070291
35946.683732,92,334692.636889
15439.373227,194,334703.607352
33127.220709,106,334710.789827
35754.778124,93,334717.115623
4447.382126,200,334728.828081
32517.922371,108,334735.814323
29663.199781,124,334744.678438
-27474.715543,200,334758.900186
36221.87807,90,334764.764023
3265.329769,200,334776.451557
37986.969982,83,334781.91896
34148.086887,101,334788.501886
35115.265152,94,334794.702198
36641.720744,88,334800.455411
35044.996084,96,334807.096432
35240.258303,95,334813.880409
31644.684781,113,334821.639621
4131.880077,200,334835.98155
35853.958315,92,334842.269103
3442.310089,200,334853.646989
-6517.665639,200,334865.879486
37358.698946,85,334872.061758
37543.675553,83,334877.306916
29707.94124,126,334885.547567
28479.81172,130,334893.29132
35676.977638,94,334899.816011
31363.547058,116,334907.799895
35149.995915,96,334914.033102
-17716.021538,200,334928.515931
24839.335056,148,334936.849297
-7099.113787,200,334951.38756
31128.531919,116,334958.712502
37256.752092,86,334964.683518
23649.39922,157,334977.203262
4125.665164,200,334991.725168
3248.599848,200,335003.591433
37337.602889,84,335009.467919
3429.724044,200,335022.134164
3359.695926,200,335033.229748
24093.805969,160,335044.508556
30146.669473,122,335051.984822
24873.235108,149,335061.022063
-427.676878,200,335073.86434
35137.435976,96,335081.051669
32248.707293,111,335088.05185
33433.967211,104,335094.692154
-5759.909724,200,335107.735288
27645.644964,135,335116.084416
17937.398833,182,335128.360572
32154.143085,110,335135.287696
3435.946518,200,335150.885556
34984.959869,99,335157.508787
37440.794955,84,335162.877318
-17988.592899,200,335176.46789
3566.701082,200,335189.576573
36619.053667,88,335196.226858
3453.369747,200,335208.746187
29962.088381,123,335216.572367
34233.35034,104,335223.488904
34250.703191,101,335230.325442
34840.141344,97,335236.272451
32929.641461,107,335243.509278
37736.189707,82,335249.405471
38152.164448,81,335254.385879
33335.296551,104,335261.913819
33643.289909,103,335268.471042
3343.875998,200,335284.528744
29337.146574,126,335292.272621
35128.961836,95,335299.020384
33256.39192,106,335305.834989
34555.016438,99,335312.805009
27341.226325,133,335320.858678
34120.609592,101,335327.605808
29240.20122,125,335335.010624
35209.015478,98,335341.288059
36485.226038,92,335347.632749
-7330.430575,200,335359.784691
3460.812157,200,335373.769911
36356.024953,90,335379.601171
37938.028041,81,335385.000738
36137.026101,90,335390.685217
34245.141041,102,335398.653742
36859.504217,88,335404.685347
20752.54945,168,335414.43373
3241.005582,200,335425.675864
35447.862565,94,335432.227299
37922.061858,81,335437.61759
23666.020313,155,335447.191944
31053.874128,117,335455.445098
4554.947249,200,335468.266485
34256.458833,100,335474.890919
35531.894477,93,335480.870364
3465.954151,200,335491.736482
3525.624566,200,335506.077603
35638.731393,93,335512.055833
28645.370459,128,335520.421971
29844.273387,128,335529.096174
-7129.725452,200,335541.141332
3789.715527,200,335554.510594
35180.869914,97,335561.286674
-7433.111605,200,335574.294468
-7008.233786,200,335586.179999
24052.420727,152,335595.636135
28848.652862,127,335603.763715
33200.789417,104,335612.307536
22383.667938,161,335621.744033
36752.104973,88,335628.742706
35259.88441,96,335634.999777
32845.705075,108,335641.962985
3677.599446,200,335655.893495
35072.793122,97,335662.341828
33765.317322,104,335669.484711
3998.789332,200,335686.769677
36939.07373,87,335693.657948
3881.766456,200,335705.920219
34873.656469,99,335712.33378
3795.775322,200,335726.294391
27439.640988,134,335735.634134
35042.744144,95,335741.997515
3578.167019,200,335757.702099
24231.028355,150,335766.493593
27566.455732,135,335775.966997
31463.085366,115,335784.23227
36384.578376,91,335789.93891
32968.607997,109,335797.500237
32215.938365,109,335804.339927
21245.656879,166,335814.733087
24478.135153,151,335824.459194
26889.120917,139,335833.485071
3678.4617,200,335846.061344
4360.322217,200,335857.306277
33801.230486,105,335864.855999
3463.663853,200,335878.497268
29742.678771,122,335885.991612
3464.132883,200,335898.654138
29853.975938,124,335906.496122
3667.57796,200,335921.18432
35228.061052,94,335927.392438
30765.723737,119,335934.956939
26228.473214,140,335943.913352
37052.651593,87,335949.977703
28908.476848,130,335959.919433
16815.024308,190,335972.852807
3468.7222,200,335984.43035
36046.909768,92,335990.528378
34889.526043,99,335997.179611
3901.016516,200,336009.866071
35841.191747,92,336016.22943
3661.402365,200,336027.746951
33446.410843,104,336034.410345
-7320.307483,200,336045.940461
3578.0491,200,336057.906923
34147.31711,101,336065.2721
38248.86564,80,336071.160574
27448.887581,135,336080.093547
27144.022145,136,336088.256524
25725.677808,142,336097.784012
-6272.908366,200,336111.818778
36564.710639,89,336117.454521
38011.469563,81,336123.233402
38627.795124,78,336128.639277
23913.777669,159,336138.828961
31034.345973,117,336148.524957
33790.266714,105,336155.712692
38258.529937,80,336161.143137
35753.288226,93,336168.857041
25120.986105,150,336177.905457
37762.72181,83,336183.673269
-17998.143957,200,336197.853251
34347.347481,101,336205.026076
35526.565842,93,336211.349807
38236.320735,80,336217.107813
33364.53416,105,336223.547105
32920.157023,106,336230.328764
29440.049918,124,336238.169036
33923.797511,100,336244.415566
34729.643807,96,336250.49409
36022.73582,95,336257.023113
32446.414022,109,336264.416363
5917.182899,200,336276.565967
-6851.920354,200,336288.412738
36342.423952,90,336294.151746
28887.531557,130,336303.018996
38330.107786,79,336308.500852
37125.439932,86,336314.240992
17183.91697,188,336325.690601
30275.107624,123,336333.631343
32413.579665,109,336340.529228
5428.349744,200,336353.526914
3457.050805,200,336365.873863
33328.973526,104,336373.172206
34143.962744,100,336379.635146
32065.804775,113,336387.476073
32546.098221,109,336397.416497
37125.879611,85,336402.734523
3889.328768,200,336415.721001
37154.224678,86,336422.264766
-40000.0,200,336439.863648
26924.45078,136,336448.091465
37827.044716,82,336453.46306
35072.872061,97,336459.963224
24348.873601,150,336469.761291
31255.406651,121,336477.71676
27839.023761,132,336486.47032
30627.03518,118,336494.145445
3556.535327,200,336507.230412
34089.241182,103,336514.21513
-7430.930283,200,336526.723758
27114.774257,135,336535.823501
22683.930685,160,336545.087495
21553.161046,164,336555.524444
-7431.093076,200,336567.266487
3243.286438,200,336579.882747
32555.033798,108,336587.056082
-15896.27703,200,336601.212108
34754.21594,98,336607.948031
31199.03324,118,336617.040751
34490.513745,101,336623.691226
22447.153611,159,336633.425103
37454.996323,85,336638.928816
29999.150446,124,336647.230137
35253.344324,96,336654.470457
31470.431236,115,336662.697768
37051.685214,87,336668.334486
36048.686432,91,336674.605648
35919.822648,91,336680.31391
3464.166294,200,336692.250045
25238.833437,146,336701.511746
3886.868061,200,336715.668266
3675.846051,200,336727.427966
34841.102574,97,336733.879267
33668.088808,105,336740.65564
35938.931254,91,336747.108444
36262.560752,91,336754.251634
35872.241385,94,336760.763041
34044.073699,101,336767.163012
25931.819532,141,336775.801511
37055.693385,87,336782.170878
38344.882585,80,336787.291859
29335.090379,130,336796.907726
3684.961829,200,336810.018198
37075.460392,87,336816.361243
35724.088181,92,336822.245719
27735.210738,133,336832.872682
32442.798854,109,336840.775536
31359.017839,122,336848.647553
33372.879471,105,336855.368809
32737.87272,107,336862.782438
38347.600354,80,336868.094937
20389.488569,172,336879.459429
36850.921926,89,336886.659221
3564.681226,200,336899.554249
30989.878745,119,336909.367311
35956.743459,92,336915.841748
3353.450081,200,336936.306139
-6395.458996,200,336949.449015
24501.418949,154,336959.779273
36754.900913,88,336965.56556
30443.666814,119,336972.803328
24039.324064,151,336981.603923
33048.281374,114,336990.266696
35017.538352,95,336997.927687
-6135.817184,200,337011.130017
25928.315028,141,337020.988356
37540.293593,83,337026.57615
31267.237902,116,337033.66079
34546.844858,98,337039.830779
36748.574939,88,337045.849018
35957.51959,92,337052.218516
3356.041744,200,337065.253012
36936.889875,87,337070.949685
33818.465403,102,337077.899882
4253.354752,200,337094.970781
-7438.590652,200,337109.866601
19766.953448,173,337121.056269
35148.690696,96,337127.652444
35556.672085,94,337133.641494
23053.844023,157,337144.252276
33829.2794,101,337151.356865
37236.579578,85,337157.335088
21679.351959,164,337168.63815
31291.1272,117,337176.649544
35249.43627,95,337184.414696
36453.841035,90,337190.523213
30344.573249,120,337198.064908
31652.134839,114,337205.222264
19868.700896,174,337216.893902
38243.001255,80,337222.365358
38054.16717,81,337228.004028
35709.645213,96,337234.689909
25193.170134,149,337243.739541
34028.260708,105,337251.046706
3794.897188,200,337266.039581
3345.183643,200,337279.457093
29454.864474,130,337288.274867
3347.207865,200,337299.986164
34342.229901,100,337307.350351
35147.405292,97,337313.624384
30946.47491,117,337321.7526
36340.314641,89,337327.396345
30972.353327,118,337335.047816
27871.353926,133,337344.678987
38153.461944,81,337350.360748
31677.4159,115,337357.624878
23759.790621,153,337366.648233
3449.695817,200,337423.541487
31463.672308,120,337430.905932
34664.619447,99,337437.335819
31170.507774,117,337446.518283
3942.596296,200,337461.06811
35377.504899,96,337467.441968
18838.010258,177,337477.577324
3356.482378,200,337490.478075
4239.65271,200,337502.679634
3683.455657,200,337514.420536
37434.388666,84,337519.996155
4095.231512,200,337532.079686
35971.099541,94,337538.795067
33388.105476,107,337546.501443
29609.858883,131,337555.577471
26664.584467,139,337564.660693
36153.262113,91,337570.611606
23531.983588,154,337579.568563
32645.314371,108,337587.268313
37283.813304,87,337592.677664
34027.767354,100,337599.32717
35101.127791,99,337606.501523
30209.582205,122,337614.192321
3353.169663,200,337631.094717
3578.243043,200,337645.644386
25763.997775,144,337654.548515
38134.92614,80,337660.217356
24923.773258,146,337668.819185
26456.829678,140,337677.535115
33631.639272,103,337684.622215
-40000.0,200,337714.061934
5352.259636,200,337728.51871
25105.534137,149,337737.622037
-17639.893493,200,337750.738131
26967.066298,142,337760.673501
38040.657976,81,337765.838218
36541.468464,88,337772.035663
25078.9771,153,337781.266356
25045.817983,147,337790.771212
3428.130819,200,337803.85971
37543.90134,84,337809.599686
24534.956356,149,337819.207166
3893.70828,200,337832.721219
35523.624342,93,337838.823659
29147.751513,126,337846.642808
26903.162808,143,337856.522671
34957.732028,98,337863.282137
29771.059929,125,337871.048261
4358.81898,200,337882.572526
34539.280354,102,337890.54565
36266.309836,91,337896.772237
34752.890922,98,337903.885929
34467.089804,100,337911.120682
36433.222946,89,337917.088948
37541.156836,84,337922.802783
4323.155147,200,337935.517211
35692.946513,96,337942.221225
30555.791883,119,337950.692907
23960.39336,162,337962.467636
37936.248335,81,337967.678452
28159.55351,131,337977.934816
-30201.884841,200,338004.407182
24818.942037,152,338016.082609
33454.822733,106,338023.333997
4584.40761,200,338041.574296
26843.647898,137,338050.137269
32975.975348,108,338057.26234
36079.838378,92,338062.921472
23065.314368,157,338073.10581
35585.123072,96,338079.569997
33538.262197,103,338088.995575
4017.857992,200,338100.457143
3473.06839,200,338117.737831
22120.860945,164,338128.768192
35568.67647,94,338135.813248
33333.912114,110,338143.219661
36938.186721,86,338148.792714
35951.541323,92,338155.244848
3463.114772,200,338170.497859
30128.371678,120,338178.373947
17631.980469,187,338191.059553
36629.21769,88,338196.834525
34438.718067,99,338203.083436
28749.490558,129,338212.516184
29047.964744,126,338220.516857
36751.827221,88,338226.665193
36120.366019,90,338233.135463
30968.370483,118,338241.0485
30970.638688,119,338249.06999
35647.512801,93,338254.925069
34810.603299,100,338261.311055
28049.618684,131,338269.518956
30730.062979,117,338276.798795
3897.866062,200,338289.037879
3922.063395,200,338306.845854
3359.328805,200,338321.09197
27940.873442,131,338329.381912
38049.090084,81,338334.748854
36158.818969,92,338340.532295
34556.258607,99,338348.121058
3763.081899,200,338363.609767
32437.542086,109,338370.905082
36536.043923,88,338376.510076
-7423.772801,200,338390.586085
32726.867886,107,338397.709936
35146.063774,97,338404.285127
34080.650248,102,338410.968181
33663.122134,104,338418.611481
29156.568042,126,338426.79628
34363.929431,101,338433.529914
24888.807732,151,338443.242979
37547.651044,84,338449.142221
36563.70642,90,338454.921122
34274.920665,102,338461.898008
3219.230178,200,338472.729694
30693.846638,116,338480.344668
34825.547469,96,338486.422623
22855.490767,158,338495.987973
34084.042421,103,338502.977983
34564.02941,100,338509.433739
30105.644767,125,338518.007725
32751.133736,108,338524.937918
3333.238541,200,338536.811237
3234.70559,200,338548.464005
26052.384051,142,338557.914821
32827.629001,111,338565.098168
27958.93597,132,338573.060232
18481.362935,180,338583.529108
26316.698021,140,338592.732529
36183.181744,93,338599.072111
27220.800063,135,338607.524106
21034.513544,169,338618.36183
30736.4419,117,338625.888554
35494.291272,96,338632.550885
3563.638733,200,338646.373012
32994.534664,109,338653.935504
-2534.374955,200,338675.418328
36870.030373,89,338681.463446
17844.681487,183,338692.112098
35859.243746,92,338697.876414
36651.139276,89,338703.401152
34465.07806,100,338710.007473
3338.083163,200,338722.784693
32607.764043,111,338730.044077
31689.398559,115,338738.37672
3978.145201,200,338753.906777
29038.130655,133,338763.166096
29339.612225,125,338771.328211
31797.94308,121,338779.92568
36147.700926,90,338785.916586
3340.094711,200,338797.360523
29271.007129,131,338806.15299
28562.575887,129,338814.247585
37327.902975,84,338820.11671
27380.654858,137,338828.774863
34780.872973,100,338835.088074
34283.783335,102,338841.790909
34953.797938,98,338849.302274
32497.037882,112,338856.995658
37176.247901,87,338862.604282
3688.203057,200,338879.226439
33564.787026,106,338886.352679
-5676.245389,200,338899.973832
38135.102738,80,338905.312194
30680.042417,122,338913.766809
31809.670952,121,338921.817561
34059.587437,102,338929.05039
3457.889048,200,338941.093228
3461.362754,200,338952.765105
34964.027586,98,338960.140701
33985.75412,104,338966.693168
34554.477449,99,338973.957678
3558.251212,200,338988.223641
-14158.747345,200,339003.033432
28485.046448,133,339011.40019
25357.66527,145,339020.71977
30856.253926,118,339028.189165
34355.627067,100,339035.707216
28252.815832,130,339043.650519
32641.551841,108,339051.216001
36333.318488,89,339057.07179
3472.306057,200,339070.920444
-7441.522909,200,339085.797286
34985.093669,98,339092.351477
-394.667799,200,339112.343091
32993.643378,109,339120.112094
23647.692595,154,339130.109349
6304.532638,200,339144.929075
24180.203081,156,339155.108222
28419.120809,128,339163.318418
33372.850452,107,339170.841926
35268.07523,97,339177.342727
37250.358935,86,339183.161459
3566.363933,200,339197.467967
28658.546643,129,339206.384093
-7432.611035,200,339221.171157
29544.075177,123,339229.206452
3559.004214,200,339245.410998
31731.301617,112,339252.250218
32513.852777,108,339259.531295
35248.637339,96,339266.2718
-40000.0,200,339281.109415
19271.53675,177,339293.036491
-14608.559016,200,339311.629502
26161.030039,141,339320.819113
31085.406972,119,339328.610638
4733.411579,200,339341.546893
19117.571039,180,339352.23917
28421.056874,130,339360.853688
33385.190569,108,339368.583113
33086.5183,109,339375.530676
37726.624112,82,339381.679765
34559.687854,99,339388.5014
32146.799223,112,339396.254215
3575.649934,200,339411.016191
35853.242055,92,339417.302311
37483.824054,85,339423.195086
31042.278068,116,339431.090593
35253.602359,95,339437.395605
37127.678106,85,339442.836012
16692.177057,190,339454.557223
34553.958751,103,339461.866267
16870.11726,189,339474.986608
32524.742584,108,339482.602248
35451.205346,96,339488.897536
5176.301096,200,339500.764165
27714.956514,136,339509.14556
3462.005163,200,339521.327418
36834.510255,87,339527.072675
30407.025965,123,339534.992017
22663.519403,159,339544.207949
30314.248083,121,339552.5636
3124.062186,200,339567.017903
32116.089867,113,339582.355096
32991.098979,108,339589.597032
33924.326573,101,339596.584704
35555.393344,94,339602.993666
23320.427581,154,339612.972388
27016.75892,135,339622.012562
3458.570962,200,339636.21643
34777.686184,100,339643.141722
34672.367354,100,339650.119419
34871.273701,99,339656.923395
33059.744236,108,339663.54832
3562.51306,200,339678.100184
35155.482759,96,339684.476934
30855.819445,118,339692.254506
29449.936703,125,339700.584737
35968.746713,92,339706.55128
29033.246371,126,339714.642866
35434.022848,95,339723.048692
3457.961434,200,339737.292406
37356.875467,85,339743.556142
24448.374684,155,339753.485827
32842.151079,112,339761.09572
37565.519323,84,339767.264854
3558.604794,200,339778.466939
34732.2629,97,339785.046739
35475.086598,95,339791.59383
23688.270103,156,339801.441474
38432.118714,79,339807.028259
28477.833052,134,339815.879634
34457.947191,100,339822.614783
24830.092288,147,339831.645671
30269.732972,123,339839.964177
36139.502377,91,339846.883264
27868.986547,136,339855.531083
