#{"t_start": 1595862463.168139, "env_id": "gripper-env-v0"}
r,s,l,t
0.0,0.198,22,101829.408396
0.0,0.198,19,101830.287236
0.0,0.197,22,101831.45325
0.0,0.197,22,101832.528965
0.0,0.196,22,101833.382859
1.0,0.197,22,101834.54382
0.0,0.197,22,101835.439746
1.0,0.198,22,101836.567988
0.0,0.198,22,101837.428934
1.0,0.199,22,101838.480736
0.0,0.199,22,101839.44682
0.0,0.199,22,101840.367601
0.0,0.199,22,101841.536688
0.0,0.199,22,101842.409172
0.0,0.198,22,101843.363708
0.0,0.198,22,101844.263881
0.0,0.198,22,101845.067773
0.0,0.198,22,101846.810759
0.0,0.198,22,101847.717038
1.0,0.198,22,101848.744443
0.0,0.198,22,101849.587921
0.0,0.198,22,101850.507138
0.0,0.197,22,101851.327018
0.0,0.197,22,101852.275323
0.0,0.197,22,101853.128604
0.0,0.197,6,101853.441596
0.0,0.197,22,101854.4302
0.0,0.197,22,101855.338809
1.0,0.198,22,101856.242711
0.0,0.197,12,101856.754148
0.0,0.197,4,101856.951676
0.0,0.197,22,101857.981682
0.0,0.197,18,101858.743068
0.0,0.197,22,101859.594722
0.0,0.197,22,101860.504167
1.0,0.197,22,101861.671025
0.0,0.197,22,101864.030197
0.0,0.196,22,101864.918558
0.0,0.196,22,101865.856946
0.0,0.196,21,101866.984399
0.0,0.196,22,101868.127788
0.0,0.196,9,101868.575579
0.0,0.196,22,101869.458081
0.0,0.195,22,101870.505619
0.0,0.194,18,101871.320607
0.0,0.193,19,101872.118477
0.0,0.193,22,101873.013542
0.0,0.193,22,101874.025674
0.0,0.192,22,101874.952902
1.0,0.193,22,101875.885862
0.0,0.193,20,101876.693161
0.0,0.192,22,101877.595375
0.0,0.192,22,101878.510538
1.0,0.193,22,101879.959956
0.0,0.193,22,101880.889547
0.0,0.193,18,101881.625478
1.0,0.193,22,101882.648983
0.0,0.193,22,101883.604947
0.0,0.192,22,101884.532118
0.0,0.191,22,101885.502457
0.0,0.191,22,101886.442518
0.0,0.191,22,101887.328151
0.0,0.191,22,101888.215112
0.0,0.191,22,101889.129809
0.0,0.191,22,101890.075978
1.0,0.192,22,101891.318361
0.0,0.192,22,101892.185301
1.0,0.193,22,101893.732433
0.0,0.193,22,101894.598653
0.0,0.193,18,101895.538364
0.0,0.193,22,101896.388118
0.0,0.193,22,101897.331478
1.0,0.194,22,101898.565802
1.0,0.194,22,101899.581106
0.0,0.194,22,101900.498022
0.0,0.194,22,101901.409257
1.0,0.194,22,101902.436556
0.0,0.194,22,101903.354201
1.0,0.195,22,101904.402313
0.0,0.195,22,101905.250395
0.0,0.195,19,101906.186542
0.0,0.195,22,101907.059014
1.0,0.196,22,101908.582067
0.0,0.196,22,101909.441537
0.0,0.196,22,101910.583557
0.0,0.195,22,101911.617297
0.0,0.194,21,101912.633657
1.0,0.195,22,101913.635284
0.0,0.195,19,101914.368166
0.0,0.194,22,101915.340186
1.0,0.195,23,101917.014035
0.0,0.195,16,101917.755194
0.0,0.194,22,101918.790244
0.0,0.193,22,101919.915405
0.0,0.193,22,101920.756805
0.0,0.193,22,101921.794546
0.0,0.193,22,101922.716024
0.0,0.192,22,101923.514125
0.0,0.192,17,101924.208996
0.0,0.192,22,101925.195664
1.0,0.193,22,101926.170436
0.0,0.193,22,101927.10318
0.0,0.192,7,101927.486361
0.0,0.192,22,101928.467116
0.0,0.192,22,101929.461867
0.0,0.192,22,101930.297122
0.0,0.191,22,101931.259293
0.0,0.191,9,101931.650847
0.0,0.191,22,101932.850119
0.0,0.191,22,101933.695424
1.0,0.192,22,101934.786923
0.0,0.192,22,101935.748421
0.0,0.192,22,101936.740671
1.0,0.192,22,101937.820225
1.0,0.192,22,101938.893505
0.0,0.192,22,101939.880467
0.0,0.192,5,101940.145489
0.0,0.192,19,101940.938616
1.0,0.193,22,101941.922184
0.0,0.193,22,101942.863837
0.0,0.193,1,101943.084161
0.0,0.193,22,101944.181779
0.0,0.193,22,101944.949284
0.0,0.193,22,101946.596871
0.0,0.193,22,101947.486412
0.0,0.193,18,101948.194674
0.0,0.192,22,101949.077343
0.0,0.191,22,101950.290414
0.0,0.191,22,101951.25911
0.0,0.191,22,101952.116295
0.0,0.191,22,101953.02873
0.0,0.191,22,101954.028276
0.0,0.191,22,101954.995767
0.0,0.191,10,101955.44361
0.0,0.191,22,101956.501955
1.0,0.192,22,101957.720232
0.0,0.192,22,101958.604427
0.0,0.192,22,101959.569059
0.0,0.192,22,101960.483884
1.0,0.193,22,101961.672194
0.0,0.193,22,101962.521226
0.0,0.192,22,101963.488244
0.0,0.192,4,101963.720114
0.0,0.192,22,101964.632865
1.0,0.193,22,101965.790489
0.0,0.193,23,101966.728975
0.0,0.192,22,101968.247807
0.0,0.192,22,101969.114085
0.0,0.192,22,101970.21663
0.0,0.192,22,101971.216233
0.0,0.192,22,101972.127036
0.0,0.192,22,101973.042214
0.0,0.192,22,101974.018292
0.0,0.192,22,101974.910226
0.0,0.192,22,101975.761743
1.0,0.193,22,101976.922314
0.0,0.193,22,101977.944034
0.0,0.193,22,101978.980871
0.0,0.193,22,101979.796144
0.0,0.193,22,101980.663534
0.0,0.193,22,101981.577707
0.0,0.193,8,101982.021171
0.0,0.193,22,101982.941994
0.0,0.193,6,101983.236773
1.0,0.194,22,101984.193138
0.0,0.193,13,101984.752066
0.0,0.193,23,101985.696508
0.0,0.193,22,101986.595042
0.0,0.193,22,101987.459459
0.0,0.193,18,101988.215084
0.0,0.192,22,101989.162338
0.0,0.192,22,101990.270782
1.0,0.193,22,101991.30826
0.0,0.193,22,101992.130663
0.0,0.193,22,101993.013882
0.0,0.193,16,101993.790062
0.0,0.193,22,101994.700375
0.0,0.193,22,101995.877957
0.0,0.193,4,101996.272551
0.0,0.192,3,101996.45785
0.0,0.192,22,101998.016626
0.0,0.192,22,101998.938671
0.0,0.192,22,101999.798099
0.0,0.192,22,102000.828559
0.0,0.191,22,102001.703024
0.0,0.191,17,102002.462768
1.0,0.192,22,102003.447172
0.0,0.191,22,102004.386273
0.0,0.191,22,102005.509791
1.0,0.192,22,102006.622673
0.0,0.192,22,102007.479595
0.0,0.192,12,102008.304972
0.0,0.192,22,102009.405868
1.0,0.192,22,102010.59057
0.0,0.192,18,102011.400048
1.0,0.193,22,102012.562134
0.0,0.193,22,102013.403535
1.0,0.193,22,102014.799925
0.0,0.193,22,102015.737433
0.0,0.193,22,102016.588876
0.0,0.192,22,102017.43536
1.0,0.193,22,102018.965948
0.0,0.193,18,102019.724509
0.0,0.193,22,102020.714672
1.0,0.193,22,102021.976289
0.0,0.193,22,102022.877902
0.0,0.192,22,102023.783182
0.0,0.192,22,102024.681346
0.0,0.192,22,102025.547427
1.0,0.193,22,102026.684437
0.0,0.193,22,102027.487896
0.0,0.193,22,102028.553965
1.0,0.194,22,102030.39336
0.0,0.194,22,102031.931617
0.0,0.193,22,102032.98222
0.0,0.193,22,102033.792376
0.0,0.192,22,102034.668397
0.0,0.192,19,102035.457719
1.0,0.193,22,102036.778768
0.0,0.192,22,102038.043954
0.0,0.192,22,102039.155219
0.0,0.191,22,102039.996139
0.0,0.191,22,102041.52487
1.0,0.192,22,102042.817748
0.0,0.192,22,102043.907546
0.0,0.192,22,102044.931352
1.0,0.193,22,102046.137095
0.0,0.193,22,102047.194942
0.0,0.192,22,102048.052772
0.0,0.192,22,102049.42816
0.0,0.192,22,102050.495049
0.0,0.192,22,102051.347399
0.0,0.192,22,102052.425292
1.0,0.193,22,102053.50563
0.0,0.193,22,102054.534741
0.0,0.193,22,102055.372469
0.0,0.193,22,102056.205888
0.0,0.193,22,102057.142864
1.0,0.193,22,102058.200173
1.0,0.194,22,102059.380878
0.0,0.194,22,102060.211238
0.0,0.194,17,102061.500025
0.0,0.194,22,102062.580391
0.0,0.194,22,102063.48889
0.0,0.194,22,102064.429514
0.0,0.194,22,102065.31557
0.0,0.193,22,102066.238126
0.0,0.192,22,102067.342909
0.0,0.192,22,102068.357794
1.0,0.193,22,102069.652809
0.0,0.192,22,102070.472039
0.0,0.191,9,102071.387484
0.0,0.191,22,102072.332424
0.0,0.191,22,102073.38845
0.0,0.191,22,102074.491889
0.0,0.19,22,102075.361674
0.0,0.189,22,102076.282443
1.0,0.19,22,102077.664327
0.0,0.19,22,102078.51534
0.0,0.19,22,102079.711096
0.0,0.19,22,102080.583027
0.0,0.19,22,102082.051807
0.0,0.19,22,102083.33747
0.0,0.189,3,102083.505206
0.0,0.189,22,102084.369728
0.0,0.189,22,102085.242379
1.0,0.19,22,102086.284606
0.0,0.19,18,102087.24925
0.0,0.189,22,102088.084736
0.0,0.189,22,102088.992362
1.0,0.19,22,102090.227922
0.0,0.19,22,102091.201447
0.0,0.19,22,102092.129825
0.0,0.19,19,102092.983231
0.0,0.189,5,102093.238718
0.0,0.189,22,102094.340554
0.0,0.188,22,102095.288126
0.0,0.187,22,102096.280069
1.0,0.188,22,102097.392549
0.0,0.188,22,102098.273759
1.0,0.188,22,102099.541686
0.0,0.188,16,102100.286145
1.0,0.189,22,102101.320652
0.0,0.189,22,102102.173286
0.0,0.188,23,102103.183727
0.0,0.188,22,102104.200094
0.0,0.188,9,102104.649122
0.0,0.188,22,102105.564229
0.0,0.188,22,102106.503455
0.0,0.188,22,102107.711213
0.0,0.188,22,102108.622347
0.0,0.188,22,102109.469759
0.0,0.188,22,102110.431931
0.0,0.188,22,102111.343566
0.0,0.188,3,102111.553935
0.0,0.188,22,102112.496955
0.0,0.188,22,102113.760682
0.0,0.187,22,102114.671202
1.0,0.188,22,102115.831688
0.0,0.188,22,102116.740921
0.0,0.187,22,102117.83013
0.0,0.187,22,102118.66715
0.0,0.187,22,102119.55712
0.0,0.187,22,102120.68118
0.0,0.186,22,102121.65612
0.0,0.185,22,102122.522489
0.0,0.184,22,102123.465858
0.0,0.184,10,102123.948792
1.0,0.184,22,102126.019704
0.0,0.184,22,102127.064705
0.0,0.183,21,102128.121253
0.0,0.183,17,102128.915356
0.0,0.183,22,102129.744501
0.0,0.182,22,102130.632743
0.0,0.182,22,102131.556372
0.0,0.182,22,102133.068419
0.0,0.182,22,102134.013849
0.0,0.182,22,102135.008912
0.0,0.182,22,102135.893166
1.0,0.183,22,102137.037178
1.0,0.183,22,102138.024956
1.0,0.184,22,102139.107612
0.0,0.184,22,102140.009647
0.0,0.184,22,102141.194395
0.0,0.184,22,102142.046054
0.0,0.184,22,102144.585933
1.0,0.185,22,102145.784537
0.0,0.184,22,102146.671759
0.0,0.184,22,102147.576506
1.0,0.185,22,102148.545835
0.0,0.184,22,102149.388074
0.0,0.184,13,102149.92631
0.0,0.183,22,102150.88806
0.0,0.183,22,102151.799728
0.0,0.183,22,102152.643367
0.0,0.183,20,102153.478159
0.0,0.183,22,102154.446806
1.0,0.184,22,102155.79753
1.0,0.185,22,102156.958309
1.0,0.186,22,102158.151427
0.0,0.186,22,102159.028791
0.0,0.186,22,102159.933908
0.0,0.186,22,102160.938363
0.0,0.186,22,102161.843515
0.0,0.186,22,102162.703749
0.0,0.186,22,102163.82792
0.0,0.186,22,102164.688486
1.0,0.186,22,102165.844991
0.0,0.186,22,102166.948475
0.0,0.186,22,102167.932116
1.0,0.187,22,102169.181205
1.0,0.188,22,102170.187715
1.0,0.189,22,102171.687754
0.0,0.189,22,102172.882053
0.0,0.189,22,102173.697282
0.0,0.189,22,102175.030544
0.0,0.188,19,102175.877978
0.0,0.188,22,102177.058658
0.0,0.188,22,102177.925288
0.0,0.188,22,102178.872986
0.0,0.188,22,102179.733506
0.0,0.188,22,102180.572145
0.0,0.188,22,102181.531425
0.0,0.187,22,102182.566886
0.0,0.186,22,102184.049496
0.0,0.186,22,102185.014331
1.0,0.187,22,102186.046753
1.0,0.188,24,102187.133375
0.0,0.187,22,102188.408193
0.0,0.187,22,102189.39881
0.0,0.187,10,102189.930643
0.0,0.187,18,102190.732366
0.0,0.186,22,102191.64026
0.0,0.185,22,102192.596277
0.0,0.185,22,102193.474152
0.0,0.185,9,102193.98125
0.0,0.185,22,102194.891596
1.0,0.185,22,102196.104106
0.0,0.185,22,102197.754579
0.0,0.184,16,102198.725466
0.0,0.184,22,102200.184652
0.0,0.184,22,102201.121359
0.0,0.184,2,102201.328297
0.0,0.184,12,102201.794734
1.0,0.184,22,102203.227019
0.0,0.184,22,102204.138188
0.0,0.184,22,102205.088602
0.0,0.184,22,102205.891446
0.0,0.184,17,102206.66576
0.0,0.184,22,102207.615082
0.0,0.184,22,102208.975569
0.0,0.184,22,102209.961044
0.0,0.184,22,102210.804416
1.0,0.185,22,102212.025261
0.0,0.184,22,102212.904655
1.0,0.185,22,102214.419585
0.0,0.184,22,102215.284405
0.0,0.184,22,102216.283194
0.0,0.184,22,102217.528736
0.0,0.184,22,102218.545876
0.0,0.184,22,102219.384552
0.0,0.184,22,102220.309986
0.0,0.184,22,102221.31055
0.0,0.184,22,102222.480574
1.0,0.185,22,102223.753983
0.0,0.185,22,102224.638328
0.0,0.185,22,102225.863416
0.0,0.184,20,102226.710317
0.0,0.184,6,102227.015525
0.0,0.184,22,102228.075895
0.0,0.184,22,102229.074851
0.0,0.184,10,102229.536062
0.0,0.184,22,102230.52465
0.0,0.183,22,102231.399961
0.0,0.183,22,102232.337618
0.0,0.183,12,102232.869582
0.0,0.183,22,102233.824195
0.0,0.182,22,102234.809927
0.0,0.182,22,102235.957566
0.0,0.182,22,102236.845776
0.0,0.182,22,102237.650784
0.0,0.182,17,102238.383066
0.0,0.182,22,102239.366539
0.0,0.182,22,102240.336698
0.0,0.181,22,102241.167643
0.0,0.18,22,102242.119207
0.0,0.18,22,102243.019287
0.0,0.18,22,102243.894181
0.0,0.18,22,102244.792533
1.0,0.181,22,102245.991827
1.0,0.181,22,102247.637626
1.0,0.182,22,102248.703094
0.0,0.182,22,102249.550707
0.0,0.181,22,102250.369519
0.0,0.18,13,102251.071145
0.0,0.18,22,102251.938431
1.0,0.181,22,102253.183654
0.0,0.181,22,102254.094913
1.0,0.182,23,102255.122915
0.0,0.182,22,102256.13752
1.0,0.183,22,102257.153186
0.0,0.183,22,102258.201916
1.0,0.183,22,102259.341225
0.0,0.183,22,102260.399249
0.0,0.183,12,102260.939736
0.0,0.182,24,102261.987805
0.0,0.182,22,102262.751536
1.0,0.183,22,102263.80021
0.0,0.183,22,102264.713011
0.0,0.183,22,102265.651481
0.0,0.183,22,102267.319088
0.0,0.183,22,102268.549406
1.0,0.184,22,102269.452779
0.0,0.184,22,102270.352531
0.0,0.184,22,102271.917422
1.0,0.185,22,102272.978258
1.0,0.186,22,102274.080273
0.0,0.186,22,102274.962004
1.0,0.186,22,102275.98237
0.0,0.185,22,102276.960605
0.0,0.185,22,102277.845285
0.0,0.184,22,102278.739153
0.0,0.183,22,102279.610874
0.0,0.182,22,102280.525337
0.0,0.182,20,102281.452531
0.0,0.182,22,102282.707294
0.0,0.181,22,102283.782382
1.0,0.182,22,102284.992033
1.0,0.183,22,102286.149914
0.0,0.183,22,102287.011365
0.0,0.182,22,102287.884128
0.0,0.182,5,102288.14249
0.0,0.181,22,102289.372053
0.0,0.181,16,102290.052603
0.0,0.181,22,102290.893842
1.0,0.181,22,102292.049768
1.0,0.182,22,102293.121746
0.0,0.182,16,102293.731128
1.0,0.183,22,102294.786189
0.0,0.183,22,102295.628143
0.0,0.183,22,102296.503857
0.0,0.183,22,102297.334105
0.0,0.183,22,102298.222784
0.0,0.183,22,102299.254729
1.0,0.184,22,102300.394737
0.0,0.184,21,102301.273937
1.0,0.185,22,102302.821142
0.0,0.185,22,102303.700412
0.0,0.185,22,102304.595294
0.0,0.184,22,102305.755382
0.0,0.184,22,102306.622228
0.0,0.183,22,102307.534948
1.0,0.184,22,102308.752891
0.0,0.184,22,102309.566474
0.0,0.184,22,102310.421081
1.0,0.185,22,102311.775776
0.0,0.185,22,102312.655013
0.0,0.185,22,102313.671742
0.0,0.185,3,102313.887221
0.0,0.185,22,102314.821782
1.0,0.186,22,102316.061939
0.0,0.186,22,102316.904125
1.0,0.187,22,102318.01874
0.0,0.186,19,102318.780547
1.0,0.186,22,102319.93352
1.0,0.187,22,102321.107012
0.0,0.186,22,102322.153009
0.0,0.185,22,102322.946094
0.0,0.185,22,102323.903187
0.0,0.185,19,102324.662242
0.0,0.185,22,102325.895364
0.0,0.185,22,102326.731167
0.0,0.185,22,102327.619647
0.0,0.185,22,102328.657801
0.0,0.185,22,102329.536175
0.0,0.185,22,102330.442659
1.0,0.186,22,102331.456699
1.0,0.187,22,102333.13442
0.0,0.187,22,102334.490556
0.0,0.187,22,102335.309251
0.0,0.187,22,102336.286965
0.0,0.187,22,102337.466002
0.0,0.187,22,102338.313814
0.0,0.187,22,102340.881682
0.0,0.186,22,102341.741536
0.0,0.186,22,102342.596899
0.0,0.186,22,102343.646274
1.0,0.187,22,102344.709427
1.0,0.188,22,102345.668799
0.0,0.187,22,102346.505591
0.0,0.186,22,102347.586051
1.0,0.187,22,102348.824947
0.0,0.187,22,102349.982512
1.0,0.188,22,102350.98789
0.0,0.187,17,102351.654786
0.0,0.186,5,102351.933665
0.0,0.186,22,102352.786614
0.0,0.186,22,102353.694566
0.0,0.186,22,102354.835724
0.0,0.186,22,102355.767236
0.0,0.185,22,102356.80782
0.0,0.185,22,102357.917891
1.0,0.186,22,102358.959661
0.0,0.186,22,102359.829225
0.0,0.186,22,102360.735348
0.0,0.185,22,102361.688336
1.0,0.186,22,102362.74766
0.0,0.186,3,102362.957589
0.0,0.186,22,102363.806504
0.0,0.186,22,102364.762659
0.0,0.185,22,102365.680542
0.0,0.184,22,102366.585026
0.0,0.183,22,102367.51877
1.0,0.184,23,102368.618112
0.0,0.184,8,102368.995482
0.0,0.183,22,102369.859918
0.0,0.183,22,102370.7037
0.0,0.183,22,102371.626478
0.0,0.183,22,102372.455334
1.0,0.184,22,102373.776077
0.0,0.184,12,102374.694035
0.0,0.184,22,102376.023332
0.0,0.184,17,102376.715046
0.0,0.184,22,102377.61601
0.0,0.184,22,102378.48507
0.0,0.183,22,102380.003035
0.0,0.183,22,102380.885928
0.0,0.183,22,102381.724784
0.0,0.183,22,102382.611896
0.0,0.182,22,102383.369316
0.0,0.181,22,102384.113372
0.0,0.181,17,102384.829493
0.0,0.18,22,102385.7532
1.0,0.18,22,102386.720076
0.0,0.179,18,102387.69234
0.0,0.179,22,102388.990632
0.0,0.179,22,102390.176651
0.0,0.179,22,102391.080305
0.0,0.178,22,102391.91768
0.0,0.178,22,102392.943426
0.0,0.178,22,102393.726943
0.0,0.177,22,102394.510315
0.0,0.177,22,102395.53014
1.0,0.178,22,102396.983174
0.0,0.178,22,102398.064366
0.0,0.178,22,102399.129389
0.0,0.178,22,102400.062831
0.0,0.177,22,102400.853396
0.0,0.177,22,102401.664885
0.0,0.177,22,102402.622942
0.0,0.177,22,102403.6547
0.0,0.177,22,102404.561194
0.0,0.177,22,102405.750427
0.0,0.177,16,102406.411454
0.0,0.177,22,102407.301039
0.0,0.177,22,102408.251301
0.0,0.176,22,102409.366882
0.0,0.175,22,102410.251208
0.0,0.175,22,102411.211885
0.0,0.175,12,102411.677231
0.0,0.175,22,102412.484436
0.0,0.175,22,102413.373053
0.0,0.175,22,102414.12472
0.0,0.175,22,102414.915884
0.0,0.175,22,102415.806105
0.0,0.175,22,102416.691848
0.0,0.175,22,102418.1965
0.0,0.175,22,102419.005305
0.0,0.175,22,102419.83864
0.0,0.175,22,102420.705295
0.0,0.175,15,102421.386048
0.0,0.175,22,102422.497549
1.0,0.175,22,102423.440893
0.0,0.175,22,102424.390841
0.0,0.175,22,102425.210211
0.0,0.175,22,102426.0668
1.0,0.176,22,102427.21566
0.0,0.176,22,102428.325872
0.0,0.175,3,102428.48449
0.0,0.175,23,102429.684668
1.0,0.176,22,102430.881955
0.0,0.176,22,102432.308054
0.0,0.176,22,102433.316789
0.0,0.176,6,102433.636689
0.0,0.176,22,102434.536322
0.0,0.176,22,102435.274431
0.0,0.176,22,102436.231773
0.0,0.176,22,102437.640927
0.0,0.176,22,102438.425819
0.0,0.176,18,102439.202477
0.0,0.176,19,102440.083648
0.0,0.175,22,102441.031477
1.0,0.176,22,102442.118766
0.0,0.176,22,102442.942312
0.0,0.176,22,102443.751126
0.0,0.176,9,102444.144017
1.0,0.177,22,102445.24858
1.0,0.178,22,102446.469681
0.0,0.177,22,102447.338403
0.0,0.177,22,102448.369645
0.0,0.177,6,102448.736956
0.0,0.177,3,102448.931238
0.0,0.177,22,102449.811118
1.0,0.177,22,102450.97411
1.0,0.178,22,102452.053303
0.0,0.178,22,102452.934944
0.0,0.178,22,102453.907295
0.0,0.178,22,102454.825311
0.0,0.178,22,102455.654502
0.0,0.177,22,102456.621668
1.0,0.177,22,102457.763991
0.0,0.176,22,102458.603215
1.0,0.177,22,102459.48375
1.0,0.177,22,102460.765803
0.0,0.177,22,102461.698176
0.0,0.176,22,102462.589101
1.0,0.177,22,102463.705693
1.0,0.178,22,102465.332775
0.0,0.178,22,102466.206713
0.0,0.178,17,102466.9535
0.0,0.177,22,102467.78466
1.0,0.178,22,102468.940911
0.0,0.178,22,102469.944756
0.0,0.178,22,102470.913841
1.0,0.178,22,102471.996549
0.0,0.178,11,102472.434988
0.0,0.178,22,102473.239124
0.0,0.178,22,102474.115722
0.0,0.178,22,102474.94333
0.0,0.178,18,102475.703201
0.0,0.177,22,102476.70695
0.0,0.177,22,102477.68591
0.0,0.177,22,102478.563294
0.0,0.176,22,102479.405267
0.0,0.176,22,102480.380386
0.0,0.176,22,102481.18073
0.0,0.176,22,102482.078108
1.0,0.177,22,102483.15176
1.0,0.178,22,102484.286185
0.0,0.178,22,102485.064677
0.0,0.178,22,102486.186966
0.0,0.178,22,102487.439491
0.0,0.178,22,102488.670314
0.0,0.178,22,102489.708043
0.0,0.178,22,102490.636001
0.0,0.178,22,102493.339024
1.0,0.179,22,102494.525733
0.0,0.179,16,102495.342063
0.0,0.179,22,102496.282846
1.0,0.18,22,102497.519372
1.0,0.181,22,102499.190712
0.0,0.181,22,102500.412522
0.0,0.181,23,102501.47741
1.0,0.182,22,102502.763726
0.0,0.182,22,102503.694193
0.0,0.182,22,102504.676428
0.0,0.182,17,102505.444321
1.0,0.182,22,102506.575474
0.0,0.182,22,102507.504864
0.0,0.182,22,102508.584126
0.0,0.182,6,102508.823953
0.0,0.182,22,102509.628211
1.0,0.183,22,102510.81972
0.0,0.183,22,102511.741839
0.0,0.182,8,102512.189831
0.0,0.181,22,102513.084125
0.0,0.181,22,102513.968348
0.0,0.181,22,102515.008177
0.0,0.18,22,102516.369985
0.0,0.18,22,102517.228185
0.0,0.18,22,102518.117456
0.0,0.18,22,102519.249746
0.0,0.18,22,102520.108429
0.0,0.18,22,102521.018311
0.0,0.179,22,102521.860613
1.0,0.18,22,102522.855242
0.0,0.18,17,102523.643107
0.0,0.18,11,102524.362556
0.0,0.18,22,102525.358665
1.0,0.181,22,102526.615461
0.0,0.18,22,102528.419173
0.0,0.18,13,102528.950769
1.0,0.18,22,102530.413711
0.0,0.18,22,102531.34229
0.0,0.179,22,102532.203483
0.0,0.179,22,102533.42209
0.0,0.179,22,102534.389045
0.0,0.179,23,102535.164982
0.0,0.179,22,102536.019793
0.0,0.179,22,102537.081551
0.0,0.178,22,102537.95941
0.0,0.177,22,102538.840489
0.0,0.177,22,102539.896693
0.0,0.177,5,102540.141247
0.0,0.177,8,102540.525632
0.0,0.177,22,102541.724949
0.0,0.177,22,102542.557296
1.0,0.178,22,102543.780246
0.0,0.178,22,102544.655573
0.0,0.178,22,102545.567334
0.0,0.178,22,102546.697595
0.0,0.177,22,102547.921153
0.0,0.176,22,102548.861678
0.0,0.176,22,102549.749583
0.0,0.176,22,102550.586752
1.0,0.177,22,102551.627638
0.0,0.177,22,102552.527366
0.0,0.177,22,102553.366203
1.0,0.178,22,102554.606196
0.0,0.178,6,102554.889995
0.0,0.177,22,102556.649418
0.0,0.177,22,102557.722888
0.0,0.177,23,102558.584034
1.0,0.178,22,102559.772025
1.0,0.178,22,102560.706166
0.0,0.178,22,102561.624351
0.0,0.178,22,102562.953317
0.0,0.177,22,102564.337753
0.0,0.177,14,102564.924118
0.0,0.177,19,102565.668281
0.0,0.177,22,102566.471057
0.0,0.177,22,102567.85398
0.0,0.177,22,102569.334373
0.0,0.177,22,102570.34037
0.0,0.176,22,102571.194182
0.0,0.176,22,102572.093661
0.0,0.176,10,102572.603642
0.0,0.175,22,102573.495364
0.0,0.175,22,102574.414443
0.0,0.175,22,102575.400483
0.0,0.175,16,102576.175096
0.0,0.174,22,102577.0967
0.0,0.174,22,102578.06387
0.0,0.174,22,102579.233679
0.0,0.173,22,102580.153102
0.0,0.173,17,102580.90778
0.0,0.173,22,102581.967345
0.0,0.173,22,102582.812535
0.0,0.173,22,102583.958413
0.0,0.173,22,102585.124953
0.0,0.173,22,102585.952916
0.0,0.173,22,102586.81195
0.0,0.173,22,102587.717206
0.0,0.173,22,102588.555957
0.0,0.172,22,102589.445475
1.0,0.173,22,102590.516808
0.0,0.173,22,102591.398329
0.0,0.173,22,102592.239276
0.0,0.173,22,102593.637523
0.0,0.173,22,102594.745957
0.0,0.173,22,102595.821943
0.0,0.173,22,102596.61602
0.0,0.172,22,102597.491902
0.0,0.172,19,102598.206586
0.0,0.172,22,102599.035582
0.0,0.172,22,102599.867457
0.0,0.171,22,102600.745729
0.0,0.171,22,102601.535039
0.0,0.17,22,102602.387553
0.0,0.17,22,102603.279542
0.0,0.169,22,102604.212473
0.0,0.169,22,102605.065448
0.0,0.169,22,102606.082314
0.0,0.169,22,102606.928234
0.0,0.169,22,102608.101594
0.0,0.169,22,102609.112464
0.0,0.168,22,102610.195462
1.0,0.169,22,102611.249782
0.0,0.169,22,102612.09679
0.0,0.169,22,102613.009373
0.0,0.169,22,102614.111377
0.0,0.169,17,102614.818302
0.0,0.169,22,102615.703364
0.0,0.169,22,102616.776881
1.0,0.17,22,102617.830732
1.0,0.171,22,102618.893269
0.0,0.171,14,102619.449773
0.0,0.171,3,102619.791008
0.0,0.171,22,102620.689758
0.0,0.171,22,102621.481622
0.0,0.171,22,102622.305513
1.0,0.172,22,102623.385791
0.0,0.172,22,102624.552208
0.0,0.171,20,102625.409631
0.0,0.171,22,102626.255541
0.0,0.17,22,102627.174093
0.0,0.17,22,102628.111919
0.0,0.17,22,102629.028262
0.0,0.17,22,102629.854669
0.0,0.17,6,102630.283348
0.0,0.17,22,102631.201469
0.0,0.17,23,102632.187262
0.0,0.169,9,102632.653152
1.0,0.17,22,102633.610126
1.0,0.171,23,102634.605088
1.0,0.172,23,102636.797239
0.0,0.172,22,102637.670936
0.0,0.171,22,102638.480007
0.0,0.171,22,102639.347511
0.0,0.17,22,102640.348879
0.0,0.17,22,102641.302711
0.0,0.169,22,102642.223511
0.0,0.168,22,102643.23772
0.0,0.168,22,102644.2385
1.0,0.169,22,102645.864491
0.0,0.169,15,102646.466559
0.0,0.169,22,102647.332576
0.0,0.169,22,102648.333382
0.0,0.169,22,102649.33645
0.0,0.169,22,102650.302135
1.0,0.17,22,102651.261488
0.0,0.17,22,102652.150321
0.0,0.17,22,102653.001191
0.0,0.17,22,102654.126474
0.0,0.17,4,102654.405675
0.0,0.17,22,102655.306404
0.0,0.17,22,102656.204747
0.0,0.17,22,102657.102915
1.0,0.171,22,102658.179051
0.0,0.171,22,102659.225239
0.0,0.171,22,102660.236412
0.0,0.17,22,102661.097531
1.0,0.171,22,102662.145017
1.0,0.172,22,102663.322464
0.0,0.171,13,102663.904612
0.0,0.171,22,102664.707977
0.0,0.171,22,102665.653093
0.0,0.171,22,102667.355127
0.0,0.171,22,102668.330758
0.0,0.171,22,102669.148747
0.0,0.171,23,102670.160654
0.0,0.17,22,102671.085892
