#{"t_start": 1597053065.1545777, "env_id": "gripper-env-v0"}
r,s,l,c,timesteps,t
1.0,0.882,44,1.0,1800958,98324.201629
1.0,0.882,44,1.0,1801002,98326.768642
0.0,0.881,44,1.0,1801046,98329.223577
1.0,0.882,44,1.0,1801090,98332.380514
1.0,0.882,44,1.0,1801134,98336.055543
1.0,0.882,44,1.0,1801178,98339.206452
1.0,0.882,44,1.0,1801222,98341.567006
1.0,0.882,44,1.0,1801266,98344.117439
1.0,0.882,44,1.0,1801310,98347.320338
0.0,0.881,38,1.0,1801348,98349.005298
0.0,0.88,40,1.0,1801388,98351.047061
1.0,0.88,44,1.0,1801432,98354.745341
1.0,0.88,44,1.0,1801476,98357.696035
1.0,0.88,44,1.0,1801520,98360.491925
1.0,0.88,44,1.0,1801564,98363.004815
0.0,0.879,41,1.0,1801605,98364.916738
1.0,0.879,44,1.0,1801649,98368.078291
0.0,0.878,31,1.0,1801680,98369.579567
1.0,0.878,44,1.0,1801724,98371.592672
1.0,0.878,44,1.0,1801768,98374.357113
1.0,0.878,44,1.0,1801812,98376.575672
0.0,0.877,43,1.0,1801855,98378.525829
1.0,0.877,44,1.0,1801899,98381.224882
1.0,0.878,44,1.0,1801943,98383.241751
1.0,0.878,44,1.0,1801987,98385.321814
0.0,0.877,44,1.0,1802031,98388.075924
1.0,0.877,44,1.0,1802075,98390.408624
1.0,0.877,44,1.0,1802119,98393.338213
1.0,0.877,44,1.0,1802163,98396.23879
1.0,0.877,44,1.0,1802207,98398.913556
1.0,0.877,44,1.0,1802251,98401.190622
1.0,0.877,44,1.0,1802295,98405.468182
0.0,0.876,44,1.0,1802339,98408.141515
0.0,0.875,44,1.0,1802383,98410.594976
0.0,0.874,44,1.0,1802427,98413.078036
1.0,0.874,44,1.0,1802471,98415.31364
1.0,0.874,44,1.0,1802515,98417.961859
1.0,0.874,44,1.0,1802559,98420.725973
1.0,0.874,44,1.0,1802603,98424.097272
1.0,0.874,44,1.0,1802647,98426.38407
1.0,0.875,44,1.0,1802691,98429.280005
0.0,0.874,40,1.0,1802731,98433.51353
0.0,0.873,38,1.0,1802769,98435.708351
1.0,0.873,44,1.0,1802813,98437.83885
1.0,0.873,44,1.0,1802857,98440.127475
1.0,0.873,44,1.0,1802901,98442.278224
1.0,0.873,44,1.0,1802945,98444.849748
1.0,0.873,44,1.0,1802989,98447.784862
1.0,0.873,44,1.0,1803033,98450.222477
1.0,0.873,44,1.0,1803077,98452.816505
1.0,0.873,44,1.0,1803121,98455.417198
1.0,0.873,44,1.0,1803165,98457.694833
1.0,0.873,44,1.0,1803209,98460.849769
1.0,0.874,44,1.0,1803253,98464.314606
1.0,0.874,44,1.0,1803297,98466.860046
1.0,0.875,44,1.0,1803341,98469.710845
1.0,0.875,44,1.0,1803385,98472.255023
1.0,0.875,44,1.0,1803429,98474.700237
1.0,0.875,44,1.0,1803473,98477.182412
1.0,0.875,44,1.0,1803517,98479.682954
1.0,0.875,44,1.0,1803561,98483.002649
1.0,0.875,44,1.0,1803605,98485.980112
1.0,0.876,44,1.0,1803649,98488.408567
1.0,0.876,44,1.0,1803693,98491.03259
1.0,0.876,44,1.0,1803737,98493.106711
1.0,0.876,44,1.0,1803781,98495.704236
1.0,0.877,44,1.0,1803825,98498.507305
1.0,0.877,44,1.0,1803869,98500.833928
0.0,0.876,38,1.0,1803907,98502.772248
1.0,0.876,44,1.0,1803951,98506.646147
1.0,0.877,44,1.0,1803995,98509.49518
1.0,0.877,44,1.0,1804039,98511.840334
1.0,0.877,44,1.0,1804083,98515.277573
1.0,0.877,44,1.0,1804127,98517.733881
1.0,0.878,44,1.0,1804171,98520.869885
1.0,0.878,44,1.0,1804215,98523.842072
1.0,0.878,44,1.0,1804259,98526.382334
1.0,0.879,44,1.0,1804303,98528.989871
1.0,0.88,44,1.0,1804347,98531.145255
1.0,0.88,44,1.0,1804391,98533.623771
1.0,0.88,44,1.0,1804435,98536.014058
1.0,0.88,44,1.0,1804479,98538.751258
1.0,0.88,44,1.0,1804523,98541.773856
1.0,0.88,44,1.0,1804567,98543.965773
1.0,0.88,44,1.0,1804611,98546.179907
1.0,0.881,44,1.0,1804655,98548.550062
1.0,0.881,44,1.0,1804699,98551.519128
1.0,0.881,44,1.0,1804743,98553.728947
1.0,0.881,44,1.0,1804787,98555.902324
1.0,0.882,44,1.0,1804831,98558.692133
1.0,0.882,44,1.0,1804875,98560.853029
1.0,0.883,44,1.0,1804919,98563.876201
1.0,0.883,44,1.0,1804963,98566.388405
1.0,0.883,44,1.0,1805007,98569.648295
1.0,0.883,44,1.0,1805051,98572.250385
1.0,0.883,44,1.0,1805095,98574.849468
1.0,0.884,44,1.0,1805139,98579.464122
1.0,0.884,44,1.0,1805183,98582.34968
1.0,0.884,44,1.0,1805227,98584.739388
1.0,0.884,44,1.0,1805271,98587.963958
0.0,0.883,42,1.0,1805313,98590.198134
1.0,0.883,44,1.0,1805357,98592.710766
0.0,0.882,38,1.0,1805395,98594.489126
1.0,0.883,44,1.0,1805439,98596.707206
1.0,0.883,44,1.0,1805483,98598.759619
1.0,0.883,44,1.0,1805527,98601.315006
1.0,0.883,44,1.0,1805571,98607.40483
1.0,0.884,44,1.0,1805615,98609.541223
1.0,0.884,44,1.0,1805659,98612.022867
1.0,0.884,44,1.0,1805703,98614.683146
1.0,0.884,44,1.0,1805747,98618.477721
1.0,0.884,44,1.0,1805791,98623.518903
1.0,0.884,44,1.0,1805835,98626.003541
1.0,0.884,44,1.0,1805879,98628.841547
1.0,0.884,44,1.0,1805923,98631.193094
1.0,0.884,44,1.0,1805967,98633.957215
0.0,0.883,38,1.0,1806005,98635.984152
1.0,0.883,44,1.0,1806049,98639.947405
1.0,0.883,44,1.0,1806093,98642.484862
1.0,0.883,44,1.0,1806137,98645.565008
1.0,0.883,44,1.0,1806181,98648.304454
1.0,0.883,44,1.0,1806225,98651.953894
0.0,0.882,38,1.0,1806263,98653.862166
1.0,0.882,44,1.0,1806307,98657.601873
1.0,0.882,44,1.0,1806351,98660.233836
1.0,0.882,44,1.0,1806395,98662.399104
0.0,0.882,44,1.0,1806439,98665.45067
1.0,0.882,44,1.0,1806483,98667.78016
1.0,0.882,44,1.0,1806527,98671.183071
0.0,0.881,36,1.0,1806563,98673.291003
1.0,0.881,44,1.0,1806607,98675.412227
1.0,0.882,44,1.0,1806651,98678.036596
1.0,0.883,44,1.0,1806695,98680.733211
1.0,0.883,44,1.0,1806739,98683.507301
1.0,0.883,44,1.0,1806783,98687.031635
1.0,0.883,44,1.0,1806827,98689.508557
1.0,0.883,44,1.0,1806871,98691.842184
1.0,0.883,44,1.0,1806915,98694.128376
1.0,0.883,44,1.0,1806959,98696.601278
1.0,0.883,44,1.0,1807003,98699.546139
1.0,0.883,44,1.0,1807047,98703.213892
1.0,0.883,44,1.0,1807091,98706.053894
0.0,0.882,44,1.0,1807135,98708.54267
1.0,0.883,44,1.0,1807179,98711.804203
1.0,0.883,44,1.0,1807223,98714.699896
1.0,0.883,44,1.0,1807267,98717.382499
1.0,0.883,44,1.0,1807311,98719.474618
0.0,0.882,41,1.0,1807352,98721.717508
1.0,0.882,44,1.0,1807396,98725.314365
1.0,0.882,44,1.0,1807440,98727.878759
1.0,0.882,44,1.0,1807484,98730.602103
1.0,0.882,44,1.0,1807528,98733.015208
1.0,0.882,44,1.0,1807572,98735.755661
0.0,0.881,44,1.0,1807616,98737.890408
1.0,0.881,44,1.0,1807660,98740.175879
1.0,0.881,44,1.0,1807704,98742.977903
0.0,0.88,43,1.0,1807747,98746.204293
0.0,0.879,30,1.0,1807777,98748.206072
0.0,0.878,40,1.0,1807817,98750.559071
1.0,0.878,44,1.0,1807861,98752.951634
0.0,0.877,43,1.0,1807904,98755.332718
1.0,0.877,44,1.0,1807948,98758.283128
1.0,0.877,44,1.0,1807992,98760.509389
1.0,0.877,44,1.0,1808036,98762.855758
1.0,0.878,44,1.0,1808080,98765.185212
1.0,0.878,44,1.0,1808124,98767.551492
1.0,0.878,44,1.0,1808168,98770.333156
0.0,0.877,44,1.0,1808212,98772.60156
1.0,0.877,44,1.0,1808256,98774.922544
1.0,0.877,44,1.0,1808300,98777.434529
1.0,0.877,44,1.0,1808344,98779.481335
1.0,0.877,44,1.0,1808388,98781.920427
1.0,0.877,44,1.0,1808432,98784.080358
1.0,0.877,44,1.0,1808476,98787.122574
1.0,0.878,44,1.0,1808520,98790.3726
0.0,0.877,44,1.0,1808564,98792.493186
0.0,0.876,38,1.0,1808602,98795.806217
1.0,0.876,44,1.0,1808646,98798.649025
0.0,0.875,39,1.0,1808685,98801.178172
1.0,0.875,44,1.0,1808729,98803.611151
1.0,0.875,44,1.0,1808773,98806.5199
1.0,0.875,44,1.0,1808817,98808.780207
1.0,0.875,44,1.0,1808861,98811.142825
0.0,0.874,41,1.0,1808902,98813.059298
1.0,0.874,44,1.0,1808946,98816.037938
1.0,0.874,44,1.0,1808990,98818.68705
1.0,0.874,44,1.0,1809034,98821.489983
0.0,0.873,44,1.0,1809078,98823.645334
1.0,0.873,44,1.0,1809122,98826.423351
1.0,0.873,44,1.0,1809166,98830.646765
1.0,0.874,44,1.0,1809210,98832.928795
1.0,0.874,44,1.0,1809254,98835.167794
1.0,0.875,44,1.0,1809298,98838.321982
1.0,0.876,44,1.0,1809342,98842.403474
1.0,0.876,44,1.0,1809386,98844.81767
1.0,0.876,44,1.0,1809430,98847.292783
1.0,0.876,44,1.0,1809474,98849.733875
1.0,0.876,44,1.0,1809518,98852.392265
1.0,0.877,44,1.0,1809562,98854.634907
1.0,0.877,44,1.0,1809606,98857.675813
0.0,0.876,38,1.0,1809644,98859.486989
1.0,0.877,44,1.0,1809688,98861.741866
1.0,0.877,44,1.0,1809732,98864.074899
1.0,0.877,44,1.0,1809776,98867.038309
1.0,0.877,44,1.0,1809820,98871.876639
1.0,0.877,44,1.0,1809864,98874.192407
1.0,0.877,44,1.0,1809908,98877.473542
1.0,0.877,44,1.0,1809952,98880.090254
0.0,0.876,40,1.0,1809992,98882.03373
1.0,0.876,44,1.0,1810036,98884.39442
1.0,0.876,44,1.0,1810080,98887.226383
1.0,0.877,44,1.0,1810124,98889.855973
0.0,0.876,37,1.0,1810161,98891.457295
1.0,0.877,44,1.0,1810205,98893.783558
1.0,0.877,44,1.0,1810249,98896.023567
1.0,0.877,44,1.0,1810293,98898.665675
1.0,0.877,44,1.0,1810337,98900.664914
1.0,0.877,44,1.0,1810381,98902.967362
1.0,0.878,44,1.0,1810425,98905.642289
1.0,0.878,44,1.0,1810469,98907.969325
1.0,0.878,44,1.0,1810513,98910.349315
1.0,0.878,44,1.0,1810557,98912.653603
1.0,0.879,44,1.0,1810601,98914.745071
1.0,0.879,44,1.0,1810645,98918.031131
1.0,0.879,44,1.0,1810689,98920.640137
1.0,0.879,44,1.0,1810733,98923.193821
1.0,0.879,44,1.0,1810777,98926.575397
0.0,0.878,44,1.0,1810821,98929.517625
1.0,0.878,44,1.0,1810865,98932.14243
1.0,0.878,44,1.0,1810909,98934.688252
0.0,0.878,43,1.0,1810952,98938.012197
1.0,0.878,44,1.0,1810996,98940.909979
1.0,0.878,44,1.0,1811040,98943.421116
1.0,0.878,44,1.0,1811084,98945.729815
1.0,0.878,44,1.0,1811128,98947.912959
1.0,0.878,44,1.0,1811172,98950.921762
1.0,0.878,44,1.0,1811216,98953.309511
0.0,0.877,44,1.0,1811260,98955.962096
0.0,0.876,44,1.0,1811304,98958.236962
1.0,0.876,44,1.0,1811348,98961.024156
0.0,0.875,42,1.0,1811390,98963.522538
1.0,0.875,44,1.0,1811434,98966.18568
1.0,0.875,44,1.0,1811478,98968.268681
0.0,0.874,44,1.0,1811522,98970.901883
1.0,0.874,44,1.0,1811566,98973.113243
0.0,0.873,27,1.0,1811593,98974.512214
1.0,0.873,44,1.0,1811637,98976.936337
0.0,0.872,38,1.0,1811675,98978.76388
1.0,0.872,44,1.0,1811719,98981.106011
1.0,0.872,44,1.0,1811763,98983.327952
1.0,0.872,44,1.0,1811807,98985.666869
1.0,0.872,44,1.0,1811851,98990.040485
0.0,0.871,44,1.0,1811895,98992.291828
1.0,0.871,44,1.0,1811939,98994.56998
1.0,0.871,44,1.0,1811983,98997.482384
1.0,0.871,44,1.0,1812027,99000.154202
1.0,0.871,44,1.0,1812071,99002.833566
1.0,0.871,44,1.0,1812115,99005.215547
1.0,0.871,44,1.0,1812159,99007.900729
1.0,0.872,44,1.0,1812203,99010.609287
1.0,0.872,44,1.0,1812247,99013.045967
0.0,0.871,39,1.0,1812286,99016.204214
1.0,0.871,44,1.0,1812330,99018.660115
1.0,0.871,44,1.0,1812374,99021.073533
1.0,0.871,44,1.0,1812418,99024.795616
0.0,0.87,37,1.0,1812455,99026.818875
1.0,0.871,44,1.0,1812499,99029.71044
1.0,0.871,44,1.0,1812543,99032.263874
1.0,0.872,44,1.0,1812587,99034.584728
1.0,0.872,44,1.0,1812631,99037.013812
1.0,0.872,44,1.0,1812675,99039.614036
1.0,0.872,44,1.0,1812719,99042.555882
0.0,0.872,38,1.0,1812757,99044.353205
1.0,0.872,44,1.0,1812801,99046.847777
1.0,0.872,44,1.0,1812845,99050.52578
1.0,0.872,44,1.0,1812889,99052.767999
0.0,0.871,42,1.0,1812931,99055.396165
1.0,0.871,44,1.0,1812975,99058.217296
1.0,0.871,44,1.0,1813019,99060.387785
1.0,0.871,44,1.0,1813063,99063.385439
1.0,0.871,44,1.0,1813107,99066.019273
1.0,0.871,44,1.0,1813151,99068.568689
0.0,0.871,39,1.0,1813190,99070.627086
1.0,0.871,44,1.0,1813234,99073.030145
1.0,0.871,44,1.0,1813278,99075.52002
1.0,0.871,44,1.0,1813322,99078.233471
0.0,0.87,37,1.0,1813359,99080.151669
1.0,0.87,44,1.0,1813403,99083.138758
1.0,0.871,44,1.0,1813447,99087.588394
1.0,0.871,44,1.0,1813491,99090.249557
1.0,0.871,44,1.0,1813535,99093.839478
1.0,0.871,44,1.0,1813579,99096.051187
1.0,0.871,44,1.0,1813623,99098.861368
0.0,0.87,43,1.0,1813666,99101.30663
1.0,0.87,44,1.0,1813710,99103.564276
1.0,0.87,44,1.0,1813754,99106.081271
1.0,0.87,44,1.0,1813798,99109.141942
1.0,0.87,44,1.0,1813842,99111.720282
1.0,0.87,44,1.0,1813886,99114.313022
1.0,0.87,44,1.0,1813930,99116.668933
1.0,0.87,44,1.0,1813974,99119.247794
1.0,0.87,44,1.0,1814018,99121.658343
1.0,0.87,44,1.0,1814062,99124.38448
1.0,0.87,44,1.0,1814106,99127.538694
1.0,0.871,44,1.0,1814150,99130.025035
1.0,0.871,44,1.0,1814194,99132.682518
0.0,0.87,44,1.0,1814238,99135.81422
1.0,0.87,44,1.0,1814282,99138.275897
0.0,0.869,44,1.0,1814326,99140.330345
1.0,0.869,44,1.0,1814370,99143.073138
1.0,0.869,44,1.0,1814414,99145.746829
1.0,0.869,44,1.0,1814458,99148.88615
0.0,0.868,44,1.0,1814502,99151.28141
1.0,0.868,44,1.0,1814546,99155.12833
1.0,0.869,44,1.0,1814590,99157.782444
0.0,0.868,44,1.0,1814634,99160.583385
0.0,0.867,44,1.0,1814678,99162.906711
1.0,0.868,44,1.0,1814722,99165.4373
1.0,0.868,44,1.0,1814766,99168.791927
1.0,0.868,44,1.0,1814810,99173.538941
1.0,0.868,44,1.0,1814854,99176.260823
1.0,0.868,44,1.0,1814898,99179.612629
1.0,0.868,44,1.0,1814942,99182.810775
1.0,0.868,44,1.0,1814986,99185.370181
1.0,0.868,44,1.0,1815030,99187.776611
1.0,0.868,44,1.0,1815074,99190.040504
1.0,0.868,44,1.0,1815118,99192.605963
1.0,0.868,44,1.0,1815162,99195.181699
0.0,0.867,25,1.0,1815187,99196.424057
1.0,0.867,44,1.0,1815231,99198.801412
0.0,0.866,44,1.0,1815275,99201.861371
1.0,0.866,44,1.0,1815319,99204.875811
1.0,0.866,44,1.0,1815363,99207.224235
1.0,0.866,44,1.0,1815407,99210.025429
0.0,0.865,38,1.0,1815445,99213.104341
1.0,0.866,44,1.0,1815489,99215.942049
1.0,0.866,44,1.0,1815533,99218.430829
0.0,0.865,32,1.0,1815565,99219.928746
1.0,0.865,44,1.0,1815609,99222.240582
1.0,0.865,44,1.0,1815653,99226.969135
1.0,0.865,44,1.0,1815697,99229.678138
1.0,0.865,44,1.0,1815741,99233.196026
1.0,0.865,44,1.0,1815785,99235.970452
1.0,0.865,44,1.0,1815829,99238.86188
1.0,0.865,44,1.0,1815873,99241.698445
0.0,0.864,44,1.0,1815917,99244.112774
1.0,0.864,44,1.0,1815961,99246.319487
1.0,0.864,44,1.0,1816005,99249.388658
0.0,0.863,44,1.0,1816049,99252.164373
1.0,0.863,44,1.0,1816093,99254.63559
1.0,0.863,44,1.0,1816137,99257.585556
1.0,0.863,44,1.0,1816181,99259.912333
1.0,0.863,44,1.0,1816225,99262.512014
1.0,0.863,44,1.0,1816269,99264.993537
1.0,0.863,44,1.0,1816313,99268.47979
1.0,0.864,44,1.0,1816357,99270.79904
0.0,0.863,44,1.0,1816401,99272.928739
1.0,0.863,44,1.0,1816445,99275.617777
1.0,0.863,44,1.0,1816489,99278.481142
1.0,0.863,44,1.0,1816533,99281.176486
0.0,0.862,41,1.0,1816574,99283.116166
1.0,0.862,44,1.0,1816618,99285.801164
0.0,0.861,44,1.0,1816662,99288.190249
1.0,0.862,44,1.0,1816706,99291.795856
1.0,0.863,44,1.0,1816750,99294.223492
0.0,0.863,44,1.0,1816794,99296.377359
1.0,0.863,44,1.0,1816838,99298.692016
1.0,0.863,44,1.0,1816882,99301.168257
1.0,0.863,44,1.0,1816926,99304.176062
1.0,0.863,44,1.0,1816970,99306.479727
1.0,0.864,44,1.0,1817014,99309.205619
1.0,0.864,44,1.0,1817058,99311.326458
1.0,0.864,44,1.0,1817102,99313.625609
1.0,0.864,44,1.0,1817146,99315.862703
1.0,0.865,44,1.0,1817190,99318.226371
1.0,0.866,44,1.0,1817234,99320.780426
1.0,0.866,44,1.0,1817278,99323.020051
0.0,0.865,44,1.0,1817322,99325.552204
1.0,0.865,44,1.0,1817366,99327.783726
1.0,0.865,44,1.0,1817410,99330.756359
1.0,0.865,44,1.0,1817454,99332.948553
1.0,0.865,44,1.0,1817498,99335.270757
0.0,0.865,42,1.0,1817540,99337.098487
1.0,0.866,44,1.0,1817584,99339.970995
0.0,0.865,44,1.0,1817628,99342.730093
1.0,0.865,44,1.0,1817672,99344.968648
1.0,0.865,44,1.0,1817716,99347.816329
1.0,0.865,44,1.0,1817760,99350.556803
1.0,0.865,44,1.0,1817804,99352.817092
0.0,0.864,44,1.0,1817848,99355.823662
1.0,0.864,44,1.0,1817892,99358.029214
1.0,0.864,44,1.0,1817936,99360.104861
1.0,0.864,44,1.0,1817980,99362.837955
1.0,0.865,44,1.0,1818024,99365.593795
1.0,0.865,44,1.0,1818068,99368.094564
1.0,0.865,44,1.0,1818112,99370.400651
1.0,0.865,44,1.0,1818156,99372.98886
0.0,0.864,32,1.0,1818188,99374.541682
1.0,0.864,44,1.0,1818232,99377.256071
1.0,0.864,44,1.0,1818276,99380.286316
1.0,0.864,44,1.0,1818320,99383.476807
1.0,0.864,44,1.0,1818364,99386.7533
0.0,0.863,32,1.0,1818396,99388.688167
0.0,0.862,44,1.0,1818440,99390.689249
1.0,0.862,44,1.0,1818484,99393.535629
1.0,0.862,44,1.0,1818528,99395.885257
0.0,0.861,44,1.0,1818572,99398.050333
1.0,0.862,44,1.0,1818616,99400.124795
1.0,0.862,44,1.0,1818660,99402.890781
1.0,0.862,44,1.0,1818704,99405.169199
1.0,0.862,44,1.0,1818748,99407.573361
1.0,0.862,44,1.0,1818792,99410.293619
0.0,0.861,44,1.0,1818836,99412.231646
1.0,0.861,44,1.0,1818880,99414.329447
1.0,0.861,44,1.0,1818924,99416.881488
1.0,0.861,44,1.0,1818968,99419.525055
0.0,0.86,41,1.0,1819009,99421.731934
1.0,0.86,44,1.0,1819053,99423.567207
1.0,0.86,44,1.0,1819097,99425.911041
1.0,0.86,44,1.0,1819141,99428.146347
1.0,0.86,44,1.0,1819185,99430.878335
1.0,0.86,44,1.0,1819229,99433.045287
1.0,0.86,44,1.0,1819273,99435.897876
1.0,0.86,44,1.0,1819317,99439.311313
1.0,0.86,44,1.0,1819361,99441.789778
1.0,0.861,44,1.0,1819405,99444.326749
1.0,0.861,44,1.0,1819449,99446.626223
1.0,0.861,44,1.0,1819493,99449.587619
1.0,0.861,44,1.0,1819537,99451.875006
1.0,0.861,44,1.0,1819581,99454.324887
1.0,0.861,44,1.0,1819625,99456.970848
1.0,0.861,44,1.0,1819669,99461.39731
1.0,0.861,44,1.0,1819713,99463.821163
1.0,0.861,44,1.0,1819757,99466.340917
1.0,0.861,44,1.0,1819801,99469.175627
1.0,0.861,44,1.0,1819845,99471.213937
1.0,0.861,44,1.0,1819889,99474.366158
1.0,0.861,44,1.0,1819933,99476.718697
0.0,0.861,41,1.0,1819974,99478.566135
1.0,0.861,44,1.0,1820018,99481.908308
1.0,0.861,44,1.0,1820062,99484.765663
1.0,0.861,44,1.0,1820106,99487.066237
0.0,0.86,44,1.0,1820150,99489.508072
1.0,0.86,44,1.0,1820194,99491.844346
1.0,0.86,44,1.0,1820238,99494.494843
1.0,0.86,44,1.0,1820282,99497.320106
1.0,0.86,44,1.0,1820326,99500.226177
1.0,0.86,44,1.0,1820370,99502.703337
1.0,0.86,44,1.0,1820414,99505.241165
1.0,0.86,44,1.0,1820458,99508.493157
1.0,0.86,44,1.0,1820502,99510.828159
1.0,0.86,44,1.0,1820546,99515.91395
1.0,0.86,44,1.0,1820590,99518.445528
1.0,0.86,44,1.0,1820634,99520.960432
1.0,0.86,44,1.0,1820678,99523.599986
1.0,0.86,44,1.0,1820722,99526.051737
1.0,0.86,44,1.0,1820766,99528.940826
1.0,0.86,44,1.0,1820810,99531.604542
1.0,0.86,44,1.0,1820854,99534.064028
1.0,0.861,44,1.0,1820898,99538.821739
1.0,0.861,44,1.0,1820942,99543.082814
1.0,0.861,44,1.0,1820986,99546.007006
0.0,0.86,44,1.0,1821030,99548.092694
1.0,0.86,44,1.0,1821074,99552.239016
1.0,0.86,44,1.0,1821118,99554.561725
0.0,0.86,44,1.0,1821162,99557.013787
1.0,0.86,44,1.0,1821206,99559.554136
1.0,0.86,44,1.0,1821250,99563.306994
1.0,0.86,44,1.0,1821294,99566.730412
0.0,0.859,44,1.0,1821338,99569.24069
1.0,0.859,44,1.0,1821382,99571.567807
1.0,0.859,44,1.0,1821426,99574.510215
0.0,0.858,44,1.0,1821470,99576.83985
1.0,0.858,44,1.0,1821514,99580.055996
0.0,0.857,44,1.0,1821558,99582.454399
1.0,0.857,44,1.0,1821602,99584.92968
0.0,0.856,28,1.0,1821630,99586.236805
1.0,0.857,44,1.0,1821674,99589.124701
1.0,0.857,44,1.0,1821718,99591.986323
1.0,0.858,44,1.0,1821762,99594.390687
1.0,0.859,44,1.0,1821806,99597.473132
1.0,0.859,44,1.0,1821850,99599.690323
1.0,0.859,44,1.0,1821894,99604.947857
1.0,0.86,44,1.0,1821938,99607.590431
1.0,0.86,44,1.0,1821982,99610.068298
1.0,0.86,44,1.0,1822026,99612.861687
1.0,0.86,44,1.0,1822070,99615.428666
1.0,0.861,44,1.0,1822114,99617.547519
1.0,0.861,44,1.0,1822158,99621.01443
1.0,0.861,44,1.0,1822202,99623.434761
1.0,0.861,44,1.0,1822246,99625.713461
1.0,0.862,44,1.0,1822290,99628.043036
1.0,0.862,44,1.0,1822334,99630.311426
1.0,0.862,44,1.0,1822378,99632.618566
1.0,0.863,44,1.0,1822422,99634.880946
0.0,0.862,41,1.0,1822463,99636.766465
1.0,0.862,44,1.0,1822507,99639.570125
1.0,0.862,44,1.0,1822551,99642.502821
0.0,0.861,44,1.0,1822595,99644.72684
1.0,0.861,44,1.0,1822639,99647.189675
0.0,0.86,41,1.0,1822680,99650.131496
1.0,0.86,44,1.0,1822724,99652.423538
1.0,0.86,44,1.0,1822768,99656.883034
1.0,0.86,44,1.0,1822812,99659.304243
1.0,0.86,44,1.0,1822856,99662.618188
1.0,0.86,44,1.0,1822900,99665.064658
1.0,0.86,44,1.0,1822944,99668.250171
1.0,0.86,44,1.0,1822988,99670.613442
1.0,0.86,44,1.0,1823032,99673.126889
1.0,0.861,44,1.0,1823076,99676.614743
0.0,0.86,41,1.0,1823117,99679.058928
1.0,0.86,44,1.0,1823161,99681.514857
1.0,0.86,44,1.0,1823205,99683.429314
0.0,0.859,38,1.0,1823243,99685.467629
1.0,0.859,44,1.0,1823287,99687.505754
1.0,0.859,44,1.0,1823331,99689.880525
1.0,0.859,44,1.0,1823375,99692.138123
1.0,0.859,44,1.0,1823419,99694.281983
1.0,0.859,44,1.0,1823463,99696.74176
1.0,0.859,44,1.0,1823507,99699.045141
1.0,0.859,44,1.0,1823551,99701.362231
1.0,0.859,44,1.0,1823595,99707.69659
0.0,0.858,40,1.0,1823635,99709.593489
1.0,0.858,44,1.0,1823679,99713.091187
1.0,0.858,44,1.0,1823723,99717.435841
1.0,0.858,44,1.0,1823767,99721.167516
1.0,0.858,44,1.0,1823811,99723.872562
1.0,0.858,44,1.0,1823855,99727.610545
0.0,0.857,44,1.0,1823899,99729.674918
1.0,0.857,44,1.0,1823943,99734.001571
1.0,0.857,44,1.0,1823987,99737.851069
1.0,0.857,44,1.0,1824031,99740.233922
1.0,0.858,44,1.0,1824075,99742.635046
1.0,0.858,44,1.0,1824119,99745.598288
1.0,0.858,44,1.0,1824163,99748.435983
1.0,0.858,44,1.0,1824207,99751.47585
0.0,0.857,39,1.0,1824246,99754.015305
1.0,0.857,44,1.0,1824290,99757.269239
1.0,0.857,44,1.0,1824334,99759.652038
1.0,0.857,44,1.0,1824378,99762.457717
1.0,0.857,44,1.0,1824422,99765.583791
1.0,0.857,44,1.0,1824466,99768.062101
1.0,0.857,44,1.0,1824510,99770.73085
1.0,0.857,44,1.0,1824554,99773.196519
1.0,0.857,44,1.0,1824598,99776.840556
1.0,0.857,44,1.0,1824642,99779.365676
1.0,0.857,44,1.0,1824686,99781.736396
1.0,0.857,44,1.0,1824730,99786.274395
1.0,0.857,44,1.0,1824774,99788.683408
1.0,0.857,44,1.0,1824818,99790.960165
1.0,0.857,44,1.0,1824862,99793.165355
1.0,0.857,44,1.0,1824906,99795.682665
1.0,0.857,44,1.0,1824950,99798.035634
1.0,0.858,44,1.0,1824994,99801.105622
1.0,0.858,44,1.0,1825038,99803.358074
0.0,0.857,44,1.0,1825082,99806.393143
0.0,0.856,44,1.0,1825126,99808.741275
1.0,0.856,44,1.0,1825170,99811.545569
1.0,0.856,44,1.0,1825214,99814.138536
1.0,0.857,44,1.0,1825258,99816.636575
1.0,0.857,44,1.0,1825302,99819.319763
0.0,0.856,38,1.0,1825340,99821.278192
0.0,0.855,37,1.0,1825377,99823.515357
1.0,0.855,44,1.0,1825421,99825.998165
1.0,0.855,44,1.0,1825465,99829.482878
0.0,0.854,40,1.0,1825505,99831.993431
1.0,0.854,44,1.0,1825549,99835.550235
1.0,0.854,44,1.0,1825593,99837.746684
1.0,0.854,44,1.0,1825637,99840.479525
1.0,0.854,44,1.0,1825681,99843.099684
1.0,0.854,44,1.0,1825725,99845.745403
1.0,0.854,44,1.0,1825769,99848.924566
1.0,0.854,44,1.0,1825813,99851.37491
1.0,0.854,44,1.0,1825857,99853.567075
1.0,0.854,44,1.0,1825901,99855.963183
1.0,0.854,44,1.0,1825945,99858.730579
1.0,0.854,44,1.0,1825989,99860.904778
1.0,0.854,44,1.0,1826033,99864.40685
0.0,0.854,36,1.0,1826069,99866.591237
1.0,0.854,44,1.0,1826113,99868.898912
1.0,0.855,44,1.0,1826157,99871.349993
