#{"t_start": 1597053065.1545777, "env_id": "gripper-env-v0"}
total_timesteps,episodes,success_rate,time_spent_exploring,mean_100rew,mean_loss,mean_td_errors,current_lr
1996528,54244,0.88,9,0.9,0.00053259276,0.04431846,0.0001
1996704,54248,0.87,9,0.9,0.00035635242,0.038432322,0.0001
1996876,54252,0.86,9,0.9,0.00021496342,0.03012219,0.0001
1997046,54256,0.84,9,0.8,0.0061399154,0.06462869,0.0001
1997222,54260,0.87,9,0.9,0.00037643788,0.04320927,0.0001
1997377,54264,0.86,9,0.9,0.012750074,0.08164759,0.0001
1997553,54268,0.86,9,0.9,0.00026907778,0.0343905,0.0001
1997729,54272,0.85,9,0.8,0.010574264,0.078266576,0.0001
1997896,54276,0.85,9,0.8,0.00045511144,0.039745063,0.0001
1998063,54280,0.83,9,0.8,0.0005138317,0.042847257,0.0001
1998239,54284,0.82,9,0.8,0.00033662282,0.041003812,0.0001
1998409,54288,0.81,9,0.8,0.00035657565,0.040080026,0.0001
1998585,54292,0.8,9,0.8,0.00043640108,0.040597238,0.0001
1998761,54296,0.8,9,0.8,0.0011332757,0.0559988,0.0001
1998937,54300,0.8,9,0.8,0.0004768987,0.05088569,0.0001
1999113,54304,0.81,9,0.8,0.014116034,0.08338602,0.0001
1999285,54308,0.79,9,0.8,0.00069221616,0.048966043,0.0001
1999458,54312,0.79,9,0.8,0.011765212,0.07808532,0.0001
1999634,54316,0.79,9,0.8,0.0005488269,0.05347708,0.0001
1999810,54320,0.79,9,0.8,0.00067612616,0.046606652,0.0001
1999969,54324,0.77,9,0.8,0.00029811013,0.03748642,0.0001
2000145,54328,0.76,9,0.8,0.0004837295,0.044926174,0.0001
2000321,54332,0.76,9,0.8,0.009894206,0.087600276,0.0001
2000494,54336,0.75,9,0.8,0.0133968815,0.07959711,0.0001
2000670,54340,0.75,9,0.8,0.00080326264,0.065472856,0.0001
2000846,54344,0.77,9,0.8,0.000403927,0.044631273,0.0001
2001022,54348,0.78,9,0.8,0.0009993473,0.057893824,0.0001
2001190,54352,0.78,9,0.8,0.00044509672,0.046930417,0.0001
2001366,54356,0.8,9,0.8,0.014721378,0.10029869,0.0001
2001542,54360,0.8,9,0.8,0.0003487728,0.041673847,0.0001
2001713,54364,0.81,9,0.8,0.0011146464,0.06803957,0.0001
2001889,54368,0.8,9,0.8,0.0005159746,0.045121387,0.0001
2002065,54372,0.81,9,0.8,0.0013702565,0.05867867,0.0001
2002241,54376,0.82,9,0.8,0.0005099125,0.051269867,0.0001
2002417,54380,0.84,9,0.8,0.0005746528,0.054683443,0.0001
2002593,54384,0.85,9,0.8,0.0005132418,0.048929866,0.0001
2002769,54388,0.86,9,0.9,0.00046785263,0.046737887,0.0001
2002939,54392,0.86,9,0.9,0.00025806014,0.036871634,0.0001
2003115,54396,0.87,9,0.9,0.0007033597,0.048897464,0.0001
2003291,54400,0.87,9,0.9,0.0004878989,0.0486558,0.0001
2003462,54404,0.86,9,0.9,0.00029022864,0.036870092,0.0001
2003630,54408,0.87,9,0.9,0.00024099913,0.034972623,0.0001
2003788,54412,0.87,9,0.9,0.0002188636,0.034180805,0.0001
2003964,54416,0.87,9,0.9,0.00039654667,0.04434122,0.0001
2004140,54420,0.87,9,0.9,0.007514728,0.072068036,0.0001
2004316,54424,0.9,9,0.9,0.0005565029,0.049450565,0.0001
2004492,54428,0.9,9,0.9,0.00044508372,0.041281413,0.0001
2004668,54432,0.9,9,0.9,0.0004878173,0.0476365,0.0001
2004844,54436,0.91,9,0.9,0.009515837,0.08162364,0.0001
2005020,54440,0.91,9,0.9,0.0007682113,0.04407309,0.0001
2005196,54444,0.9,9,0.9,0.00080056343,0.05495969,0.0001
2005372,54448,0.9,9,0.9,0.00037096985,0.04033935,0.0001
2005548,54452,0.91,9,0.9,0.00038601714,0.043336116,0.0001
2005721,54456,0.9,9,0.9,0.00061986607,0.052321494,0.0001
2005891,54460,0.89,9,0.9,0.000609198,0.051919743,0.0001
2006067,54464,0.9,9,0.9,0.0005441068,0.048407976,0.0001
2006243,54468,0.91,9,0.9,0.00064960064,0.052898783,0.0001
2006419,54472,0.91,9,0.9,0.0033826716,0.063408665,0.0001
2006595,54476,0.91,9,0.9,0.0003136609,0.041179717,0.0001
2006771,54480,0.91,9,0.9,0.00050633156,0.04850179,0.0001
2006947,54484,0.91,9,0.9,0.00041081448,0.044447433,0.0001
2007117,54488,0.91,9,0.9,0.0006079624,0.051657155,0.0001
2007293,54492,0.92,9,0.9,0.00018962426,0.030955018,0.0001
2007469,54496,0.92,9,0.9,0.001661797,0.055924438,0.0001
2007645,54500,0.92,9,0.9,0.00037668296,0.04100373,0.0001
2007821,54504,0.93,9,0.9,0.00026833356,0.036822125,0.0001
2007997,54508,0.94,9,0.9,0.00056365825,0.045720182,0.0001
2008173,54512,0.94,9,0.9,0.0007357956,0.05158824,0.0001
2008343,54516,0.93,9,0.9,0.00039302217,0.039930828,0.0001
2008519,54520,0.93,9,0.9,0.00019080291,0.031099621,0.0001
2008689,54524,0.92,9,0.9,0.0004770176,0.04323206,0.0001
2008865,54528,0.93,9,0.9,0.0007815872,0.05271912,0.0001
2009036,54532,0.92,9,0.9,0.026425377,0.113807686,0.0001
2009212,54536,0.92,9,0.9,0.009584765,0.086107805,0.0001
2009388,54540,0.92,9,0.9,0.015116295,0.10805658,0.0001
2009561,54544,0.92,9,0.9,0.00030608417,0.037834495,0.0001
2009737,54548,0.92,9,0.9,0.0007307941,0.047891684,0.0001
2009913,54552,0.92,9,0.9,0.00024471863,0.037220158,0.0001
2010089,54556,0.93,9,0.9,0.00037767447,0.04294375,0.0001
2010265,54560,0.94,9,0.9,0.000526122,0.053237006,0.0001
2010441,54564,0.92,9,0.9,0.00028600823,0.03679601,0.0001
2010598,54568,0.91,9,0.9,0.008732508,0.07841315,0.0001
2010774,54572,0.91,9,0.9,0.0006643338,0.04360116,0.0001
2010950,54576,0.91,9,0.9,0.0005644144,0.054057635,0.0001
2011126,54580,0.91,9,0.9,0.00060813944,0.0553832,0.0001
2011302,54584,0.9,9,0.9,0.000694316,0.054195378,0.0001
2011478,54588,0.91,9,0.9,0.00040992256,0.04463454,0.0001
2011654,54592,0.9,9,0.9,0.0013253889,0.05483612,0.0001
2011830,54596,0.9,9,0.9,0.0004365343,0.044994295,0.0001
2012005,54600,0.89,9,0.9,0.00023418354,0.033345815,0.0001
2012166,54604,0.88,9,0.9,0.00034496034,0.04153377,0.0001
2012342,54608,0.88,9,0.9,0.00061311846,0.046322774,0.0001
2012518,54612,0.89,9,0.9,0.00041490686,0.04623235,0.0001
2012689,54616,0.89,9,0.9,0.0003051747,0.03804917,0.0001
2012865,54620,0.89,9,0.9,0.00053613633,0.04801038,0.0001
2013041,54624,0.9,9,0.9,0.0005365467,0.045138422,0.0001
2013205,54628,0.89,9,0.9,0.0005030593,0.0464129,0.0001
2013378,54632,0.89,9,0.9,0.0012747068,0.06443432,0.0001
2013554,54636,0.89,9,0.9,0.00081661454,0.055527743,0.0001
2013730,54640,0.89,9,0.9,0.00036690378,0.04313542,0.0001
2013906,54644,0.89,9,0.9,0.00077027216,0.04692439,0.0001
2014076,54648,0.88,9,0.9,0.000369118,0.04433357,0.0001
2014248,54652,0.87,9,0.9,0.0004992861,0.044915877,0.0001
2014424,54656,0.86,9,0.9,0.00084778754,0.057740077,0.0001
2014597,54660,0.85,9,0.8,0.00037483353,0.04652542,0.0001
2014773,54664,0.86,9,0.9,0.00048625236,0.046939284,0.0001
2014949,54668,0.87,9,0.9,0.00023821296,0.035842985,0.0001
2015125,54672,0.86,9,0.9,0.0022547422,0.06280401,0.0001
2015301,54676,0.86,9,0.9,0.00035934313,0.044274043,0.0001
2015477,54680,0.86,9,0.9,0.0011862884,0.06521672,0.0001
2015653,54684,0.87,9,0.9,0.00037222862,0.04079162,0.0001
2015829,54688,0.87,9,0.9,0.00088334223,0.053594295,0.0001
2016005,54692,0.88,9,0.9,0.0009941773,0.056746885,0.0001
2016181,54696,0.87,9,0.9,0.00024073878,0.035606697,0.0001
2016357,54700,0.88,9,0.9,0.00035401963,0.036592014,0.0001
2016533,54704,0.88,9,0.9,0.0011067059,0.059535086,0.0001
2016706,54708,0.86,9,0.9,0.0010592223,0.058217593,0.0001
2016882,54712,0.86,9,0.9,0.00069809926,0.050736714,0.0001
2017048,54716,0.85,9,0.8,0.00029205726,0.037999395,0.0001
2017224,54720,0.84,9,0.8,0.0003042469,0.038001668,0.0001
2017400,54724,0.84,9,0.8,0.014971979,0.105876654,0.0001
2017576,54728,0.85,9,0.8,0.00037869602,0.044528484,0.0001
2017752,54732,0.86,9,0.9,0.0003093329,0.03941707,0.0001
2017928,54736,0.86,9,0.9,0.00039387582,0.047256287,0.0001
2018101,54740,0.85,9,0.8,0.00051588786,0.050415352,0.0001
2018277,54744,0.86,9,0.9,0.013605256,0.09119786,0.0001
2018449,54748,0.85,9,0.8,0.00042067067,0.044368442,0.0001
2018625,54752,0.85,9,0.8,0.0003191707,0.037803385,0.0001
2018801,54756,0.85,9,0.8,0.0004838977,0.04891067,0.0001
2018977,54760,0.86,9,0.9,0.012314737,0.10134629,0.0001
2019153,54764,0.87,9,0.9,0.008253937,0.08892797,0.0001
2019329,54768,0.87,9,0.9,0.00020241167,0.030716658,0.0001
2019505,54772,0.88,9,0.9,0.0014949068,0.06447041,0.0001
2019681,54776,0.88,9,0.9,0.00030416867,0.04166118,0.0001
2019857,54780,0.88,9,0.9,0.00068647554,0.05113908,0.0001
2020033,54784,0.88,9,0.9,0.00024673896,0.036969237,0.0001
2020209,54788,0.88,9,0.9,0.01222126,0.07976543,0.0001
2020369,54792,0.85,9,0.8,0.0004783144,0.0430514,0.0001
2020545,54796,0.86,9,0.9,0.0003519561,0.037445523,0.0001
2020721,54800,0.85,9,0.8,0.0002619248,0.034913592,0.0001
2020897,54804,0.86,9,0.9,0.00026540173,0.038018003,0.0001
2021055,54808,0.87,9,0.9,0.0005399244,0.05651392,0.0001
2021228,54812,0.85,9,0.8,0.0003542318,0.03848936,0.0001
2021404,54816,0.86,9,0.9,0.00041710772,0.037640706,0.0001
2021580,54820,0.87,9,0.9,0.00022519162,0.031612717,0.0001
2021756,54824,0.87,9,0.9,0.0005380719,0.038184755,0.0001
2021933,54828,0.86,9,0.9,0.0002453836,0.035578355,0.0001
2022109,54832,0.86,9,0.9,0.008610631,0.07684417,0.0001
2022285,54836,0.85,9,0.8,0.0009071942,0.056366384,0.0001
2022461,54840,0.86,9,0.9,0.0005013261,0.044770196,0.0001
2022637,54844,0.85,9,0.8,0.0005468191,0.040915675,0.0001
2022813,54848,0.86,9,0.9,0.00026923872,0.03762597,0.0001
2022989,54852,0.86,9,0.9,0.0003125822,0.038233615,0.0001
2023143,54856,0.86,9,0.9,0.0023375032,0.06315868,0.0001
2023319,54860,0.86,9,0.9,0.00021646153,0.03427181,0.0001
2023495,54864,0.86,9,0.9,0.000566392,0.046580024,0.0001
2023671,54868,0.86,9,0.9,0.0005477367,0.045850784,0.0001
2023841,54872,0.85,9,0.8,0.0020544096,0.06977762,0.0001
2024017,54876,0.85,9,0.8,0.00026623925,0.036450192,0.0001
2024193,54880,0.85,9,0.8,0.0010066781,0.05713614,0.0001
2024369,54884,0.85,9,0.8,0.0064464766,0.07650536,0.0001
2024545,54888,0.84,9,0.8,0.011962257,0.09502251,0.0001
2024721,54892,0.86,9,0.9,0.00029780643,0.038322598,0.0001
2024897,54896,0.85,9,0.8,0.00023524926,0.036258116,0.0001
2025073,54900,0.86,9,0.9,0.0016905338,0.077971235,0.0001
2025249,54904,0.86,9,0.9,0.00066979433,0.04869158,0.0001
2025425,54908,0.86,9,0.9,0.00961506,0.078498006,0.0001
2025601,54912,0.88,9,0.9,0.00034182853,0.043072596,0.0001
2025777,54916,0.89,9,0.9,0.00072361133,0.05426139,0.0001
2025953,54920,0.89,9,0.9,0.01297678,0.08580306,0.0001
2026129,54924,0.89,9,0.9,0.0002632441,0.03128573,0.0001
2026305,54928,0.9,9,0.9,0.00032413236,0.035828292,0.0001
2026481,54932,0.89,9,0.9,0.0003609408,0.040046655,0.0001
2026657,54936,0.9,9,0.9,0.014023594,0.086633734,0.0001
2026833,54940,0.9,9,0.9,0.00040946598,0.04168953,0.0001
2027009,54944,0.9,9,0.9,0.00050888734,0.040200293,0.0001
2027185,54948,0.91,9,0.9,0.004459367,0.06264703,0.0001
2027361,54952,0.9,9,0.9,0.010713195,0.0762798,0.0001
2027537,54956,0.89,9,0.9,0.0005363273,0.043112375,0.0001
2027713,54960,0.89,9,0.9,0.000922583,0.051187746,0.0001
2027889,54964,0.89,9,0.9,0.00037439083,0.037934963,0.0001
2028049,54968,0.87,9,0.9,0.00014240203,0.025909338,0.0001
2028225,54972,0.88,9,0.9,0.00046945826,0.04368612,0.0001
2028401,54976,0.88,9,0.9,0.00054176914,0.035596482,0.0001
2028574,54980,0.87,9,0.9,0.0002920681,0.03813838,0.0001
2028750,54984,0.87,9,0.9,0.00027582474,0.03718736,0.0001
2028923,54988,0.87,9,0.9,0.003170486,0.07356922,0.0001
2029099,54992,0.87,9,0.9,0.0003911877,0.037799444,0.0001
2029275,54996,0.88,9,0.9,0.0006257631,0.042651914,0.0001
2029446,55000,0.87,9,0.9,0.0014851344,0.062601574,0.0001
2029622,55004,0.85,9,0.8,0.00044701964,0.03812682,0.0001
2029798,55008,0.86,9,0.9,0.00043862808,0.04125114,0.0001
2029968,55012,0.85,9,0.8,0.00029751984,0.033734005,0.0001
2030144,55016,0.85,9,0.8,0.01303138,0.08512908,0.0001
2030320,55020,0.85,9,0.8,0.00027425805,0.036040943,0.0001
2030496,55024,0.85,9,0.8,0.0004732371,0.04082477,0.0001
2030672,55028,0.85,9,0.8,0.00015358567,0.026046168,0.0001
2030848,55032,0.84,9,0.8,0.00030416826,0.03366193,0.0001
2031024,55036,0.84,9,0.8,0.00023696737,0.0330915,0.0001
2031200,55040,0.84,9,0.8,0.0039322837,0.06612573,0.0001
2031376,55044,0.85,9,0.8,0.0002684691,0.036734864,0.0001
2031546,55048,0.84,9,0.8,0.00031814535,0.03665237,0.0001
2031722,55052,0.86,9,0.9,0.0003593471,0.039118987,0.0001
2031898,55056,0.88,9,0.9,0.000744549,0.033083156,0.0001
2032074,55060,0.86,9,0.9,0.0002639817,0.034933917,0.0001
2032243,55064,0.84,9,0.8,0.0006844941,0.049892016,0.0001
2032419,55068,0.85,9,0.8,0.00055518484,0.047988877,0.0001
2032595,55072,0.83,9,0.8,0.00031022495,0.03896818,0.0001
2032771,55076,0.83,9,0.8,0.01279528,0.07869516,0.0001
2032947,55080,0.84,9,0.8,0.00032578548,0.035135612,0.0001
2033117,55084,0.82,9,0.8,0.00042609917,0.04178448,0.0001
2033293,55088,0.83,9,0.8,0.0005323616,0.04707857,0.0001
2033469,55092,0.84,9,0.8,0.0005449537,0.040596038,0.0001
2033645,55096,0.84,9,0.8,0.00033127388,0.038018174,0.0001
2033814,55100,0.84,9,0.8,0.00072712183,0.05346533,0.0001
2033990,55104,0.86,9,0.9,0.0005232636,0.048198164,0.0001
2034166,55108,0.86,9,0.9,0.00022893908,0.034190312,0.0001
2034336,55112,0.86,9,0.9,0.00045278048,0.044826962,0.0001
2034512,55116,0.86,9,0.9,0.00021624824,0.033568516,0.0001
2034688,55120,0.86,9,0.9,0.0007424126,0.052831445,0.0001
2034864,55124,0.86,9,0.9,0.0029122538,0.054614227,0.0001
2035040,55128,0.86,9,0.9,0.015383336,0.08540714,0.0001
2035216,55132,0.87,9,0.9,0.005652716,0.07656435,0.0001
2035386,55136,0.86,9,0.9,0.00043750805,0.047654018,0.0001
2035562,55140,0.86,9,0.9,0.012203269,0.08652529,0.0001
2035738,55144,0.86,9,0.9,0.0005650189,0.051852696,0.0001
2035914,55148,0.87,9,0.9,0.00045052505,0.042591292,0.0001
2036085,55152,0.85,9,0.8,0.00044008318,0.042684436,0.0001
2036261,55156,0.84,9,0.8,0.0002239057,0.033204153,0.0001
2036437,55160,0.86,9,0.9,0.0010919162,0.062039085,0.0001
2036613,55164,0.88,9,0.9,0.00043871565,0.045851473,0.0001
2036789,55168,0.89,9,0.9,0.00850898,0.073991224,0.0001
2036965,55172,0.91,9,0.9,0.00030586167,0.036380816,0.0001
2037140,55176,0.9,9,0.9,0.00043554825,0.046090417,0.0001
2037316,55180,0.89,9,0.9,0.00037950822,0.04133656,0.0001
2037482,55184,0.89,9,0.9,0.0005208342,0.048610926,0.0001
2037651,55188,0.88,9,0.9,0.0006497946,0.04883381,0.0001
2037827,55192,0.88,9,0.9,0.012936572,0.097446665,0.0001
2037999,55196,0.87,9,0.9,0.0007377978,0.056400087,0.0001
2038175,55200,0.86,9,0.9,0.0013412259,0.063216254,0.0001
2038351,55204,0.86,9,0.9,0.0002454733,0.035231154,0.0001
2038527,55208,0.86,9,0.9,0.0005935215,0.05133581,0.0001
2038703,55212,0.87,9,0.9,0.0003600535,0.038832836,0.0001
2038879,55216,0.87,9,0.9,0.00056012085,0.043054484,0.0001
2039049,55220,0.85,9,0.8,0.00029151968,0.038985454,0.0001
2039225,55224,0.83,9,0.8,0.00018458892,0.029942513,0.0001
2039401,55228,0.83,9,0.8,0.00029356522,0.038284138,0.0001
2039577,55232,0.84,9,0.8,0.0010031976,0.050006654,0.0001
2039753,55236,0.84,9,0.8,0.009296365,0.064775005,0.0001
2039929,55240,0.84,9,0.8,0.0001942798,0.03227839,0.0001
2040105,55244,0.83,9,0.8,0.00027866568,0.036506616,0.0001
2040281,55248,0.83,9,0.8,0.010306596,0.078325614,0.0001
2040457,55252,0.85,9,0.8,0.00061426836,0.047070444,0.0001
2040633,55256,0.86,9,0.9,0.0005481726,0.048554964,0.0001
2040804,55260,0.85,9,0.8,0.0003840404,0.042041443,0.0001
2040980,55264,0.85,9,0.8,0.00024767994,0.03304972,0.0001
2041150,55268,0.84,9,0.8,0.011329769,0.0793343,0.0001
2041326,55272,0.84,9,0.8,0.00053881225,0.047020137,0.0001
2041502,55276,0.85,9,0.8,0.0004992866,0.049351446,0.0001
2041678,55280,0.86,9,0.9,0.010333751,0.077724464,0.0001
2041854,55284,0.88,9,0.9,0.00052115205,0.045962963,0.0001
2042030,55288,0.87,9,0.9,0.0003156073,0.03941059,0.0001
2042206,55292,0.87,9,0.9,0.00039606995,0.042893607,0.0001
2042372,55296,0.87,9,0.9,0.00066412607,0.053022586,0.0001
2042545,55300,0.88,9,0.9,0.012616264,0.08096173,0.0001
2042721,55304,0.88,9,0.9,0.0005028243,0.044143237,0.0001
2042897,55308,0.88,9,0.9,0.00069588795,0.053481225,0.0001
2043073,55312,0.88,9,0.9,0.013230769,0.08865879,0.0001
2043249,55316,0.88,9,0.9,0.00021427614,0.034284174,0.0001
2043425,55320,0.89,9,0.9,0.0010236581,0.059784792,0.0001
2043601,55324,0.91,9,0.9,0.013106617,0.09870602,0.0001
2043777,55328,0.91,9,0.9,0.00046910346,0.041303147,0.0001
2043953,55332,0.91,9,0.9,0.013038903,0.080478996,0.0001
2044129,55336,0.91,9,0.9,0.00035567064,0.03900844,0.0001
2044299,55340,0.88,9,0.9,0.00039448822,0.041145477,0.0001
2044476,55344,0.89,9,0.9,0.00031109023,0.03859856,0.0001
2044630,55348,0.87,9,0.9,0.00043199267,0.03945504,0.0001
2044800,55352,0.86,9,0.9,0.00079050916,0.044987958,0.0001
2044976,55356,0.86,9,0.9,0.0006268219,0.04884065,0.0001
2045152,55360,0.87,9,0.9,0.00075970555,0.05844657,0.0001
2045318,55364,0.86,9,0.9,0.006564022,0.06865798,0.0001
2045494,55368,0.87,9,0.9,0.016606338,0.110496104,0.0001
2045670,55372,0.87,9,0.9,0.01516728,0.07914637,0.0001
2045832,55376,0.85,9,0.8,0.00041049614,0.040627602,0.0001
2046008,55380,0.85,9,0.8,0.0006267482,0.05066253,0.0001
2046184,55384,0.85,9,0.8,0.0004406904,0.04326296,0.0001
2046358,55388,0.86,9,0.9,0.00040053943,0.04044534,0.0001
2046534,55392,0.85,9,0.8,0.00088605937,0.04966899,0.0001
2046710,55396,0.86,9,0.9,0.0010542459,0.057775427,0.0001
2046886,55400,0.86,9,0.9,0.02412436,0.12042943,0.0001
2047044,55404,0.82,9,0.8,0.0003317406,0.03775348,0.0001
2047220,55408,0.82,9,0.8,0.0004304157,0.040598303,0.0001
2047396,55412,0.82,9,0.8,0.0067996886,0.07519838,0.0001
2047572,55416,0.82,9,0.8,0.010779071,0.07175106,0.0001
2047748,55420,0.83,9,0.8,0.010474129,0.08583559,0.0001
2047924,55424,0.83,9,0.8,0.00033900328,0.04102917,0.0001
2048100,55428,0.83,9,0.8,0.01406276,0.0877075,0.0001
2048266,55432,0.82,9,0.8,0.00085449475,0.062038623,0.0001
2048442,55436,0.82,9,0.8,0.0003849844,0.035621013,0.0001
2048618,55440,0.85,9,0.8,0.010022415,0.07065967,0.0001
2048794,55444,0.84,9,0.8,0.00032380494,0.036628325,0.0001
2048970,55448,0.86,9,0.9,0.00026708256,0.03440932,0.0001
2049146,55452,0.87,9,0.9,0.0007908079,0.04347413,0.0001
2049322,55456,0.87,9,0.9,0.00067251566,0.057217736,0.0001
2049498,55460,0.87,9,0.9,0.00031241516,0.034082703,0.0001
2049674,55464,0.88,9,0.9,0.00040206796,0.044694625,0.0001
2049850,55468,0.88,9,0.9,0.0003363089,0.03327704,0.0001
2050027,55472,0.88,9,0.9,0.00066456385,0.042125635,0.0001
2050203,55476,0.89,9,0.9,0.0003863324,0.037550326,0.0001
2050374,55480,0.87,9,0.9,0.0003397454,0.040193584,0.0001
2050550,55484,0.87,9,0.9,0.0008312109,0.05131761,0.0001
2050722,55488,0.87,9,0.9,0.0083399685,0.07699698,0.0001
2050898,55492,0.88,9,0.9,0.00073887396,0.044567563,0.0001
2051074,55496,0.88,9,0.9,0.00014941732,0.027518038,0.0001
2051247,55500,0.88,9,0.9,0.0003287444,0.03907105,0.0001
2051423,55504,0.92,9,0.9,0.00059936056,0.05116465,0.0001
2051593,55508,0.91,9,0.9,0.00046324808,0.035351947,0.0001
2051764,55512,0.89,9,0.9,0.00020433532,0.031014344,0.0001
2051940,55516,0.89,9,0.9,0.0003783735,0.038044862,0.0001
2052116,55520,0.89,9,0.9,0.020469433,0.11493289,0.0001
2052292,55524,0.89,9,0.9,0.00086484605,0.050550207,0.0001
2052468,55528,0.87,9,0.9,0.00045210365,0.04411849,0.0001
2052641,55532,0.87,9,0.9,0.010442737,0.068751104,0.0001
2052817,55536,0.88,9,0.9,0.0002880731,0.036737435,0.0001
2052993,55540,0.88,9,0.9,0.0006177798,0.04895301,0.0001
2053165,55544,0.88,9,0.9,0.0012046425,0.048080944,0.0001
2053341,55548,0.88,9,0.9,0.00066027464,0.049466413,0.0001
2053517,55552,0.88,9,0.9,0.00033338644,0.036472432,0.0001
2053693,55556,0.88,9,0.9,0.00050309155,0.042680886,0.0001
2053869,55560,0.88,9,0.9,0.00018086813,0.030329183,0.0001
2054045,55564,0.87,9,0.9,0.002146856,0.07192985,0.0001
2054221,55568,0.87,9,0.9,0.00066208025,0.048652325,0.0001
2054397,55572,0.87,9,0.9,0.000469263,0.042602282,0.0001
2054567,55576,0.86,9,0.9,0.0015840176,0.060402744,0.0001
2054742,55580,0.86,9,0.9,0.013637196,0.0951358,0.0001
2054918,55584,0.86,9,0.9,0.000762703,0.05654616,0.0001
2055089,55588,0.86,9,0.9,0.00023218412,0.035114035,0.0001
2055265,55592,0.86,9,0.9,0.0002397227,0.03385932,0.0001
2055436,55596,0.85,9,0.8,0.00045757223,0.041600794,0.0001
2055612,55600,0.86,9,0.9,0.0002161637,0.033236206,0.0001
2055788,55604,0.86,9,0.9,0.011356379,0.07491532,0.0001
2055961,55608,0.86,9,0.9,0.00034439316,0.041097075,0.0001
2056137,55612,0.88,9,0.9,0.00034239487,0.038322296,0.0001
2056297,55616,0.86,9,0.9,0.0002124523,0.03240839,0.0001
2056473,55620,0.86,9,0.9,0.010492425,0.08161627,0.0001
2056649,55624,0.84,9,0.8,0.00089257676,0.057255164,0.0001
2056825,55628,0.86,9,0.9,0.00026913808,0.035992227,0.0001
2057001,55632,0.86,9,0.9,0.00041388004,0.040099543,0.0001
2057175,55636,0.85,9,0.8,0.0008687752,0.043389045,0.0001
2057351,55640,0.84,9,0.8,0.005515781,0.06720208,0.0001
2057521,55644,0.84,9,0.8,0.00030581508,0.040411636,0.0001
2057697,55648,0.84,9,0.8,0.0025187936,0.067300744,0.0001
2057873,55652,0.84,9,0.8,0.00027155512,0.03349166,0.0001
2058049,55656,0.84,9,0.8,0.00049832993,0.04375509,0.0001
2058225,55660,0.84,9,0.8,0.00031728562,0.040013645,0.0001
2058398,55664,0.84,9,0.8,0.00017700077,0.030741908,0.0001
2058574,55668,0.84,9,0.8,0.00028720984,0.03310953,0.0001
2058750,55672,0.84,9,0.8,0.0007586807,0.054911416,0.0001
2058926,55676,0.86,9,0.9,0.00065531296,0.040263914,0.0001
2059102,55680,0.87,9,0.9,0.0011145258,0.047295608,0.0001
2059278,55684,0.86,9,0.9,0.010981945,0.07401435,0.0001
2059454,55688,0.87,9,0.9,0.0005094024,0.049378287,0.0001
2059630,55692,0.87,9,0.9,0.0083709685,0.07501213,0.0001
2059806,55696,0.88,9,0.9,0.00023248454,0.03198691,0.0001
2059975,55700,0.87,9,0.9,0.0007131977,0.043939177,0.0001
2060151,55704,0.86,9,0.9,0.00023314245,0.03127593,0.0001
2060322,55708,0.86,9,0.9,0.0003969504,0.042111773,0.0001
2060498,55712,0.86,9,0.9,0.012354504,0.08367887,0.0001
2060674,55716,0.87,9,0.9,0.00015286353,0.026780896,0.0001
2060850,55720,0.86,9,0.9,0.0004597301,0.037427515,0.0001
2061026,55724,0.87,9,0.9,0.0005322615,0.03975632,0.0001
2061202,55728,0.87,9,0.9,0.0015840596,0.051914454,0.0001
2061378,55732,0.88,9,0.9,0.0005122742,0.04309512,0.0001
2061553,55736,0.87,9,0.9,0.00043114542,0.04202037,0.0001
2061729,55740,0.88,9,0.9,0.00018749872,0.029032178,0.0001
2061905,55744,0.88,9,0.9,0.00048096137,0.03502184,0.0001
2062081,55748,0.87,9,0.9,0.00032755075,0.028927745,0.0001
2062258,55752,0.87,9,0.9,0.0005538175,0.04501371,0.0001
2062416,55756,0.85,9,0.8,0.0004050408,0.033523284,0.0001
2062592,55760,0.85,9,0.8,0.0002620036,0.030889282,0.0001
2062768,55764,0.86,9,0.9,0.00033946638,0.035561956,0.0001
2062940,55768,0.84,9,0.8,0.00021391312,0.030626435,0.0001
2063116,55772,0.84,9,0.8,0.0005728663,0.036851555,0.0001
2063292,55776,0.84,9,0.8,0.0006027102,0.04624012,0.0001
2063463,55780,0.84,9,0.8,0.00054686493,0.028663166,0.0001
2063639,55784,0.85,9,0.8,0.00055892207,0.048638187,0.0001
2063809,55788,0.83,9,0.8,0.00044898313,0.0337735,0.0001
2063985,55792,0.83,9,0.8,0.011056225,0.07210317,0.0001
2064161,55796,0.83,9,0.8,0.00026996253,0.032187346,0.0001
2064337,55800,0.84,9,0.8,0.008396245,0.061101917,0.0001
2064498,55804,0.82,9,0.8,0.0005121559,0.039974727,0.0001
2064674,55808,0.83,9,0.8,0.00026754284,0.03387431,0.0001
2064850,55812,0.83,9,0.8,0.00021422548,0.029313311,0.0001
2065026,55816,0.84,9,0.8,0.0022485654,0.05433147,0.0001
2065200,55820,0.84,9,0.8,0.00042067916,0.03788878,0.0001
2065376,55824,0.85,9,0.8,0.00013390413,0.02448589,0.0001
2065552,55828,0.84,9,0.8,0.00046805418,0.047487296,0.0001
2065728,55832,0.84,9,0.8,0.0083927605,0.08248545,0.0001
2065904,55836,0.85,9,0.8,0.00027921202,0.037221152,0.0001
