#{"t_start": 1596974959.4286354, "env_id": "gripper-env-v0"}
r,s,l,c,timesteps,t
0.0,0.681,33,0.5,431204,17491.261707
0.0,0.681,33,0.5,431237,17492.438544
0.0,0.68,33,0.5,431270,17493.546345
1.0,0.68,33,0.5,431303,17494.774863
1.0,0.681,33,0.5,431336,17496.520633
1.0,0.681,33,0.5,431369,17498.12569
0.0,0.681,33,0.5,431402,17499.561707
1.0,0.682,33,0.5,431435,17500.64104
1.0,0.683,33,0.5,431468,17502.178838
1.0,0.683,33,0.5,431501,17503.891032
1.0,0.683,33,0.5,431534,17505.012766
1.0,0.683,33,0.5,431567,17506.586596
1.0,0.683,33,0.5,431600,17508.311819
1.0,0.684,33,0.5,431633,17509.584762
1.0,0.684,33,0.5,431666,17511.001011
1.0,0.684,33,0.5,431699,17512.129102
1.0,0.684,33,0.5,431732,17513.297465
1.0,0.684,33,0.5,431765,17514.645985
0.0,0.683,33,0.5,431798,17515.897095
0.0,0.682,33,0.5,431831,17516.998794
1.0,0.682,33,0.5,431864,17519.617779
0.0,0.681,24,0.5,431888,17520.522233
1.0,0.681,33,0.5,431921,17521.895554
0.0,0.681,28,0.5,431949,17522.847879
1.0,0.682,33,0.5,431982,17524.03467
1.0,0.682,33,0.5,432015,17525.502543
1.0,0.683,33,0.5,432048,17526.692334
0.0,0.683,33,0.5,432081,17527.744068
0.0,0.683,33,0.5,432114,17528.781675
0.0,0.682,33,0.5,432147,17529.871077
1.0,0.683,33,0.5,432180,17531.629351
0.0,0.682,33,0.5,432213,17532.802911
0.0,0.681,15,0.5,432228,17533.376998
0.0,0.68,33,0.5,432261,17534.717611
1.0,0.681,33,0.5,432294,17536.617034
1.0,0.681,33,0.5,432327,17538.228857
1.0,0.682,33,0.5,432360,17539.378865
1.0,0.682,33,0.5,432393,17541.01317
1.0,0.683,33,0.5,432426,17542.293546
1.0,0.683,33,0.5,432459,17543.485585
1.0,0.683,33,0.5,432492,17544.994237
1.0,0.683,33,0.5,432525,17546.226402
1.0,0.684,33,0.5,432558,17547.765778
0.0,0.683,33,0.5,432591,17549.048676
0.0,0.682,33,0.5,432624,17550.326554
0.0,0.682,28,0.5,432652,17551.195016
1.0,0.682,34,0.5,432686,17552.566668
1.0,0.683,33,0.5,432719,17553.791984
1.0,0.684,33,0.5,432752,17554.927845
0.0,0.684,34,0.5,432786,17556.404561
1.0,0.685,33,0.5,432819,17558.120286
1.0,0.686,33,0.5,432852,17559.795445
1.0,0.687,33,0.5,432885,17561.634724
1.0,0.688,33,0.5,432918,17563.268531
1.0,0.688,33,0.5,432951,17564.470297
1.0,0.689,33,0.5,432984,17565.831495
1.0,0.689,33,0.5,433017,17567.176221
0.0,0.689,33,0.5,433050,17568.299857
1.0,0.689,33,0.5,433083,17570.43281
1.0,0.69,33,0.5,433116,17571.503714
1.0,0.69,33,0.5,433149,17572.719768
0.0,0.689,26,0.5,433175,17573.692042
1.0,0.69,34,0.5,433209,17575.096431
1.0,0.69,33,0.5,433242,17576.502215
0.0,0.689,31,0.5,433273,17577.725526
1.0,0.689,33,0.5,433306,17579.106131
0.0,0.688,33,0.5,433339,17580.311462
1.0,0.688,33,0.5,433372,17582.061153
1.0,0.688,33,0.5,433405,17583.359829
1.0,0.688,33,0.5,433438,17584.57048
1.0,0.689,33,0.5,433471,17585.81234
0.0,0.689,33,0.5,433504,17586.986336
0.0,0.689,27,0.5,433531,17588.012665
1.0,0.689,33,0.5,433564,17589.140628
0.0,0.689,27,0.5,433591,17590.393371
0.0,0.689,33,0.5,433624,17591.746484
0.0,0.688,33,0.5,433657,17592.823436
1.0,0.688,33,0.5,433690,17594.237597
0.0,0.688,33,0.5,433723,17595.361765
0.0,0.687,33,0.5,433756,17596.347773
1.0,0.687,33,0.5,433789,17597.627247
0.0,0.687,33,0.5,433822,17598.641424
1.0,0.688,33,0.5,433855,17599.970119
0.0,0.687,33,0.5,433888,17601.144782
1.0,0.687,33,0.5,433921,17602.594809
1.0,0.687,33,0.5,433954,17604.071687
0.0,0.686,27,0.5,433981,17605.235064
0.0,0.686,33,0.5,434014,17606.416298
0.0,0.685,33,0.5,434047,17607.488834
1.0,0.685,33,0.5,434080,17608.555794
1.0,0.686,33,0.5,434113,17610.93255
1.0,0.686,33,0.5,434146,17612.166013
1.0,0.686,33,0.5,434179,17614.369859
1.0,0.686,33,0.5,434212,17615.757944
1.0,0.686,33,0.5,434245,17617.907708
0.0,0.686,33,0.5,434278,17618.941429
1.0,0.686,33,0.5,434311,17620.504272
1.0,0.686,33,0.5,434344,17621.729581
0.0,0.685,33,0.5,434377,17622.830364
1.0,0.686,33,0.5,434410,17624.356267
1.0,0.686,33,0.5,434443,17625.584606
0.0,0.685,33,0.5,434476,17626.592444
0.0,0.684,20,0.5,434496,17627.33549
0.0,0.683,24,0.5,434520,17629.741771
1.0,0.683,33,0.5,434553,17631.405178
0.0,0.683,33,0.5,434586,17632.450853
1.0,0.683,33,0.5,434619,17633.887504
1.0,0.684,33,0.5,434652,17635.2764
1.0,0.684,33,0.5,434685,17636.522776
0.0,0.683,20,0.5,434705,17637.22141
1.0,0.683,33,0.5,434738,17639.167281
1.0,0.683,33,0.5,434771,17640.314123
1.0,0.683,33,0.5,434804,17641.591401
0.0,0.682,33,0.5,434837,17642.513923
1.0,0.682,33,0.5,434870,17643.505914
1.0,0.682,33,0.5,434903,17644.757177
0.0,0.681,33,0.5,434936,17645.872988
1.0,0.682,33,0.5,434969,17647.136859
1.0,0.683,33,0.5,435002,17648.395989
1.0,0.684,33,0.5,435035,17649.524673
1.0,0.685,33,0.5,435068,17650.998562
1.0,0.686,33,0.5,435101,17652.089393
1.0,0.686,33,0.5,435134,17653.71729
1.0,0.686,33,0.5,435167,17655.32531
1.0,0.687,33,0.5,435200,17656.537521
1.0,0.687,33,0.5,435233,17658.02536
1.0,0.687,33,0.5,435266,17662.693483
1.0,0.687,33,0.5,435299,17664.213422
1.0,0.688,33,0.5,435332,17665.95531
1.0,0.688,33,0.5,435365,17667.123642
0.0,0.687,33,0.5,435398,17668.362339
1.0,0.687,33,0.5,435431,17669.711677
0.0,0.687,33,0.5,435464,17670.739269
1.0,0.687,33,0.5,435497,17671.797038
1.0,0.688,33,0.5,435530,17673.226295
0.0,0.687,33,0.5,435563,17674.178282
1.0,0.687,33,0.5,435596,17675.638932
1.0,0.688,33,0.5,435629,17677.867933
1.0,0.688,33,0.5,435662,17679.367639
0.0,0.688,33,0.5,435695,17680.657755
1.0,0.688,33,0.5,435728,17682.235553
0.0,0.688,33,0.5,435761,17683.319722
1.0,0.688,33,0.5,435794,17684.75075
1.0,0.689,33,0.5,435827,17685.945764
0.0,0.689,33,0.5,435860,17686.966677
1.0,0.69,33,0.5,435893,17690.145803
0.0,0.689,33,0.5,435926,17691.809695
1.0,0.689,33,0.5,435959,17693.020941
1.0,0.69,33,0.5,435992,17694.434533
1.0,0.69,33,0.5,436025,17695.785241
1.0,0.69,33,0.5,436058,17696.998081
1.0,0.69,33,0.5,436091,17698.498435
1.0,0.691,33,0.5,436124,17699.767935
1.0,0.691,33,0.5,436157,17700.932021
0.0,0.69,33,0.5,436190,17702.265284
1.0,0.69,33,0.5,436223,17703.633408
1.0,0.691,33,0.5,436256,17705.415578
0.0,0.69,13,0.5,436269,17705.845295
1.0,0.69,33,0.5,436302,17707.184714
0.0,0.689,33,0.5,436335,17708.513665
1.0,0.689,33,0.5,436368,17709.904629
1.0,0.69,33,0.5,436401,17711.376441
0.0,0.689,29,0.5,436430,17712.505708
1.0,0.689,33,0.5,436463,17714.368039
1.0,0.69,33,0.5,436496,17715.5257
1.0,0.691,33,0.5,436529,17716.812233
0.0,0.691,34,0.5,436563,17717.921423
1.0,0.692,33,0.5,436596,17719.556079
1.0,0.692,33,0.5,436629,17720.886604
0.0,0.692,33,0.5,436662,17721.973399
0.0,0.692,33,0.5,436695,17723.54335
1.0,0.693,33,0.5,436728,17724.749274
1.0,0.693,33,0.5,436761,17727.136362
1.0,0.693,33,0.5,436794,17728.449964
1.0,0.694,33,0.5,436827,17729.672891
1.0,0.695,33,0.5,436860,17730.863706
1.0,0.696,33,0.5,436893,17732.366071
0.0,0.696,33,0.5,436926,17733.418712
0.0,0.695,33,0.5,436959,17734.491432
1.0,0.695,33,0.5,436992,17735.710519
1.0,0.695,33,0.5,437025,17737.009105
1.0,0.696,33,0.5,437058,17738.665334
0.0,0.695,33,0.5,437091,17739.66496
1.0,0.695,33,0.5,437124,17741.579226
1.0,0.695,33,0.5,437157,17745.383533
1.0,0.695,33,0.5,437190,17746.63684
1.0,0.695,33,0.5,437223,17747.961844
1.0,0.695,33,0.5,437256,17749.189038
1.0,0.695,33,0.5,437289,17750.53957
1.0,0.695,33,0.5,437322,17751.895109
0.0,0.694,33,0.5,437355,17753.140551
1.0,0.694,33,0.5,437388,17754.380944
1.0,0.695,33,0.5,437421,17755.806306
0.0,0.695,33,0.5,437454,17757.035583
0.0,0.695,34,0.5,437488,17758.072035
1.0,0.695,33,0.5,437521,17759.521945
1.0,0.695,33,0.5,437554,17760.944734
1.0,0.695,33,0.5,437587,17762.359675
1.0,0.696,33,0.5,437620,17763.983297
0.0,0.696,33,0.5,437653,17765.331322
0.0,0.695,33,0.5,437686,17766.424417
1.0,0.695,33,0.5,437719,17768.188121
0.0,0.695,33,0.5,437752,17770.152319
1.0,0.695,33,0.5,437785,17771.4632
1.0,0.695,33,0.5,437818,17772.990894
1.0,0.696,33,0.5,437851,17774.384214
1.0,0.696,33,0.5,437884,17775.838885
1.0,0.696,33,0.5,437917,17777.355064
1.0,0.696,33,0.5,437950,17778.529412
1.0,0.696,33,0.5,437983,17779.747489
1.0,0.696,33,0.5,438016,17780.841639
1.0,0.696,33,0.5,438049,17782.481827
1.0,0.696,34,0.5,438083,17783.967396
1.0,0.696,33,0.5,438116,17785.494596
1.0,0.696,33,0.5,438149,17787.532215
1.0,0.696,33,0.5,438182,17788.936265
1.0,0.696,33,0.5,438215,17790.080037
1.0,0.696,33,0.5,438248,17791.266855
0.0,0.695,25,0.5,438273,17792.069518
1.0,0.696,33,0.5,438306,17793.207194
0.0,0.695,33,0.5,438339,17794.442032
1.0,0.696,33,0.5,438372,17795.786681
0.0,0.695,25,0.5,438397,17796.716807
1.0,0.696,33,0.5,438430,17797.826255
1.0,0.696,33,0.5,438463,17799.708853
1.0,0.696,33,0.5,438496,17800.850553
1.0,0.696,33,0.5,438529,17802.406783
0.0,0.695,33,0.5,438562,17803.419257
1.0,0.696,33,0.5,438595,17805.088479
0.0,0.695,33,0.5,438628,17806.255388
0.0,0.695,33,0.5,438661,17807.54065
1.0,0.696,33,0.5,438694,17809.000579
1.0,0.697,33,0.5,438727,17810.333134
0.0,0.696,33,0.5,438760,17811.823243
1.0,0.697,33,0.5,438793,17812.837761
0.0,0.696,33,0.5,438826,17814.162373
0.0,0.695,28,0.5,438854,17815.134396
1.0,0.695,33,0.5,438887,17816.873245
1.0,0.695,33,0.5,438920,17818.155769
1.0,0.695,33,0.5,438953,17820.572194
1.0,0.695,33,0.5,438986,17821.803793
1.0,0.695,33,0.5,439019,17823.142584
0.0,0.694,29,0.5,439048,17824.196113
1.0,0.694,33,0.5,439081,17825.581728
1.0,0.694,33,0.5,439114,17826.78814
1.0,0.695,33,0.5,439147,17828.224938
0.0,0.694,33,0.5,439180,17829.372221
1.0,0.694,33,0.5,439213,17830.893694
1.0,0.694,33,0.5,439246,17832.660258
1.0,0.695,33,0.5,439279,17834.438577
0.0,0.694,33,0.5,439312,17835.434943
1.0,0.694,33,0.5,439345,17836.963458
1.0,0.694,33,0.5,439378,17838.414591
0.0,0.693,29,0.5,439407,17839.340617
0.0,0.692,15,0.5,439422,17839.901038
1.0,0.693,33,0.5,439455,17840.999426
0.0,0.692,31,0.5,439486,17842.069633
1.0,0.692,33,0.5,439519,17844.131992
0.0,0.692,33,0.5,439552,17845.292859
0.0,0.691,33,0.5,439585,17846.424341
0.0,0.69,33,0.5,439618,17847.584507
1.0,0.69,33,0.5,439651,17849.414593
0.0,0.689,27,0.5,439678,17850.466472
0.0,0.688,29,0.5,439707,17851.716372
0.0,0.687,33,0.5,439740,17853.218915
1.0,0.688,33,0.5,439773,17854.38819
1.0,0.688,33,0.5,439806,17855.743429
0.0,0.687,29,0.5,439835,17856.704669
1.0,0.687,33,0.5,439868,17858.042557
1.0,0.687,33,0.5,439901,17860.003868
1.0,0.687,33,0.5,439934,17861.648316
0.0,0.687,33,0.5,439967,17862.65055
1.0,0.687,33,0.5,440000,17864.308095
1.0,0.687,33,0.5,440033,17866.254429
1.0,0.687,33,0.5,440066,17867.537726
1.0,0.688,33,0.5,440099,17869.126255
1.0,0.689,33,0.5,440132,17870.398376
1.0,0.689,33,0.5,440165,17871.884647
1.0,0.689,33,0.5,440198,17873.60904
1.0,0.689,33,0.5,440231,17874.728596
1.0,0.689,33,0.5,440264,17876.06463
1.0,0.689,33,0.5,440297,17877.54367
1.0,0.69,33,0.5,440330,17878.654191
0.0,0.69,26,0.5,440356,17879.493735
0.0,0.689,29,0.5,440385,17880.56017
1.0,0.689,33,0.5,440418,17881.776308
1.0,0.689,33,0.5,440451,17883.269405
1.0,0.689,33,0.5,440484,17884.547892
1.0,0.689,33,0.5,440517,17885.794611
1.0,0.689,33,0.5,440550,17887.298088
1.0,0.69,33,0.5,440583,17888.61413
1.0,0.69,33,0.5,440616,17889.720537
1.0,0.691,33,0.5,440649,17891.78556
0.0,0.69,28,0.5,440677,17892.658598
1.0,0.69,33,0.5,440710,17893.905889
1.0,0.691,33,0.5,440743,17895.11518
0.0,0.691,24,0.5,440767,17895.924982
1.0,0.691,33,0.5,440800,17897.28278
1.0,0.691,33,0.5,440833,17898.464225
0.0,0.69,33,0.5,440866,17901.22534
1.0,0.69,33,0.5,440899,17902.498607
1.0,0.691,33,0.5,440932,17905.39456
0.0,0.69,26,0.5,440958,17906.297421
1.0,0.69,33,0.5,440991,17907.569584
1.0,0.69,33,0.5,441024,17909.224375
0.0,0.689,30,0.5,441054,17910.298057
0.0,0.689,22,0.5,441076,17911.052688
0.0,0.689,31,0.5,441107,17912.1622
0.0,0.688,26,0.5,441133,17913.402816
1.0,0.689,33,0.5,441166,17914.954786
1.0,0.689,33,0.5,441199,17916.166286
1.0,0.689,33,0.5,441232,17918.192308
1.0,0.69,33,0.5,441265,17919.642714
1.0,0.691,33,0.5,441298,17920.745935
1.0,0.692,33,0.5,441331,17921.96122
0.0,0.691,33,0.5,441364,17923.046963
0.0,0.691,23,0.5,441387,17923.983131
0.0,0.69,33,0.5,441420,17925.267113
1.0,0.691,33,0.5,441453,17926.457446
0.0,0.69,27,0.5,441480,17927.358105
0.0,0.689,30,0.5,441510,17928.545074
1.0,0.689,33,0.5,441543,17929.645199
1.0,0.689,33,0.5,441576,17930.87573
1.0,0.69,33,0.5,441609,17932.050196
1.0,0.69,33,0.5,441642,17933.590815
1.0,0.691,33,0.5,441675,17936.049868
1.0,0.691,33,0.5,441708,17937.266304
1.0,0.691,33,0.5,441741,17938.747002
1.0,0.691,33,0.5,441774,17940.995187
1.0,0.691,33,0.5,441807,17942.459725
1.0,0.691,33,0.5,441840,17943.795543
1.0,0.691,33,0.5,441873,17945.797485
0.0,0.69,33,0.5,441906,17947.101482
1.0,0.691,33,0.5,441939,17948.276052
0.0,0.69,28,0.5,441967,17949.711093
0.0,0.69,33,0.5,442000,17951.266659
1.0,0.69,33,0.5,442033,17953.388902
1.0,0.691,33,0.5,442066,17954.627758
1.0,0.691,33,0.5,442099,17956.322717
0.0,0.69,17,0.5,442116,17956.957807
1.0,0.69,33,0.5,442149,17958.334833
1.0,0.69,33,0.5,442182,17959.688946
1.0,0.69,33,0.5,442215,17961.149507
1.0,0.69,33,0.5,442248,17962.675784
1.0,0.691,33,0.5,442281,17963.911509
1.0,0.691,33,0.5,442314,17965.96337
0.0,0.69,33,0.5,442347,17967.093475
1.0,0.69,33,0.5,442380,17968.53026
1.0,0.691,33,0.5,442413,17969.716556
0.0,0.691,17,0.5,442430,17970.412991
1.0,0.691,33,0.5,442463,17971.74401
1.0,0.691,33,0.5,442496,17972.882946
1.0,0.692,33,0.5,442529,17974.01092
1.0,0.693,33,0.5,442562,17975.211855
0.0,0.692,30,0.5,442592,17976.159696
1.0,0.692,33,0.5,442625,17977.925026
1.0,0.692,33,0.5,442658,17979.25849
1.0,0.693,33,0.5,442691,17980.42082
0.0,0.693,28,0.5,442719,17981.236932
1.0,0.694,33,0.5,442752,17982.45058
1.0,0.695,33,0.5,442785,17983.710307
0.0,0.694,27,0.5,442812,17984.960542
1.0,0.695,33,0.5,442845,17986.293118
1.0,0.695,33,0.5,442878,17987.814512
1.0,0.695,33,0.5,442911,17989.455804
1.0,0.696,33,0.5,442944,17991.006754
1.0,0.697,33,0.5,442977,17992.599981
1.0,0.697,33,0.5,443010,17994.08495
1.0,0.697,33,0.5,443043,17995.506509
1.0,0.697,33,0.5,443076,17997.662406
0.0,0.697,33,0.5,443109,17998.872183
0.0,0.696,29,0.5,443138,17999.948142
1.0,0.696,33,0.5,443171,18001.637584
1.0,0.696,33,0.5,443204,18002.825182
1.0,0.696,33,0.5,443237,18003.907598
1.0,0.697,33,0.5,443270,18005.325675
1.0,0.697,33,0.5,443303,18006.79084
1.0,0.697,33,0.5,443336,18008.096281
1.0,0.697,34,0.5,443370,18009.330533
1.0,0.697,33,0.5,443403,18010.574808
1.0,0.698,33,0.5,443436,18011.843823
1.0,0.699,33,0.5,443469,18012.915061
0.0,0.698,27,0.5,443496,18014.490739
1.0,0.698,33,0.5,443529,18015.7803
1.0,0.698,33,0.5,443562,18017.822311
0.0,0.698,23,0.5,443585,18019.088717
0.0,0.697,28,0.5,443613,18020.164477
0.0,0.697,33,0.5,443646,18021.605601
0.0,0.696,16,0.5,443662,18022.172576
0.0,0.695,33,0.5,443695,18023.152366
1.0,0.696,33,0.5,443728,18024.354525
1.0,0.697,33,0.5,443761,18026.229573
1.0,0.697,33,0.5,443794,18028.75687
1.0,0.697,33,0.5,443827,18030.04426
1.0,0.697,33,0.5,443860,18031.641124
0.0,0.696,32,0.5,443892,18034.04767
1.0,0.696,33,0.5,443925,18035.399574
0.0,0.695,33,0.5,443958,18036.774545
1.0,0.695,33,0.5,443991,18038.394299
1.0,0.695,33,0.5,444024,18039.712909
0.0,0.694,25,0.5,444049,18040.683468
1.0,0.694,33,0.5,444082,18041.909855
1.0,0.694,33,0.5,444115,18043.42401
0.0,0.694,33,0.5,444148,18044.509939
1.0,0.695,33,0.5,444181,18045.745645
1.0,0.696,33,0.5,444214,18047.097058
1.0,0.696,33,0.5,444247,18048.743659
1.0,0.696,33,0.5,444280,18049.992031
0.0,0.695,33,0.5,444313,18051.19396
1.0,0.696,33,0.5,444346,18052.501153
0.0,0.695,33,0.5,444379,18053.873776
1.0,0.696,33,0.5,444412,18055.214251
0.0,0.695,33,0.5,444445,18056.466236
1.0,0.696,33,0.5,444478,18057.914555
0.0,0.696,33,0.5,444511,18058.935804
1.0,0.696,33,0.5,444544,18060.496069
0.0,0.696,33,0.5,444577,18061.697686
1.0,0.696,33,0.5,444610,18063.31305
0.0,0.696,27,0.5,444637,18064.254413
0.0,0.696,33,0.5,444670,18065.344509
1.0,0.697,33,0.5,444703,18066.813862
1.0,0.697,33,0.5,444736,18068.024003
1.0,0.697,33,0.5,444769,18069.279069
1.0,0.697,33,0.5,444802,18070.854604
0.0,0.696,33,0.5,444835,18072.074939
0.0,0.696,33,0.5,444868,18073.331882
0.0,0.695,33,0.5,444901,18074.763437
1.0,0.696,33,0.5,444934,18076.197888
1.0,0.697,33,0.5,444967,18077.562545
1.0,0.697,33,0.5,445000,18078.956486
1.0,0.697,33,0.5,445033,18080.291635
0.0,0.696,33,0.5,445066,18081.463739
0.0,0.695,33,0.5,445099,18082.487861
1.0,0.696,33,0.5,445132,18084.120203
0.0,0.696,29,0.5,445161,18085.269542
1.0,0.696,33,0.5,445194,18086.471408
1.0,0.697,33,0.5,445227,18087.744626
0.0,0.697,27,0.5,445254,18088.549629
0.0,0.696,33,0.5,445287,18089.497066
1.0,0.696,33,0.5,445320,18091.093835
1.0,0.697,33,0.5,445353,18093.002738
1.0,0.697,33,0.5,445386,18094.117748
1.0,0.697,33,0.5,445419,18095.556452
1.0,0.698,33,0.5,445452,18096.808604
1.0,0.698,33,0.5,445485,18098.485412
1.0,0.698,33,0.5,445518,18099.702542
1.0,0.698,33,0.5,445551,18100.79793
1.0,0.698,33,0.5,445584,18101.950131
1.0,0.698,33,0.5,445617,18103.408123
1.0,0.699,33,0.5,445650,18104.701587
1.0,0.7,33,0.5,445683,18105.897525
1.0,0.7,33,0.5,445716,18107.714097
0.0,0.699,27,0.5,445743,18108.709304
1.0,0.699,33,0.5,445776,18111.457855
0.0,0.698,27,0.5,445803,18113.020426
1.0,0.699,33,0.5,445836,18114.283934
1.0,0.699,33,0.5,445869,18115.427956
0.0,0.698,28,0.5,445897,18116.324254
1.0,0.698,33,0.5,445930,18118.431246
1.0,0.699,33,0.5,445963,18119.957459
1.0,0.7,33,0.5,445996,18121.723801
1.0,0.7,33,0.5,446029,18125.55961
0.0,0.7,28,0.5,446057,18126.509205
1.0,0.7,33,0.5,446090,18128.091254
1.0,0.7,33,0.75,446123,18129.998739
1.0,1.0,39,0.75,446162,18131.825589
0.0,0.5,39,0.75,446201,18133.615683
1.0,0.6666666666666666,39,0.75,446240,18135.037295
1.0,0.75,39,0.75,446279,18136.5191
1.0,0.8,39,0.75,446318,18138.476155
0.0,0.6666666666666666,39,0.75,446357,18140.068036
1.0,0.7142857142857143,39,0.75,446396,18141.856365
1.0,0.75,39,0.75,446435,18143.552438
1.0,0.7777777777777778,40,0.75,446475,18145.233341
0.0,0.7,39,0.75,446514,18147.197496
0.0,0.6363636363636364,32,0.75,446546,18148.326521
0.0,0.5833333333333334,39,0.75,446585,18149.545184
1.0,0.6153846153846154,39,0.75,446624,18151.275533
0.0,0.5714285714285714,39,0.75,446663,18152.412971
0.0,0.5333333333333333,39,0.75,446702,18153.777662
1.0,0.5625,39,0.75,446741,18155.105835
1.0,0.5882352941176471,39,0.75,446780,18156.54523
1.0,0.6111111111111112,39,0.75,446819,18157.892109
0.0,0.5789473684210527,39,0.75,446858,18159.324212
1.0,0.6,39,0.75,446897,18160.591677
1.0,0.6190476190476191,39,0.75,446936,18162.029564
1.0,0.6363636363636364,39,0.75,446975,18163.529243
0.0,0.6086956521739131,35,0.75,447010,18164.921331
0.0,0.5833333333333334,33,0.75,447043,18166.125996
0.0,0.56,39,0.75,447082,18167.58721
1.0,0.5769230769230769,39,0.75,447121,18169.272543
0.0,0.5555555555555556,33,0.75,447154,18170.372783
0.0,0.5357142857142857,39,0.75,447193,18171.91857
1.0,0.5517241379310345,39,0.75,447232,18173.530223
1.0,0.5666666666666667,39,0.75,447271,18175.368807
1.0,0.5806451612903226,39,0.75,447310,18177.013348
0.0,0.5625,29,0.75,447339,18177.997195
0.0,0.5454545454545454,31,0.75,447370,18179.581007
0.0,0.5294117647058824,39,0.75,447409,18180.954421
0.0,0.5142857142857142,39,0.75,447448,18182.105551
1.0,0.5277777777777778,39,0.75,447487,18185.060168
1.0,0.5405405405405406,39,0.75,447526,18186.370572
1.0,0.5526315789473685,39,0.75,447565,18187.726718
0.0,0.5384615384615384,33,0.75,447598,18188.724568
0.0,0.525,30,0.75,447628,18189.808908
1.0,0.5365853658536586,39,0.75,447667,18191.179344
1.0,0.5476190476190477,39,0.75,447706,18192.660279
0.0,0.5348837209302325,39,0.75,447745,18193.948066
1.0,0.5454545454545454,39,0.75,447784,18195.400229
0.0,0.5333333333333333,39,0.75,447823,18196.967417
1.0,0.5434782608695652,39,0.75,447862,18198.933669
0.0,0.5319148936170213,39,0.75,447901,18200.251406
0.0,0.5208333333333334,39,0.75,447940,18201.426554
0.0,0.5102040816326531,39,0.75,447979,18204.049361
0.0,0.5,39,0.75,448018,18205.266839
0.0,0.49019607843137253,39,0.75,448057,18206.52416
0.0,0.4807692307692308,39,0.75,448096,18207.703589
0.0,0.4716981132075472,39,0.75,448135,18209.237816
0.0,0.46296296296296297,39,0.75,448174,18210.680297
0.0,0.45454545454545453,39,0.75,448213,18211.832613
0.0,0.44642857142857145,39,0.75,448252,18213.33012
0.0,0.43859649122807015,39,0.75,448291,18214.929241
0.0,0.43103448275862066,39,0.75,448330,18216.197742
1.0,0.4406779661016949,39,0.75,448369,18218.875478
1.0,0.45,39,0.75,448408,18221.423385
0.0,0.4426229508196721,36,0.75,448444,18222.615348
0.0,0.43548387096774194,39,0.75,448483,18223.994253
1.0,0.4444444444444444,39,0.75,448522,18225.317305
1.0,0.453125,39,0.75,448561,18227.176634
1.0,0.46153846153846156,39,0.75,448600,18228.54868
0.0,0.45454545454545453,39,0.75,448639,18229.760335
0.0,0.44776119402985076,39,0.75,448678,18230.982002
0.0,0.4411764705882353,39,0.75,448717,18232.438972
0.0,0.43478260869565216,33,0.75,448750,18233.423654
1.0,0.44285714285714284,39,0.75,448789,18234.756051
0.0,0.43661971830985913,39,0.75,448828,18236.101459
1.0,0.4444444444444444,39,0.75,448867,18239.564096
1.0,0.4520547945205479,39,0.75,448906,18241.441987
0.0,0.44594594594594594,39,0.75,448945,18242.785207
0.0,0.44,39,0.75,448984,18244.26096
1.0,0.4473684210526316,39,0.75,449023,18246.696578
0.0,0.44155844155844154,33,0.75,449056,18247.887684
0.0,0.4358974358974359,33,0.75,449089,18249.333531
0.0,0.43037974683544306,35,0.75,449124,18250.945481
1.0,0.4375,39,0.75,449163,18252.44009
0.0,0.43209876543209874,33,0.75,449196,18253.701946
1.0,0.43902439024390244,39,0.75,449235,18255.800108
1.0,0.4457831325301205,39,0.75,449274,18257.129342
0.0,0.44047619047619047,39,0.75,449313,18258.408197
0.0,0.43529411764705883,36,0.75,449349,18259.847517
1.0,0.4418604651162791,39,0.75,449388,18261.384548
0.0,0.4367816091954023,37,0.75,449425,18262.483226
0.0,0.4318181818181818,27,0.75,449452,18263.788582
1.0,0.43820224719101125,39,0.75,449491,18265.318743
0.0,0.43333333333333335,39,0.75,449530,18266.40413
1.0,0.43956043956043955,39,0.75,449569,18268.757811
1.0,0.44565217391304346,39,0.75,449608,18270.604381
0.0,0.44086021505376344,31,0.75,449639,18271.596334
0.0,0.43617021276595747,39,0.75,449678,18272.805917
0.0,0.43157894736842106,34,0.75,449712,18274.393135
1.0,0.4375,39,0.75,449751,18275.646408
1.0,0.44329896907216493,39,0.75,449790,18277.179771
1.0,0.4489795918367347,39,0.75,449829,18278.614239
0.0,0.4444444444444444,32,0.75,449861,18280.723007
0.0,0.44,34,0.75,449895,18282.211223
0.0,0.43564356435643564,30,0.75,449925,18283.293654
1.0,0.4411764705882353,39,0.75,449964,18284.564717
1.0,0.44660194174757284,39,0.75,450003,18301.930718
1.0,0.4519230769230769,39,0.75,450042,18304.105472
1.0,0.45714285714285713,39,0.75,450081,18305.93093
1.0,0.46226415094339623,39,0.75,450120,18311.159772
1.0,0.4672897196261682,39,0.75,450159,18312.84186
1.0,0.4722222222222222,39,0.75,450198,18314.381236
1.0,0.47706422018348627,39,0.75,450237,18315.768626
1.0,0.4818181818181818,39,0.75,450276,18317.920176
1.0,0.4864864864864865,39,0.75,450315,18319.407601
1.0,0.49107142857142855,39,0.75,450354,18320.995237
1.0,0.49557522123893805,39,0.75,450393,18322.287493
1.0,0.5,39,0.75,450432,18323.775032
1.0,0.5043478260869565,39,0.75,450471,18326.314518
1.0,0.5086206896551724,39,0.75,450510,18327.811347
1.0,0.5128205128205128,39,0.75,450549,18330.116959
1.0,0.5169491525423728,39,0.75,450588,18331.593079
1.0,0.5210084033613446,39,0.75,450627,18333.151479
