#{"t_start": 1607074036.1581895, "env_id": "gripper-env-v0"}
r,l,t
36167.027462,91,230129.337931
36577.916783,90,230135.695115
30042.832231,121,230143.600747
21210.918509,173,230154.227123
34836.970125,97,230160.70137
33997.890882,105,230168.141088
34654.048533,98,230174.864347
18733.395626,177,230185.965177
35971.97498,93,230192.459819
32557.515123,109,230201.721771
36986.392122,85,230207.228909
37762.0651,83,230213.092596
36225.53755,90,230219.059909
35537.181265,94,230224.991424
29844.393899,126,230233.984806
37253.602792,86,230239.892282
39146.875844,76,230244.521331
33144.759261,106,230250.976332
36249.8266,90,230257.045388
36657.928047,89,230263.066365
36544.62136,88,230270.691151
-18214.703163,200,230283.455439
31658.667106,113,230290.632942
34947.328155,97,230296.994634
17779.642822,184,230308.217458
36159.839315,91,230315.129818
34974.481698,98,230322.23459
32781.933898,114,230329.678165
29378.456666,126,230339.276016
21803.09864,166,230349.745098
29581.189445,125,230358.184189
23556.397919,157,230368.67734
35030.295359,96,230374.749995
23759.580224,153,230383.463844
29520.129518,129,230392.747962
-7333.327723,200,230404.661127
31581.641765,115,230412.087245
36453.119316,91,230418.011822
32320.39646,114,230426.598525
38327.24237,79,230433.44048
36532.674871,88,230439.493572
37340.50698,84,230444.837332
29525.837489,124,230452.970378
-40000.0,200,230467.829862
34159.943678,102,230475.164977
3349.322432,200,230489.461895
34561.426673,99,230495.770047
36970.277059,87,230501.134778
25642.515056,143,230509.696934
21556.028372,164,230520.795905
36146.291114,91,230526.624244
34288.029855,104,230533.378678
33575.140887,105,230539.890352
34737.538138,98,230547.474651
34402.229754,102,230554.098064
-4293.202606,200,230568.066527
23159.642879,157,230577.514257
-5793.88251,200,230589.735633
-26109.750913,200,230605.356836
36251.131805,90,230612.202391
36844.363405,87,230618.169102
24826.7554,151,230628.509981
3657.146602,200,230640.56466
34216.108638,103,230649.067189
35228.438561,95,230655.530739
36745.279949,87,230661.814041
35073.233213,98,230669.785404
31982.225216,117,230677.776343
36723.790909,87,230683.831124
32319.01711,114,230691.874986
36654.961326,88,230697.456425
34642.915836,98,230706.073992
34528.949594,98,230712.991402
29013.798221,134,230721.956451
33758.670254,103,230728.445138
17106.125827,193,230741.218626
28976.452488,133,230749.542159
4820.750086,200,230765.714546
36781.90788,89,230771.487073
3572.148235,200,230783.31432
33642.879694,102,230790.010709
3671.325011,200,230803.238857
29931.945381,121,230812.889793
36316.285128,89,230818.64501
34960.922727,98,230824.752486
35335.93126,100,230831.439557
34081.321499,103,230838.023193
38331.429221,79,230842.997886
-5691.084526,200,230857.600473
3363.40316,200,230869.42953
3459.432308,200,230883.178955
29961.701625,122,230891.940856
36072.192918,92,230899.949615
34058.820115,102,230906.552557
34260.773326,101,230912.983257
3460.976775,200,230927.217037
36496.643139,91,230933.725111
37444.723016,84,230939.92467
32845.890293,107,230947.271247
25267.029852,146,230957.214557
-40000.0,200,230975.989212
36158.398383,91,230981.600547
-30302.033764,200,231000.150303
3579.515871,200,231012.87768
31936.689748,116,231020.38731
34650.474776,99,231027.039763
36150.901574,91,231033.201948
22810.293479,161,231042.902246
3564.591353,200,231057.934238
34295.972213,103,231065.007921
17958.421199,183,231075.993069
34543.48165,99,231082.522247
3574.74974,200,231093.569333
3640.390232,200,231104.828868
35668.090531,95,231110.77145
37338.409395,84,231116.377794
33870.086018,103,231122.727952
31685.400375,119,231130.221561
36244.594337,90,231136.315589
25255.528387,145,231145.442501
27666.953167,134,231153.549051
38138.013681,80,231160.064519
33634.361545,103,231166.80574
26692.326214,140,231177.597002
33356.274954,106,231184.616943
30495.825191,123,231192.736952
29606.979124,127,231200.945691
3453.504285,200,231212.884655
32153.773707,111,231219.37211
35758.403993,93,231225.385354
34483.818874,103,231232.263402
25880.488844,146,231241.932763
37455.305972,85,231247.535849
24507.060165,160,231257.658714
32944.636215,107,231264.632499
35373.864818,96,231271.028578
34555.242763,99,231277.637469
-39211.983662,200,231293.753837
31754.911207,113,231301.184853
4348.166996,200,231315.269748
18846.140258,178,231326.68907
3460.820264,200,231342.753269
33258.739591,105,231349.232248
29952.670806,124,231357.693763
29649.91956,125,231366.757842
23959.817903,154,231376.354042
32427.36641,114,231384.295768
36850.348404,88,231390.579678
36658.886808,89,231396.643788
32055.643229,111,231403.244859
3910.567889,200,231415.235647
31378.864874,117,231422.397188
36092.919442,94,231428.585284
19681.540121,190,231443.480405
33236.950387,105,231451.025886
36844.334692,87,231457.946868
36228.095549,90,231463.894948
19859.195821,186,231475.765831
33025.153103,105,231483.167373
33265.993426,106,231490.730091
29741.675415,128,231499.61378
33061.151099,107,231507.181068
38534.757786,78,231512.736945
28505.350169,135,231521.823741
38670.204386,79,231527.788397
20998.372277,169,231538.029225
-39902.619882,200,231552.881684
32449.494042,113,231560.541049
3566.588463,200,231574.620523
5965.515907,200,231589.065025
34459.686271,100,231596.460299
3346.70125,200,231608.086367
37150.861279,86,231614.540458
3574.645646,200,231635.62498
22131.436996,161,231646.234897
3560.579551,200,231660.697412
31357.735382,115,231668.228703
3563.624916,200,231682.021343
32094.8711,116,231689.746731
26840.413453,142,231698.863251
35370.207979,96,231704.98109
37162.866167,86,231710.914028
-5240.281275,200,231724.964874
37235.870611,85,231730.573529
35452.871677,94,231736.583252
3624.482119,200,231749.99299
-4628.46755,200,231763.963421
5072.154017,200,231776.687466
35852.738613,92,231782.83721
34660.963199,100,231789.477703
30237.265533,121,231797.084984
19581.279851,185,231809.273663
30777.413822,119,231817.183723
26855.262821,137,231826.233193
29556.107638,124,231833.83746
36222.269901,89,231839.591444
33607.51187,106,231847.17142
37446.86107,84,231853.38926
34649.745734,100,231860.148827
30764.040204,122,231869.319369
36839.790767,88,231875.066586
27010.359498,140,231884.63556
34875.414661,98,231890.745676
-17187.884761,200,231905.45224
33579.073246,105,231912.344913
29133.500368,130,231923.835594
31251.581271,116,231931.219592
27861.200335,135,231940.290846
27065.4331,137,231949.083228
30981.789655,118,231957.322488
32512.941016,108,231964.073229
3446.954368,200,231975.41459
37863.082914,83,231980.794802
36758.328456,88,231986.257144
35524.729044,93,231992.965323
3673.467535,200,232004.706073
30852.551882,121,232011.905258
27390.691959,137,232020.151207
34676.225826,100,232026.415334
39036.787258,78,232031.305515
34734.680537,102,232038.276391
29596.773369,126,232046.251313
36350.784063,90,232051.862638
38358.203344,80,232057.534233
30769.930358,119,232065.365321
36068.774376,92,232071.070534
28038.868174,132,232079.916156
34579.750575,100,232086.376232
31757.292211,114,232094.717363
38949.647318,77,232099.677707
31460.630757,119,232107.318743
36437.080168,88,232112.819729
36346.438475,89,232118.776841
36841.309595,87,232124.78944
32847.962361,113,232132.211581
28183.897057,134,232140.612844
32330.744038,109,232147.143543
3570.478808,200,232164.028651
36746.768604,87,232170.206184
38136.219528,81,232175.564733
34336.860401,99,232181.798263
27447.238652,134,232189.633488
29732.577662,129,232198.457723
35375.633274,96,232204.732736
36953.714781,87,232210.531236
30183.978016,122,232311.640639
35976.260111,93,232317.784163
35258.449948,96,232324.903555
3875.798112,200,232339.267088
3578.585039,200,232355.639168
35446.592713,94,232361.772019
35403.851753,97,232369.111971
34032.806249,105,232375.950305
29273.970162,128,232384.434586
32598.761743,111,232392.554152
30743.704374,117,232401.057304
34663.171397,101,232407.68069
36847.196866,87,232413.094396
3671.296183,200,232427.851869
34549.59313,99,232434.196716
28198.635924,134,232444.270691
34196.704018,104,232451.411824
34769.674601,99,232457.888933
36751.36891,88,232463.836281
37352.36103,85,232469.359834
17470.721904,193,232481.864633
3559.438222,200,232493.918604
35176.035422,97,232499.825994
35184.67112,99,232507.312072
35542.870588,94,232513.366363
33727.892609,102,232519.715822
27653.76076,133,232528.361933
31746.680691,115,232536.076096
35256.86714,97,232544.29177
37190.299177,87,232549.805038
3551.054683,200,232563.535861
35642.754059,94,232569.530121
34265.914689,102,232575.876878
22552.217165,159,232585.273626
37434.752983,85,232590.740561
21947.975895,163,232600.181166
3457.450882,200,232614.167135
4233.307856,200,232625.664352
31467.332886,116,232634.112588
19853.084486,178,232649.730508
33034.1999,106,232656.521972
37241.727464,85,232661.739249
35180.394353,97,232668.048812
-7532.185438,200,232680.252279
32842.668098,108,232687.552673
38457.613441,79,232692.750935
35552.16068,95,232698.870908
29835.729371,127,232707.142183
38230.141372,79,232712.623848
34099.397735,104,232719.613311
30755.161934,119,232727.623511
37840.31441,82,232733.24629
24649.157851,150,232742.466064
18199.147464,189,232755.231814
35672.945517,94,232761.397958
35774.162894,94,232767.194611
19293.322221,177,232779.787951
34306.784813,103,232787.785527
3452.838868,200,232800.826681
32977.920745,110,232808.916467
33644.355072,107,232815.788514
36270.162663,91,232822.177823
3330.026812,200,232837.164359
33180.827131,108,232844.113662
3541.768038,200,232857.332412
36351.72359,90,232864.449085
35755.882376,93,232870.671137
35652.315313,95,232877.40182
34414.512493,103,232883.923267
28466.282773,137,232894.160625
37663.12664,83,232900.794178
30641.401566,118,232908.037711
32177.738129,112,232915.288721
37537.192005,83,232920.663297
35663.148665,94,232926.77722
27668.820089,139,232936.192482
28990.963147,135,232945.329365
35935.221099,91,232951.752502
38355.036978,80,232957.027101
3575.213956,200,232973.612214
36868.139863,88,232980.277746
30506.882076,122,232988.086543
26461.412039,140,232997.304689
21375.602965,166,233007.765579
33973.148289,103,233014.038429
29653.586738,124,233021.253557
3587.96889,200,233035.785378
36370.450534,91,233041.840523
36130.337272,91,233048.641615
36740.00463,87,233054.302463
22327.37623,164,233065.165691
3241.018579,200,233076.39372
30948.261315,117,233084.42836
33045.355788,106,233091.877111
36477.353496,90,233097.873923
27978.869537,139,233107.389943
34159.95467,101,233113.737786
36271.469872,91,233119.289388
29853.400095,122,233127.637296
35971.346729,93,233134.380236
35437.042304,94,233140.759838
3468.003441,200,233154.095578
30377.741223,121,233163.474663
32104.023935,115,233171.775285
3687.778397,200,233188.055003
31716.976728,118,233195.452228
33334.361089,105,233202.703184
32952.527396,107,233208.931278
26873.744098,138,233217.294937
39140.021976,76,233222.000065
25293.499826,147,233230.74518
16696.276768,190,233242.386059
33665.381051,104,233249.404797
17714.274288,193,233265.213974
33052.001372,107,233274.236999
4425.732749,200,233290.025216
33819.867763,107,233298.204177
33841.500624,102,233305.264599
34224.932505,100,233312.102407
31042.560087,122,233320.32885
34363.021971,100,233326.673846
35254.306893,96,233332.462829
25753.096984,143,233341.647027
33757.253087,104,233348.287849
38638.571397,78,233353.22025
35941.260925,91,233360.302574
37563.609839,84,233365.997307
35685.313615,95,233372.184754
34868.474179,98,233379.335506
34468.837074,101,233386.040287
36199.275827,94,233395.12296
35571.002688,95,233401.8495
19450.565045,174,233413.173168
31890.700256,114,233421.715785
31457.775032,120,233430.416857
38143.810387,82,233436.267958
34934.661439,96,233442.533357
36550.407809,89,233448.106602
29429.673765,128,233456.169441
4005.755946,200,233472.421824
-27294.573781,200,233500.382236
29867.098373,123,233508.325279
36653.277811,89,233513.988547
34752.804317,98,233520.04607
31082.323801,118,233527.664498
18263.387814,187,233540.299873
28692.992496,131,233548.773302
35571.459287,94,233554.773771
3472.869313,200,233566.680319
34557.884339,99,233573.052479
36973.887251,88,233579.037772
36634.769225,88,233584.785842
36755.145517,88,233590.597947
32499.24112,112,233598.908408
36357.979091,91,233605.403334
34512.975897,102,233612.960146
32466.969656,112,233620.419562
32888.318533,112,233627.695741
36242.04498,90,233633.354548
39154.91951,76,233638.410791
35217.107364,99,233644.877301
34351.02673,100,233651.704335
26951.753953,138,233661.25934
-39683.951896,200,233678.613021
33060.638963,107,233686.106084
3461.865035,200,233700.295182
-7438.929905,200,233712.298007
34347.645182,100,233719.423129
36132.150441,90,233725.102747
23351.015891,160,233736.060175
37547.382267,83,233742.220331
36965.204663,87,233748.139731
36257.118278,91,233754.277545
33654.622596,103,233762.131197
-7431.935724,200,233776.61731
25763.84172,144,233785.796165
36391.244947,91,233792.550289
35923.707583,91,233798.643738
36361.453866,90,233804.744562
33524.170165,108,233814.377349
3537.550503,200,233827.393885
3693.186258,200,233839.854849
34266.616856,102,233846.776902
36994.046097,89,233852.389395
35695.980851,95,233860.20569
18116.730286,190,233871.441681
17944.953818,184,233882.201553
34748.967339,99,233889.360357
35440.944471,94,233895.534712
30577.664449,120,233904.724431
37863.95409,83,233909.934988
31859.118371,114,233917.604342
26907.409417,135,233926.91439
33410.004219,108,233933.846542
37443.079433,84,233939.923361
3457.265785,200,233955.937747
35514.817514,93,233961.884012
27872.252977,134,233970.456342
22428.283628,169,233982.940661
34732.91772,100,233989.974189
35957.198349,92,233997.511997
30733.770605,120,234007.11896
37755.642439,83,234012.68786
3767.447594,200,234027.256574
29575.217228,125,234035.179661
34440.154829,99,234041.652139
35410.824573,98,234048.751173
-7006.2305,200,234061.155311
36438.78654,89,234067.268807
31936.984763,111,234074.04256
36449.72429,91,234080.172421
-27694.898574,200,234095.341659
30648.81298,119,234103.319353
25346.389932,144,234112.595512
3649.839162,200,234129.044485
32161.199994,111,234136.055842
38048.267879,81,234141.030792
32432.137383,109,234149.65587
30954.493627,118,234157.984981
30472.606115,121,234165.788741
23087.827002,159,234175.889264
37421.017703,83,234181.583104
19561.221578,175,234193.084864
19629.57844,182,234204.682292
3466.577708,200,234219.382416
36664.90023,89,234225.41942
32950.502439,109,234232.54893
33266.531684,112,234239.966982
37563.06453,84,234245.707495
35059.478683,98,234252.657391
30166.549646,122,234260.76887
32150.399722,116,234268.952809
34828.290704,97,234275.211964
35240.736633,95,234280.94183
-18216.055255,200,234295.035193
32100.50821,114,234302.338944
36055.649684,91,234308.964754
33842.796894,103,234315.391293
28171.150333,132,234323.558682
35938.848509,92,234329.92629
30253.778087,121,234338.102544
37058.274631,87,234344.16971
27454.922812,136,234353.621041
36647.455546,88,234359.445423
18042.33559,184,234373.057143
3997.797553,200,234385.499756
17167.423587,193,234397.751348
29687.29518,127,234406.527785
24266.904443,151,234416.75341
38162.274965,82,234421.962718
35358.208839,96,234428.146003
36740.341237,88,234434.208474
31045.20242,116,234441.922807
34277.890931,103,234449.230582
36960.289995,87,234455.395771
22537.581929,160,234465.572045
-5089.17763,200,234479.9061
37331.709854,84,234485.833462
35360.532702,95,234492.212436
37847.880743,83,234498.120843
25155.793398,146,234507.530331
34731.350707,97,234514.05322
32365.748822,112,234522.056022
38029.776622,81,234528.624496
31852.061102,113,234535.690624
32797.219189,109,234544.166979
37470.097462,85,234550.053841
22781.155941,159,234560.343831
33907.133188,106,234569.364224
33512.536506,102,234576.107724
37051.098523,86,234581.96064
30403.331403,124,234589.913506
22447.757614,165,234600.601569
33270.312903,109,234608.07788
36245.080785,90,234613.926038
36050.482771,91,234620.615605
23029.829503,156,234630.409657
30547.581286,119,234638.724617
36040.370567,91,234644.729125
3790.145879,200,234658.015059
3545.357769,200,234670.667849
4333.906081,200,234684.698948
3335.958981,200,234697.932803
37647.000503,84,234704.010262
-7106.541034,200,234717.437224
35164.932242,97,234724.173329
33068.457665,108,234732.494085
3569.461098,200,234747.054943
22947.166349,156,234756.34638
26931.837733,142,234765.513139
31352.210429,115,234774.107728
34264.128568,102,234780.539427
36434.482484,89,234786.217371
31472.695358,117,234794.619955
3464.605463,200,234810.145245
23508.534734,157,234820.004551
34948.324601,98,234826.790036
20444.397511,169,234836.509295
29852.052164,122,234844.380154
36072.124497,92,234850.935203
4427.944829,200,234863.446861
4032.888904,200,234875.698391
38558.698076,79,234881.150063
3245.691166,200,234896.378485
29868.320447,123,234904.347514
32238.455654,112,234911.423304
24524.335005,150,234920.218715
-7450.170388,200,234932.221917
33841.763537,102,234938.839935
3735.890106,200,234952.888946
25562.601766,144,234962.626429
36839.841381,87,234968.176117
35455.795426,95,234974.69017
31608.017408,117,234982.786437
33198.884426,109,234989.733992
34751.411372,98,234996.695717
33238.382049,105,235002.970141
38656.731937,79,235008.290068
36347.219421,90,235014.049802
34662.287582,103,235020.523086
3354.776532,200,235032.536581
3352.98966,200,235046.584229
3353.876301,200,235059.758771
32915.314971,106,235066.644047
29107.893664,129,235074.600026
37553.813363,84,235080.185613
33675.506954,104,235086.962313
27335.95302,145,235097.205249
35028.880051,96,235104.605837
33263.600532,110,235112.809431
29527.653936,125,235120.999501
37433.607302,83,235127.860419
19672.994925,174,235138.672628
17728.965994,183,235149.332213
34559.234941,99,235155.955437
36044.541994,91,235161.469064
36359.899228,90,235167.159728
25185.475161,148,235175.936727
37864.940696,83,235181.858738
-7324.731606,200,235195.376379
3465.630913,200,235207.722391
35024.862,95,235214.445956
24292.076059,154,235224.330632
21759.46266,163,235233.933155
4660.030243,200,235245.903847
3580.158956,200,235260.437358
22760.744546,160,235271.558001
37447.053955,84,235277.191161
3463.526922,200,235294.233224
31856.023002,115,235301.523312
35934.901274,95,235307.387257
31689.4259,115,235315.342333
28837.192939,127,235323.377682
35383.679739,96,235329.538716
30462.663609,120,235337.321795
18471.308437,181,235348.084801
35681.242289,95,235354.288588
28857.267951,130,235362.71104
16850.798057,188,235374.283942
23152.594118,156,235384.053411
35956.58563,93,235391.860981
19850.280798,172,235401.520873
25030.536572,151,235410.580939
24940.806412,146,235419.177541
4254.424179,200,235431.273834
28457.907582,133,235440.338005
38020.104011,81,235445.734014
34566.492782,100,235453.749809
34987.705855,98,235460.511234
33871.343353,103,235467.794918
30269.277327,122,235475.559467
38344.06046,80,235480.729589
36087.358427,93,235487.093511
35553.710816,95,235494.212699
37859.951838,83,235499.831017
26134.979184,141,235509.443856
36160.382206,92,235515.349552
36764.642059,89,235521.535734
38058.937394,81,235527.049216
37335.073153,85,235533.412478
26079.464061,144,235542.915954
37010.941463,85,235548.454754
37727.447257,82,235553.723926
30978.50052,119,235561.314697
36639.422798,88,235567.450454
37648.775774,83,235573.587806
4099.496215,200,235585.58589
36853.494024,87,235591.618106
34154.999843,101,235598.828098
25691.684465,149,235608.676332
28659.050748,129,235617.379261
3466.670906,200,235629.039366
28304.086122,135,235637.775473
37855.33062,83,235643.354562
34844.614984,97,235649.918413
37625.226428,82,235655.226443
3678.999723,200,235667.907726
33153.197618,106,235675.835152
32359.737512,110,235684.233224
34076.017906,103,235691.185073
35165.617564,96,235698.718293
27984.17406,139,235707.545881
34664.137196,99,235812.105301
37269.401326,86,235818.292638
5377.764552,200,235831.548821
33937.512799,102,235837.8887
31569.447294,116,235845.382154
33822.656775,101,235851.586573
38239.264062,80,235856.899007
21942.258829,161,235868.168476
33480.013386,107,235875.799489
38529.009323,78,235881.513619
22944.859755,161,235891.082884
27934.757976,132,235900.430603
37558.921582,84,235906.542391
35751.31555,96,235913.104983
34540.170777,98,235920.037015
35535.852107,93,235925.758243
35836.769261,92,235931.495675
34311.030839,104,235939.220167
27377.296488,146,235949.053215
27603.945907,136,235957.414405
3230.160026,200,235972.201584
31051.5484,116,235979.516197
35948.744647,92,235985.384185
4234.179288,200,235999.578068
34547.70132,99,236007.68524
32088.472142,113,236015.529916
36266.317843,91,236021.765105
34561.423758,102,236028.244905
33432.437313,109,236036.100201
8643.865508,200,236052.750495
4945.403596,200,236067.059983
35847.798203,92,236073.168022
33201.452008,107,236079.598397
38027.691326,81,236085.049612
35550.389747,94,236091.226654
28679.949205,130,236099.429881
35122.097811,95,236105.865345
34440.88021,103,236112.686768
38339.652459,79,236118.095276
25621.236313,149,236127.530617
36450.010369,90,236133.856897
31865.841739,113,236140.94078
36069.158075,92,236146.681615
35282.819926,96,236152.57135
35157.038304,96,236158.765115
28543.70236,129,236167.14399
35566.781179,95,236174.307167
3460.33978,200,236190.17857
3995.854579,200,236206.666374
36631.31481,88,236212.697951
36273.160627,91,236218.679338
38550.630255,79,236223.718719
37731.525973,83,236229.129688
3783.25638,200,236240.485125
34179.705188,102,236247.403924
3674.283506,200,236261.965571
35746.408795,93,236267.911078
32528.658775,114,236275.609129
33758.307757,105,236282.62226
34857.954911,98,236289.012324
34443.489132,99,236295.291376
33766.594158,104,236303.157744
-6347.133481,200,236319.282351
34340.959039,101,236325.797432
3668.609138,200,236339.051143
36250.494957,90,236344.833998
3797.627581,200,236358.037725
35186.104808,97,236364.551774
33767.758924,104,236371.558608
31860.279182,115,236379.299444
37718.153553,82,236384.643719
32359.261586,110,236392.0258
33652.077065,104,236398.682066
27357.611034,142,236407.338398
4534.194956,200,236421.000844
28185.453576,133,236429.052939
35747.954646,93,236435.66179
4433.532399,200,236450.27794
4323.689627,200,236462.569326
35463.746444,96,236468.981948
30560.669686,119,236476.34086
37262.055475,86,236482.037305
15851.482288,192,236493.804314
6433.371493,200,236511.526259
29578.833707,125,236519.123007
36366.489646,91,236525.10201
34297.910177,103,236531.552488
35651.811352,93,236537.343301
35723.194335,92,236542.940045
37956.603605,82,236547.955357
32571.289821,111,236554.65773
34041.223024,101,236561.353689
37070.617796,87,236566.885433
36047.684944,92,236572.923992
34530.299285,102,236580.010688
33123.425024,106,236587.015738
31454.607345,119,236594.383733
30674.147784,120,236602.116747
36144.692377,91,236607.826507
36277.325425,91,236614.01108
32153.052674,117,236622.986366
19755.054405,179,236634.527854
19282.10493,177,236645.341937
37742.235875,83,236651.063015
36681.98308,90,236657.053178
33165.010416,108,236663.96753
32758.582589,108,236671.04573
3444.735659,200,236685.779306
31793.312261,116,236693.174327
35464.963214,95,236699.256836
32664.07918,109,236706.394197
3449.793139,200,236718.237405
37757.209797,83,236723.84241
-2632.948382,200,236738.117714
28040.565357,131,236746.503863
31159.52451,116,236754.382948
33865.007088,103,236762.035579
35722.33904,92,236767.910777
32136.408362,115,236776.204201
30950.873155,123,236784.959879
37052.348691,86,236790.435223
30944.772537,117,236797.564514
3353.534154,200,236813.611345
33802.264776,106,236820.747427
34521.738072,99,236827.528067
37345.230537,85,236833.3607
39044.476828,76,236839.03381
33673.644125,104,236845.566204
36536.173907,88,236851.803974
36269.479351,91,236857.907302
37541.503384,84,236863.539413
4143.912746,200,236876.516108
28788.975259,132,236885.483118
34733.306791,102,236892.311216
33298.917159,107,236899.475982
31664.184059,114,236907.127267
21355.657925,165,236917.06268
35927.60824,92,236923.128188
32964.687634,107,236930.551224
3356.438378,200,236944.2214
37551.878472,84,236950.338739
37333.953108,84,236955.903821
32701.672953,116,236963.951554
35055.945933,97,236970.150047
28134.173373,130,236979.162667
30042.061099,121,236986.844816
19246.137184,176,236999.316676
37735.017103,83,237004.993649
32621.102204,108,237012.51567
35846.360151,92,237018.259264
30227.041856,123,237026.682474
38153.857084,81,237032.166174
37353.364265,85,237038.254543
32626.546623,107,237045.393634
37055.933248,86,237050.73879
37559.41096,84,237057.352082
35925.657237,92,237063.672668
29463.351154,125,237072.258951
31823.454369,115,237081.102966
36550.175208,90,237087.349676
36464.30256,91,237093.326886
26284.160537,145,237102.416315
35271.150117,96,237108.549536
29759.909531,123,237116.420869
27930.501433,136,237125.450154
38128.70269,80,237131.560229
35933.792915,91,237137.285577
37860.222791,82,237142.861515
32196.611917,113,237150.817366
4351.619835,200,237169.571198
33529.617627,105,237177.592505
36452.430133,90,237183.806628
36931.013749,86,237189.69556
36983.738351,88,237196.557359
36747.433072,88,237202.331976
17344.468956,185,237214.271509
38829.269956,76,237219.695055
29632.951264,123,237227.602176
31961.428299,112,237235.775548
23637.528155,154,237247.103868
20045.213036,176,237260.015087
33140.266852,110,237269.176667
32296.165068,113,237277.012411
34285.170102,102,237283.71389
4709.011823,200,237296.240785
4411.819475,200,237311.183531
4337.451453,200,237325.069684
36373.087728,91,237330.924906
3247.621738,200,237346.518264
36147.182984,91,237352.452904
3652.94066,200,237368.713049
34234.897732,100,237375.152751
4028.355396,200,237388.913156
35837.231977,92,237395.346242
37451.584156,84,237400.977141
35651.098561,94,237407.199042
37130.122,85,237412.944477
36063.571335,92,237419.264846
31887.425783,116,237427.146372
29453.31132,125,237434.944501
34477.101107,100,237441.184293
31343.906265,115,237448.428096
32636.712913,108,237455.166973
27272.077283,139,237465.304426
34366.994792,101,237473.551516
3232.447233,200,237488.671199
37352.158832,85,237495.081563
25637.350366,143,237504.331032
31767.77907,115,237511.962926
33061.731281,107,237518.915605
24988.063538,150,237528.370541
27970.477596,133,237536.622663
27741.553712,133,237547.839219
3317.812699,200,237561.274588
34364.280967,101,237567.85908
-7435.003784,200,237581.354697
34243.842928,101,237588.102147
33368.42791,109,237595.410717
34351.336314,100,237601.859961
36438.631912,90,237608.175778
-7429.673409,200,237619.556528
35020.908635,95,237626.039055
34254.471898,101,237632.29151
34469.913959,100,237639.18626
35332.713166,94,237645.777545
35928.066063,91,237651.580153
36257.765425,90,237657.499637
36464.214802,90,237663.518925
22009.831185,165,237673.969103
3440.236151,200,237688.497954
34778.459715,100,237694.745135
35753.248372,93,237700.931581
4015.195766,200,237712.945081
31915.154392,111,237719.976691
36322.631439,88,237726.29648
33260.920277,106,237733.087567
32731.544582,108,237740.049102
31508.676321,117,237749.356825
35059.238326,97,237755.771918
36435.404083,88,237761.215793
32139.150874,113,237769.131597
34448.111605,100,237775.443913
25947.684694,146,237784.900664
36448.022672,90,237790.43362
28649.266642,128,237798.286326
33968.055331,104,237806.060933
3688.988387,200,237821.25848
34641.979528,99,237828.045561
3361.776561,200,237840.488689
3563.833412,200,237854.403586
35358.294686,96,237861.461003
33472.29157,106,237868.831944
27869.362876,134,237877.240346
33393.232604,107,237883.707584
28672.482926,130,237891.858132
38634.679619,77,237897.178934
26354.631884,140,237905.384585
17958.92727,182,237915.934207
23555.032325,154,237925.366719
36469.843271,90,237931.071295
3350.851397,200,237942.417781
31528.565626,118,237950.302843
3698.83083,200,237961.941867
-7557.424653,200,237973.790225
34551.642187,99,237980.026006
32661.154469,109,237986.724742
36021.604225,91,237993.165648
34466.615839,100,237999.521342
36544.632747,88,238005.363731
29446.332212,124,238013.140017
33541.042149,104,238019.585227
29746.653154,122,238026.545638
36272.723974,91,238033.574926
35259.363091,95,238039.785686
35950.890947,93,238045.465684
22046.465387,161,238057.112091
3351.141929,200,238071.371
38552.042646,78,238076.778002
21963.96705,168,238087.233255
32261.086451,115,238094.71812
33666.757855,104,238102.042206
35390.571507,96,238108.214287
27271.06176,138,238116.918604
31868.536172,113,238124.227707
38328.628952,79,238130.000977
28820.869886,126,238138.192083
31930.728255,112,238144.984938
30365.348202,127,238152.955716
33279.91444,106,238159.903451
26850.254977,138,238169.137388
27433.793273,134,238177.421879
39051.784539,76,238182.43967
33024.010894,106,238189.122629
33867.491582,102,238196.596646
32936.907811,107,238203.440924
3895.582183,200,238216.498005
31114.981827,119,238224.170834
38225.306551,79,238229.18272
36538.151663,88,238234.701311
15709.47304,196,238246.036475
32954.163262,111,238253.367813
28053.604924,135,238262.697849
34842.95605,97,238268.876055
-6977.74603,200,238281.159367
30003.208076,127,238290.245387
3346.09422,200,238303.182782
33707.906868,106,238310.248095
24575.026397,149,238320.135923
30447.256822,119,238328.284584
32184.321861,112,238335.135659
-7122.77277,200,238353.212744
35137.678975,99,238360.320559
26876.085857,139,238369.993828
27742.060463,133,238378.478743
37860.360563,82,238383.981511
35084.38307,98,238390.546518
36323.216242,89,238396.77168
33457.982189,105,238404.867208
29549.235256,124,238412.652869
3569.521666,200,238426.496699
3887.346708,200,238439.684031
35951.985273,92,238445.997939
36753.407812,88,238451.709336
37833.911363,81,238457.366782
35147.792044,96,238463.479935
37763.591199,83,238468.826555
32970.855071,109,238475.765931
35682.176745,95,238481.735559
36762.418839,88,238488.008044
33341.206336,106,238495.413722
6185.323326,200,238510.679584
3981.656898,200,238522.885362
37092.578181,88,238529.011353
-40000.0,200,238547.2291
30899.938517,120,238555.325793
35245.538057,96,238562.134735
20472.769267,171,238573.017537
34558.252713,99,238579.202187
35461.005448,94,238587.287939
35142.126089,99,238594.96862
32332.470433,109,238602.291656
19937.224672,171,238616.844857
29656.047928,124,238625.236658
37358.342365,85,238630.956225
24160.822654,152,238640.223231
30018.55365,125,238648.532992
37352.478871,85,238654.342275
30507.549208,122,238663.445513
